FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,03,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,0,N,87750000,미지정,결산세출,381588616,388442738,210155325,445607517,796720973,S010000704,2894156450,8588154.5,B100000001,01,N,단국대학교사범대학부속중학교,,
사립,03,서울특별시 서초구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,74214450,N,1177897940,복식부기,결산세출,372642014,152046970,179953020,496719785,671283660,S010000710,3405242210,14575893.0,B100000001,01,N,동덕여자중학교,,
사립,03,서울특별시 서초구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,71751340,N,841614760,미지정,결산세출,334121002,411476400,90709870,407018910,791363370,S010000714,3788377140,10743911.9,B100000001,01,N,서문여자중학교,중,3
사립,03,서울특별시 서초구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,53837500,N,394977490,미지정,결산세출,295556970,877820110,335927570,533338372,978794070,S010000718,3966003780,9968171.4,B100000001,01,N,세화여자중학교,중,3
사립,03,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,0,N,93892770,복식부기,결산세출,434748468,484156740,186763224,562301306,1108252900,S010000720,3849443266,7491146.8,B100000001,01,N,숙명여자중학교,중,3
사립,03,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,0,N,410535600,복식부기,결산세출,512606690,341181962,170502460,387341816,708831520,S010000731,2411735840,10170238.5,B100000001,01,N,은성중학교,중,3
사립,03,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,0,N,596381410,미지정,결산세출,644847204,913833792,1122382720,753950110,1319606075,S010000733,4675749620,10273310.4,B100000001,01,N,중동중학교,,
사립,03,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,0,N,1009657470,미지정,결산세출,736655403,1298997762,81394094,1082543161,1303112859,S010000734,4533047228,10075634.9,B100000001,01,N,진선여자중학교,중,3
사립,03,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,41602016,N,100000000,복식부기,결산세출,752946197,464056022,1094594600,339169732,1095846037,S010000736,3755901052,9390805.5,B100000001,01,N,휘문중학교,,
사립,03,서울특별시 강동구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,0,N,0,미지정,결산세출,562669600,294815800,441650410,215374480,407599530,S010000861,3761526570,24393289.2,B100000001,01,N,동북중학교,중,3
사립,03,서울특별시 강동구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,50198990,N,1802125370,미지정,결산세출,612345242,223851952,486801890,340282050,698403287,S010000862,3766571530,16979958.1,B100000001,01,N,동신중학교,중,3
사립,03,서울특별시 송파구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,0,N,781801250,미지정,결산세출,327424659,335470296,632109078,367743297,661113362,S010000868,3778514660,15196857.8,B100000001,01,N,배명중학교,,
사립,03,서울특별시 강동구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,11175960,N,646510520,미지정,결산세출,404150331,128700120,1326738817,663416802,1150778420,S010000869,4354005580,10006309.4,B100000001,01,N,배재중학교,,
사립,03,서울특별시 송파구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,37902320,N,53100000,미지정,결산세출,460432683,268087410,226773253,360980430,528001090,S010000870,3319543464,14760732.2,B100000001,01,N,보성중학교,중,3
사립,03,서울특별시 송파구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,24043000,N,95282060,미지정,결산세출,456550658,635846820,520592448,328505878,2742956540,S010000871,3805279640,17427241.0,B100000001,01,N,보인중학교,중,3
사립,03,서울특별시 강동구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,0,N,134086100,복식부기,결산세출,276029847,1396878465,114943640,366372134,692705180,S010000872,3088880950,11995842.5,B100000001,01,N,상일중학교,중,3
사립,03,서울특별시 강동구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,0,N,0,미지정,결산세출,490952528,213750394,39365430,462567230,683884424,S010000875,3730150030,11309195.2,B100000001,01,N,성덕여자중학교,,
사립,03,서울특별시 송파구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,0,N,318525000,복식부기,결산세출,230781618,671698889,62098739,262630740,504893009,S010000882,3264411210,17541383.5,B100000001,01,N,영파여자중학교,,
사립,03,서울특별시 송파구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,99000,N,344556720,미지정,결산세출,433617540,455454520,122072274,206212350,678758985,S010000886,3663141200,14192097.6,B100000001,01,N,잠실여자중학교,중,3
사립,03,서울특별시 송파구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,0,N,3233561860,미지정,결산세출,405678570,344485570,218104470,425462800,1258316330,S010000889,5681729400,12305679.8,B100000001,01,N,정신여자중학교,,
사립,03,서울특별시 강동구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,0,N,1930531738,복식부기,결산세출,400427700,742771328,149109210,452516408,1098688940,S010000896,3748227520,11485542.9,B100000001,01,N,한영중학교,중,3
사립,03,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,0,N,159413270,미지정,결산세출,410165010,202040592,132617566,518953418,861761768,S010000972,3747194940,8118636.0,B100000001,01,N,덕원중학교,,
