SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,04,서울특별시 강동구,4,서울특별시교육청,서울특별시교육청,B100000001,N,미지정,결산세입,51516791,10904201,0,119356930,1254381,S010000371,6745837450,B100000001,01,일반고등학교,N,강동고등학교
고,사립,04,서울특별시 양천구,4,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,86511059,20923828,0,186012645,427206120,S010000372,9430301690,B100000001,01,일반고등학교,N,강서고등학교
,사립,04,서울특별시 광진구,,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,164971130,31588415,0,131965770,352777970,S010000374,10334837712,B100000001,01,일반고등학교,N,건국대학교사범대학부속고등학교
고,사립,04,서울특별시 동작구,4,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,3825949444,45632944,0,647003710,291963390,S010000378,5009343318,B100000001,01,일반고등학교,N,경문고등학교
,사립,04,서울특별시 강서구,,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,56998618,9240021,0,84778940,516637686,S010000380,7628360570,B100000001,01,일반고등학교,N,경복여자고등학교
고,사립,04,서울특별시 마포구,4,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,490662029,71843576,0,364630000,459958061,S010000381,6500295230,B100000001,01,일반고등학교,N,경성고등학교
,사립,04,서울특별시 종로구,,서울특별시교육청,서울특별시교육청,B100000001,N,미지정,결산세입,202923915,38238644,0,1050817600,774900384,S010000382,7812309072,B100000001,01,일반고등학교,N,경신고등학교
고,사립,04,서울특별시 동대문구,4,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,630591297,34063057,0,5233358795,684669480,S010000384,1499871732,B100000001,01,자율고등학교,N,경희고등학교
,사립,04,서울특별시 동대문구,,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,140391950,16803468,0,126492510,112871260,S010000385,7353009299,B100000001,01,일반고등학교,N,경희여자고등학교
고,사립,04,서울특별시 성북구,4,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,103206435,9482122,0,98782970,381809980,S010000386,7493840930,B100000001,01,일반고등학교,N,계성고등학교
