과목,과목.1,과목.2,과목.3,평균금액
장,관,항,목,
이전수입,이전수입,이전수입,이전수입,1398491437.5
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0
,,국고보조금,국고보조금,0.0
,,,국고보조금,0.0
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,147173625.0
,,비법정이전수입,비법정이전수입,132171375.0
,,,광역지방자치단체전입금,0.0
,,,기초지방자치단체전입금,132171375.0
,,교육경비보조금,교육경비보조금,15002250.0
,,,광역지방자치단체전입금,0.0
,,,기초지방자치단체전입금,15002250.0
,지방교육자치단체이전수입,지방교육자치단체이전수입,지방교육자치단체이전수입,1245715000.0
,,교육비특별회계전입금수입,교육비특별회계전입금수입,1245715000.0
,,,교육비특별회계전입금,1245715000.0
,,기금회계전입금수입,기금회계전입금수입,0.0
,,,기금회계전입금,0.0
,기타이전수입,기타이전수입,기타이전수입,5602812.5
,,학교회계간이전수입,학교회계간이전수입,5602812.5
,,,학교발전기금전입금,212500.0
,,,다른학교회계전입금,5390312.5
,,,기타학교회계전입금,0.0
,,기타공공이전수입,기타공공이전수입,0.0
,,,기타공공지원금,0.0
자체수입,자체수입,자체수입,자체수입,175043375.0
,학부모부담수입,학부모부담수입,학부모부담수입,170912187.5
,,등록금,등록금,0.0
,,,학교운영지원비,47466187.5
,,수익자부담수입,수익자부담수입,217494250.0
,,,급식비,45606500.0
,,,방과후학교활동비,62038875.0
,,,현장체험학습비,17156625.0
,,,청소년단체활동비,22500.0
,,,졸업앨범비,54439125.0
,,,교과서비,18050812.5
,,,기숙사비,15062500.0
,,,기타수익자부담수입,14061250.0
,,,누리과정비,308750.0
,,,교복구입비,956250.0
,,,운동부운영비,30391250.0
,,,돌봄활동운영비,5981875.0
,행정활동수입,행정활동수입,행정활동수입,4131187.5
,,사용료및수수료,사용료및수수료,1091250.0
,,,사용료및수수료,1091250.0
,,자산수입,자산수입,337500.0
,,,자산매각대,337500.0
,,적립금처분수입,적립금처분수입,884125.0
,,,적립금처분수입,46000.0
,,보증금회수,보증금회수,46000.0
,,,보증금회수,0.0
,,기타행정활동수입,기타행정활동수입,2702437.5
,,,지난년도수입,0.0
,,,이자수입,1715625.0
,,,기타행정활동수입,986812.5
기타수입,기타수입,기타수입,기타수입,10261625.0
,전년도이월금,전년도이월금,전년도이월금,11099750.0
,,순세계잉여금,순세계잉여금,9936625.0
,,,순세계잉여금,10167875.0
,,정산대상재원사용잔액,정산대상재원사용잔액,931875.0
,,,정산대상재원사용잔액,1575000.0
,,이월금,이월금,1250000.0
,,,이월사업비,1250000.0
세입합계,세입합계,세입합계,세입합계,1184401375.0
