과목,과목.1,과목.2,과목.3,평균금액
장,관,항,목,
이전수입,이전수입,이전수입,이전수입,1664352976.6666667
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,1666666.6666666667
,,국고보조금,국고보조금,1666666.6666666667
,,,국고보조금,1666666.6666666667
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,6984650.0
,,비법정이전수입,비법정이전수입,0.0
,,,광역지방자치단체전입금,0.0
,,,기초지방자치단체전입금,0.0
,,교육경비보조금,교육경비보조금,6984650.0
,,,광역지방자치단체전입금,0.0
,,,기초지방자치단체전입금,6984650.0
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,1653012060.0
,,교육비특별회계전입금수입,교육비특별회계전입금수입,1653012060.0
,,,교육비특별회계전입금,1653012060.0
,,기금회계전입금수입,기금회계전입금수입,0.0
,,,기금회계전입금,0.0
,기타이전수입,기타이전수입,기타이전수입,2689600.0
,,학교회계간이전수입,학교회계간이전수입,1233333.3333333333
,,,학교발전기금전입금,1233333.3333333333
,,,다른학교회계전입금,0.0
,,,기타학교회계전입금,0.0
,,기타공공이전수입,기타공공이전수입,1456266.6666666667
,,,기타공공지원금,1456266.6666666667
자체수입,자체수입,자체수입,자체수입,211324746.66666666
,학부모부담수입,학부모부담수입,학부모부담수입,191148696.66666666
,,등록금,등록금,0.0
,,,학교운영지원비,0.0
,,수익자부담수입,수익자부담수입,191148696.66666666
,,,급식비,42964850.0
,,,방과후학교활동비,122151670.0
,,,현장체험학습비,7366850.0
,,,청소년단체활동비,0.0
,,,졸업앨범비,7018826.666666667
,,,교과서비,0.0
,,,기숙사비,0.0
,,,기타수익자부담수입,2782500.0
,,,누리과정비,0.0
,,,교복구입비,0.0
,,,운동부운영비,0.0
,,,돌봄활동운영비,8864000.0
,행정활동수입,행정활동수입,행정활동수입,20176050.0
,,사용료및수수료,사용료및수수료,3852250.0
,,,사용료및수수료,3852250.0
,,자산수입,자산수입,6836333.333333333
,,,자산매각대,6836333.333333333
,,적립금처분수입,적립금처분수입,0.0
,,,적립금처분수입,0.0
,,보증금회수,보증금회수,0.0
,,,보증금회수,0.0
,,기타행정활동수입,기타행정활동수입,9487466.666666666
,,,지난년도수입,0.0
,,,이자수입,4278366.666666667
,,,기타행정활동수입,5209100.0
기타수입,기타수입,기타수입,기타수입,11918766.666666666
,전년도이월금,전년도이월금,전년도이월금,11918766.666666666
,,순세계잉여금,순세계잉여금,11918766.666666666
,,,순세계잉여금,11918766.666666666
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0
,,,정산대상재원사용잔액,0.0
,,이월금,이월금,0.0
,,,이월사업비,0.0
세입합계,세입합계,세입합계,세입합계,1887596490.0
