과목,과목.1,과목.2,과목.3,평균금액
장,관,항,목,
이전수입,이전수입,이전수입,이전수입,2085668683.3333333
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0
,,국고보조금,국고보조금,0.0
,,,국고보조금,0.0
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,6101000.0
,,비법정이전수입,비법정이전수입,0.0
,,,광역지방자치단체전입금,0.0
,,,기초지방자치단체전입금,0.0
,,교육경비보조금,교육경비보조금,6101000.0
,,,광역지방자치단체전입금,0.0
,,,기초지방자치단체전입금,6101000.0
,지방교육자치단체이전수입,지방교육자치단체이전수입,지방교육자치단체이전수입,2077971350.0
,,교육비특별회계전입금수입,교육비특별회계전입금수입,2077971350.0
,,,교육비특별회계전입금,2077971350.0
,,기금회계전입금수입,기금회계전입금수입,0.0
,,,기금회계전입금,0.0
,기타이전수입,기타이전수입,기타이전수입,1596333.3333333333
,,학교회계간이전수입,학교회계간이전수입,0.0
,,,학교발전기금전입금,0.0
,,,다른학교회계전입금,0.0
,,,기타학교회계전입금,0.0
,,기타공공이전수입,기타공공이전수입,1596333.3333333333
,,,기타공공지원금,1596333.3333333333
자체수입,자체수입,자체수입,자체수입,137705163.33333334
,학부모부담수입,학부모부담수입,학부모부담수입,130089776.66666667
,,등록금,등록금,0.0
,,,학교운영지원비,0.0
,,수익자부담수입,수익자부담수입,130089776.66666667
,,,급식비,39031683.333333336
,,,방과후학교활동비,78523563.33333333
,,,현장체험학습비,0.0
,,,청소년단체활동비,0.0
,,,졸업앨범비,6252176.666666667
,,,교과서비,0.0
,,,기숙사비,0.0
,,,기타수익자부담수입,3107020.0
,,,누리과정비,0.0
,,,교복구입비,0.0
,,,운동부운영비,0.0
,,,돌봄활동운영비,3175333.3333333335
,행정활동수입,행정활동수입,행정활동수입,7615386.666666667
,,사용료및수수료,사용료및수수료,2947033.3333333335
,,,사용료및수수료,2947033.3333333335
,,자산수입,자산수입,372066.6666666667
,,,자산매각대,372066.6666666667
,,적립금처분수입,적립금처분수입,0.0
,,,적립금처분수입,0.0
,,보증금회수,보증금회수,0.0
,,,보증금회수,0.0
,,기타행정활동수입,기타행정활동수입,4296286.666666667
,,,지난년도수입,0.0
,,,이자수입,1440763.3333333333
,,,기타행정활동수입,2855523.3333333335
기타수입,기타수입,기타수입,기타수입,52831900.0
,전년도이월금,전년도이월금,전년도이월금,52831900.0
,,순세계잉여금,순세계잉여금,27786170.0
,,,순세계잉여금,27786170.0
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0
,,,정산대상재원사용잔액,0.0
,,이월금,이월금,25045730.0
,,,이월사업비,25045730.0
세입합계,세입합계,세입합계,세입합계,2276205746.6666665
