과목,과목,과목,과목,금액
장,관,항,목,금액
이전수입,이전수입,이전수입,이전수입,2118265470
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0
,,국고보조금,국고보조금,0
,,,국고보조금,0
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,74188710
,,비법정이전수입,비법정이전수입,6977200
,,,광역지방자치단체전입금,0
,,,기초지방자치단체전입금,6977200
,,교육경비보조금,교육경비보조금,67211510
,,,광역지방자치단체전입금,0
,,,기초지방자치단체전입금,67211510
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,2042996060
,,교육비특별회계전입금수입,교육비특별회계전입금수입,2042996060
,,,교육비특별회계전입금,2042996060
,,기금회계전입금수입,기금회계전입금수입,0
,,,기금회계전입금,0
,기타이전수입,기타이전수입,기타이전수입,1080700
,,학교회계간이전수입,학교회계간이전수입,0
,,,학교발전기금전입금,0
,,,다른학교회계전입금,0
,,,기타학교회계전입금,0
,,기타공공이전수입,기타공공이전수입,1080700
,,,기타공공지원금,1080700
자체수입,자체수입,자체수입,자체수입,125244612
,학부모부담수입,학부모부담수입,학부모부담수입,90620230
,,등록금,등록금,0
,,,학교운영지원비,0
,,수익자부담수입,수익자부담수입,90620230
,,,급식비,67229030
,,,방과후학교활동비,4187200
,,,현장체험학습비,0
,,,청소년단체활동비,0
,,,졸업앨범비,7540000
,,,교과서비,0
,,,기숙사비,0
,,,기타수익자부담수입,0
,,,누리과정비,0
,,,교복구입비,11664000
,,,운동부운영비,0
,,,돌봄활동운영비,0
,행정활동수입,행정활동수입,행정활동수입,34624382
,,사용료및수수료,사용료및수수료,28226780
,,,사용료및수수료,28226780
,,자산수입,자산수입,0
,,,자산매각대,0
,,적립금처분수입,적립금처분수입,0
,,,적립금처분수입,0
,,보증금회수,보증금회수,0
,,,보증금회수,0
,,기타행정활동수입,기타행정활동수입,6397602
,,,지난년도수입,19930
,,,이자수입,4068907
,,,기타행정활동수입,2308765
기타수입,기타수입,기타수입,기타수입,96312637
,전년도이월금,전년도이월금,전년도이월금,96312637
,,순세계잉여금,순세계잉여금,15313027
,,,순세계잉여금,15313027
,,정산대상재원사용잔액,정산대상재원사용잔액,950160
,,,정산대상재원사용잔액,950160
,,이월금,이월금,80049450
,,,이월사업비,80049450
세입합계,세입합계,세입합계,세입합계,2339822719
