SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,국립,3,서울특별시 성북구,3.0,교육부,서울특별시교육청,A000000001,0,N,50000000,복식부기,결산세출,40225910,321119180,152292842,71182548,804075690,S000003514,64367400,2582927.1,A000000001,1,N,서울대학교사범대학부설중학교,
,국립,3,서울특별시 종로구,,교육부,서울특별시교육청,A000000001,0,N,192410000,복식부기,결산세출,0,20185000,172747968,44297290,599947826,S000003562,2399770,2850795.2,A000000001,1,N,서울대학교사범대학부설여자중학교,
중,공립,3,서울특별시 강남구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,14088200,N,292834020,복식부기,결산세출,630133720,860305711,582012980,448798989,1053478800,S010000698,231228680,5219392.3,B100000001,1,N,개원중학교,
중,공립,3,서울특별시 서초구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,8646000,N,258224000,복식부기,결산세출,563286130,475052570,504939670,630464840,1296789600,S010000700,219491110,3871716.2,B100000001,1,N,경원중학교,
중,공립,3,서울특별시 강남구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,2213530,N,31596000,복식부기,결산세출,618768746,743891330,116710340,463749790,1066795855,S010000701,122265430,3842222.1,B100000001,1,N,구룡중학교,
,공립,3,서울특별시 강남구,,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,68000,N,606049450,복식부기,결산세출,621835920,430292210,103564330,419777541,612325530,S010000702,168602880,6826073.4,B100000001,1,N,압구정중학교,
중,공립,3,서울특별시 강남구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,1424310,N,251396190,복식부기,결산세출,649524588,945276428,182890920,357498854,1271287870,S010000705,180428816,3832063.8,B100000001,1,N,대명중학교,
중,공립,3,서울특별시 강남구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,1767270,N,0,복식부기,결산세출,635964750,761532160,167457874,361516670,1485735090,S010000706,82319630,3871864.3,B100000001,1,N,대왕중학교,
중,공립,3,서울특별시 강남구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,1017380,N,0,복식부기,결산세출,709827395,754886595,64166140,434265560,1308728340,S010000707,243251561,3304645.6,B100000001,1,N,대청중학교,
,공립,3,서울특별시 강남구,,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,48633630,N,0,복식부기,결산세출,495874043,762844376,560483867,254784542,834943270,S010000708,191329240,5046302.8,B100000001,1,N,대치중학교,
중,공립,3,서울특별시 강남구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,30138830,N,0,복식부기,결산세출,638650280,472932480,52332850,397085006,1007567140,S010000709,169029320,3695241.5,B100000001,1,N,도곡중학교,
중,공립,3,서울특별시 서초구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,4084570,N,0,미지정,결산세출,470171238,214027920,75326320,317637820,613754019,S010000711,224470586,4422747.6,B100000001,1,N,반포중학교,
,공립,3,서울특별시 서초구,,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,8520590,N,20773970,복식부기,결산세출,582377786,1030217792,78788470,315707369,830112902,S010000712,94309192,5287157.3,B100000001,1,N,방배중학교,
,공립,3,서울특별시 강남구,,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,2228590,N,357868143,복식부기,결산세출,436844554,531492332,71892099,312740064,549328650,S010000713,91020720,7219064.9,B100000001,1,N,봉은중학교,
,공립,3,서울특별시 서초구,,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,119534020,N,281684980,복식부기,결산세출,560028940,324986539,202187560,391024732,1631771628,S010000715,186884410,3160771.6,B100000001,1,N,서운중학교,
,공립,3,서울특별시 서초구,,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,222000,N,0,복식부기,결산세출,852801230,459529950,142624990,363492430,1272637000,S010000716,198360840,3100535.8,B100000001,1,N,서일중학교,
중,공립,3,서울특별시 서초구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,0,N,53729000,복식부기,결산세출,558627912,488043840,222497970,302887840,1124510550,S010000717,149371960,4202418.9,B100000001,1,N,서초중학교,
,공립,3,서울특별시 강남구,,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,45625000,N,30830000,복식부기,결산세출,435985710,794985380,96807970,215159340,892327940,S010000719,192770800,5190963.8,B100000001,1,N,수서중학교,
중,공립,3,서울특별시 강남구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,1581070,N,301254860,복식부기,결산세출,361100589,329740770,123672920,208759620,529256730,S010000721,94007730,6016587.3,B100000001,1,N,신구중학교,
,공립,3,서울특별시 서초구,,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,1768290,N,799907550,복식부기,결산세출,525678060,468141800,226097050,390398610,1114924112,S010000722,118189600,4429046.3,B100000001,1,N,신동중학교,
중,공립,3,서울특별시 서초구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,1605530,N,7162000,복식부기,결산세출,800092736,534811795,73576250,313458446,980978810,S010000723,257604810,4158670.0,B100000001,1,N,신반포중학교,
중,공립,3,서울특별시 강남구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,1639000,N,165900000,복식부기,결산세출,496045873,480403750,74641840,471312341,678781400,S010000724,173771950,6293307.3,B100000001,1,N,신사중학교,
,공립,3,서울특별시 서초구,,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,3795320,N,52399810,복식부기,결산세출,421526708,412371750,298022910,228348126,673230712,S010000725,114042850,5738901.5,B100000001,1,N,언남중학교,
중,공립,3,서울특별시 강남구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,2844980,N,158480180,미지정,결산세출,427421932,461041826,533111371,374979728,644773064,S010000726,112417900,8405792.5,B100000001,1,N,언북중학교,
,공립,3,서울특별시 강남구,,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,11733120,N,0,복식부기,결산세출,522816066,1066478139,197079057,422929333,1259578690,S010000727,159276428,3691572.9,B100000001,1,N,언주중학교,
