FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,PBAN_EXCP_RSN
국립,2,부산광역시 연제구,교육부,부산광역시교육청,A000000001,0,N,0,복식부기,결산세출,269793920,282897979,573023753,431848220,692341019,S000003559,76107450,3819396.3,A000000001,2,N,부산교육대학교부설초등학교,,,
공립,2,부산광역시 중구,부산광역시서부교육지원청,부산광역시교육청,C100000284,0,N,38000000,복식부기,결산세출,296533460,157077480,521528810,293949690,525016950,S020000625,18518450,5676763.3,C100000001,2,N,광일초등학교,,,
공립,2,부산광역시 남구,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,미지정,결산세출,204411600,265432820,272228320,228516110,625310350,S020000628,14100920,4509804.3,C100000001,2,N,대남초등학교,,,
공립,2,부산광역시 남구,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,6000000,미지정,결산세출,392644132,169822470,757783450,477558980,1066006510,S020000629,31219010,2878010.5,C100000001,2,N,대연초등학교,초,2.0,
공립,2,부산광역시 남구,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,복식부기,결산세출,260834300,154007820,424583960,392712440,720738070,S020000630,25785280,2897015.9,C100000001,2,N,대천초등학교,초,2.0,
공립,2,부산광역시 동구,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,2535000,미지정,결산세출,356320890,182090050,866919320,519075670,1204644580,S020000632,23895720,3339133.6,C100000001,2,N,동일중앙초등학교,,,
공립,2,부산광역시 남구,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,복식부기,결산세출,100729760,142286260,329371010,162195840,509700880,S020000633,13581550,3513590.2,C100000001,2,N,동천초등학교,,,
공립,2,부산광역시 남구,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,미지정,결산세출,270620390,192414540,322590630,225214560,448011800,S020000634,18054110,4644358.6,C100000001,2,N,동항초등학교,,,
공립,2,부산광역시 남구,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,25039090,미지정,결산세출,308032290,247007540,942539400,595937720,935317600,S020000635,28962600,4735539.5,C100000001,2,N,문현초등학교,초,2.0,
공립,2,부산광역시 남구,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,미지정,결산세출,222779360,146058980,254646920,216908330,424872400,S020000637,13722410,4863073.8,C100000001,2,N,백운초등학교,,,
공립,2,부산광역시 동구,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,복식부기,결산세출,330007680,236327400,563918840,261504320,537365390,S020000638,12159000,7466471.7,C100000001,2,N,범일초등학교,,,
공립,2,부산광역시 중구,부산광역시서부교육지원청,부산광역시교육청,C100000284,5375180,N,0,미지정,결산세출,148893690,102631280,193422740,299394660,376243540,S020000639,10895600,6315870.5,C100000001,2,N,보수초등학교,초,2.0,
공립,2,부산광역시 중구,부산광역시서부교육지원청,부산광역시교육청,C100000284,0,N,0,미지정,결산세출,251626630,238600040,281357430,122127740,337673990,S020000640,12374470,5292597.0,C100000001,2,N,봉래초등학교,,,
공립,2,부산광역시 남구,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,복식부기,결산세출,363790730,188171700,797119330,476358010,1030234620,S020000641,29783680,2748055.3,C100000001,2,N,분포초등학교,,,
공립,2,부산광역시 남구,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,미지정,결산세출,269157780,176492460,451558160,376390090,642006220,S020000643,48006640,3294649.9,C100000001,2,N,석포초등학교,초,2.0,
공립,2,부산광역시 동구,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,복식부기,결산세출,310511260,181843910,927780388,513525450,610097700,S020000644,18197160,6013980.9,C100000001,2,N,성남초등학교,,,
공립,2,부산광역시 남구,부산광역시남부교육지원청,부산광역시교육청,C100000175,6802510,N,0,복식부기,결산세출,438793024,255872411,662713550,594414570,1024844450,S020000645,35701210,3350878.7,C100000001,2,N,성동초등학교,초,2.0,
공립,2,부산광역시 남구,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,미지정,결산세출,217335153,193430458,164416850,86739935,161265634,S020000646,7346350,14319558.3,C100000001,2,N,성천초등학교,,,
공립,2,부산광역시 동구,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,미지정,결산세출,253509000,294892310,340109170,168484600,403034410,S020000647,10589910,7244430.5,C100000001,2,N,수성초등학교,,,
공립,2,부산광역시 동구,부산광역시남부교육지원청,부산광역시교육청,C100000175,116690,N,13138880,미지정,결산세출,227410699,130244270,496021910,403406250,626359010,S020000648,23739080,4616434.6,C100000001,2,N,수정초등학교,,,
공립,2,부산광역시 남구,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,1800000,미지정,결산세출,188516980,136043230,190953560,107592350,210834910,S020000649,6971130,23408671.1,C100000001,2,N,신연초등학교,,,
공립,2,부산광역시 남구,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,미지정,결산세출,363712430,480776150,881863630,617228170,1307297280,S020000650,30785730,3104269.3,C100000001,2,N,연포초등학교,초,2.0,
공립,2,부산광역시 남구,부산광역시남부교육지원청,부산광역시교육청,C100000175,6449210,N,0,미지정,결산세출,230314080,291099430,213650185,139690455,229202164,S020000651,11777250,8374498.3,C100000001,2,N,용당초등학교,,,
공립,2,부산광역시 남구,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,미지정,결산세출,351584020,194648440,502060305,459166758,549106688,S020000652,18548240,5213855.4,C100000001,2,N,용산초등학교,,,
공립,2,부산광역시 남구,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,미지정,결산세출,229474480,168710970,509947530,371471610,653530220,S020000654,23968120,3785498.9,C100000001,2,N,용호초등학교,,,
공립,2,부산광역시 남구,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,미지정,결산세출,270882000,201262682,418957860,233705338,470018670,S020000655,10541000,4894413.3,C100000001,2,N,우암초등학교,,,
공립,2,부산광역시 남구,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,미지정,결산세출,176475470,340412910,372222100,281730050,560211470,S020000656,14921640,4476855.5,C100000001,2,N,운산초등학교,,,
공립,2,부산광역시 동구,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,미지정,결산세출,226970178,155238130,270968220,204746980,440495280,S020000660,13065330,5063645.2,C100000001,2,N,초량초등학교,,,
