FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
국립,4,부산광역시 금정구,부산광역시교육청,부산광역시교육청,A000000001,65140,N,0,미지정,결산세출,663195090,200426550,274441060,630351710,1135449160,S000003509,204417830,4611790.1,A000000001,2,일반고등학교,N,부산대학교사범대학부설고등학교,,고,4.0
국립,4,부산광역시 해운대구,부산광역시교육청,부산광역시교육청,A000000001,1088270,N,69583640,복식부기,결산세출,1625691121,1712130863,319827356,2722104879,2491590534,S000003543,1125852137,13735155.3,A000000001,2,특수목적고등학교,N,부산기계공업고등학교,,고,4.0
국립,4,부산광역시 영도구,부산광역시교육청,부산광역시교육청,A000000001,2400,N,191729290,복식부기,결산세출,10008810,219530070,143795780,678881837,102142130,S000003604,145947240,3885514.5,A000000001,2,특수목적고등학교,N,부산해사고등학교,,,
공립,4,부산광역시 부산진구,부산광역시교육청,부산광역시교육청,C100000001,0,N,33893000,복식부기,결산세출,480273603,238822940,395244490,707503940,868921340,S020000339,12199690,6234303.0,C100000001,2,일반고등학교,N,개금고등학교,,고,4.0
공립,4,부산광역시 서구,부산광역시교육청,부산광역시교육청,C100000001,127419970,N,10000000,미지정,결산세출,537530585,277018770,821021190,507455410,1332822990,S020000342,3983300,7504672.6,C100000001,2,일반고등학교,N,경남고등학교,,,
공립,4,부산광역시 부산진구,부산광역시교육청,부산광역시교육청,C100000001,664323,N,2527191420,복식부기,결산세출,726199688,283962210,805168371,1495390980,1247362820,S020000344,22562740,10609705.3,C100000001,2,특성화고등학교,N,경남공업고등학교,,,
공립,4,부산광역시 서구,부산광역시교육청,부산광역시교육청,C100000001,0,N,870789670,복식부기,결산세출,363962870,329750410,616364580,616971010,1005450650,S020000345,14801100,8697244.4,C100000001,2,일반고등학교,N,부경고등학교,,,
공립,4,부산광역시 동구,부산광역시교육청,부산광역시교육청,C100000001,0,N,0,복식부기,결산세출,504737720,187605860,187835680,648648980,1300994130,S020000346,4604180,5219938.4,C100000001,2,일반고등학교,N,경남여자고등학교,,,
공립,4,부산광역시 사상구,부산광역시교육청,부산광역시교육청,C100000001,0,N,19681640,미지정,결산세출,355423030,161821510,31996520,593943340,878263410,S020000359,3790100,4845780.9,C100000001,2,일반고등학교,N,구덕고등학교,,고,4.0
공립,4,부산광역시 동래구,부산광역시교육청,부산광역시교육청,C100000001,0,N,0,미지정,결산세출,359137170,653896990,185446220,372260280,1088818560,S020000364,35830520,4553023.2,C100000001,2,일반고등학교,N,금정고등학교,,고,4.0
