SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
,사립,4,전라남도 나주시,,전라남도교육청,전라남도교육청,Q100000001,2050000,N,30000000,복식부기,예산세출,235955000,45435000,163786000,31650000,312453000,S140000173,1198029000,21034979.2,Q100000001,15,일반고등학교,N,광남고등학교
고,사립,4,전라남도 광양시,4.0,전라남도교육청,전라남도교육청,Q100000001,1000000,N,0,복식부기,예산세출,704614000,84550000,261123000,349088000,2156284000,S140000177,5070887000,14074300.2,Q100000001,15,자율고등학교,N,광양제철고등학교
,사립,4,전라남도 나주시,,전라남도교육청,전라남도교육청,Q100000001,4100000,N,0,복식부기,예산세출,244839000,101065000,162981000,121640000,511099000,S140000182,3160201000,11797054.8,Q100000001,15,일반고등학교,N,금성고등학교
,사립,4,전라남도 나주시,,전라남도교육청,전라남도교육청,Q100000001,5000000,N,50716000,복식부기,예산세출,394429000,112046000,40406000,290626000,791180000,S140000185,3382474000,13584120.6,Q100000001,15,특성화고등학교,N,나주공업고등학교
고,사립,4,전라남도 화순군,4.0,전라남도교육청,전라남도교육청,Q100000001,0,N,394296000,복식부기,예산세출,461504000,61900000,133220000,238530000,2531194000,S140000188,3534351000,15648925.5,Q100000001,15,일반고등학교,N,능주고등학교
,사립,4,전라남도 목포시,,전라남도교육청,전라남도교육청,Q100000001,3832000,N,0,복식부기,예산세출,417107000,87714000,201200000,387345000,1640580000,S140000199,4145409000,14552192.4,Q100000001,15,일반고등학교,N,목포덕인고등학교
고,사립,4,전라남도 목포시,4.0,전라남도교육청,전라남도교육청,Q100000001,5000000,N,9261000,복식부기,예산세출,378070000,85270000,297153000,179987000,1040365000,S140000200,3780460000,12393918.5,Q100000001,15,일반고등학교,N,목포마리아회고등학교
고,사립,4,전라남도 목포시,4.0,전라남도교육청,전라남도교육청,Q100000001,1000000,N,59600000,복식부기,예산세출,199941000,44311000,13200000,45145000,280648000,S140000202,3036748000,25209541.1,Q100000001,15,특성화고등학교,N,목포성신고등학교
,사립,4,전라남도 목포시,,전라남도교육청,전라남도교육청,Q100000001,4119000,N,0,복식부기,예산세출,380849000,97835000,73556000,66037000,669061000,S140000204,3408517000,15064019.2,Q100000001,15,특성화고등학교,N,목포중앙고등학교
,사립,4,전라남도 목포시,,전라남도교육청,전라남도교육청,Q100000001,10000000,N,0,복식부기,예산세출,460384000,129407000,39581000,115456000,1038501000,S140000206,5909688000,16047952.1,Q100000001,15,특성화고등학교,N,목포여자상업고등학교
,사립,4,전라남도 목포시,,전라남도교육청,전라남도교육청,Q100000001,3000000,N,4500000,복식부기,예산세출,418754000,113616000,17300000,125430000,1318423000,S140000208,4102442000,11515971.7,Q100000001,15,일반고등학교,N,목포정명여자고등학교
,사립,4,전라남도 목포시,,전라남도교육청,전라남도교육청,Q100000001,3820000,N,0,복식부기,예산세출,365826000,70391000,277270000,231448000,1592707000,S140000211,4281014000,15060653.4,Q100000001,15,일반고등학교,N,목포혜인여자고등학교
,사립,4,전라남도 목포시,,전라남도교육청,전라남도교육청,Q100000001,1500000,N,0,복식부기,예산세출,406248000,100090000,265250000,170075000,1454846000,S140000212,4518424000,14349446.1,Q100000001,15,일반고등학교,N,목포홍일고등학교
,사립,4,전라남도 목포시,,전라남도교육청,전라남도교육청,Q100000001,4500000,N,0,복식부기,예산세출,409154000,84241000,126680000,255667000,1276294000,S140000215,3975974000,12696708.1,Q100000001,15,일반고등학교,N,문태고등학교
,사립,4,전라남도 무안군,,전라남도교육청,전라남도교육청,Q100000001,42522000,N,0,복식부기,예산세출,331496000,108714000,8750000,155130000,830796000,S140000217,3074974000,12680729.8,Q100000001,15,일반고등학교,N,백제고등학교
,사립,4,전라남도 보성군,,전라남도교육청,전라남도교육청,Q100000001,4001000,N,0,복식부기,예산세출,299044000,73838000,25387000,99415000,967780000,S140000219,3248553000,15939250.0,Q100000001,15,일반고등학교,N,벌교고등학교
,사립,4,전라남도 보성군,,전라남도교육청,전라남도교육청,Q100000001,1000000,N,0,복식부기,예산세출,173264000,30340000,7760000,23000000,155149000,S140000221,939984000,55437375.0,Q100000001,15,일반고등학교,N,벌교여자고등학교
,사립,4,전라남도 순천시,,전라남도교육청,전라남도교육청,Q100000001,0,N,0,복식부기,예산세출,388385000,108333000,10700000,125579000,137728000,S140000241,5222779000,9923019.9,Q100000001,15,일반고등학교,N,순천강남여자고등학교
,사립,4,전라남도 순천시,,전라남도교육청,전라남도교육청,Q100000001,4392000,N,0,복식부기,예산세출,546294000,110106000,197708000,258189000,1003374000,S140000245,4690027000,10119004.5,Q100000001,15,일반고등학교,N,순천금당고등학교
고,사립,4,전라남도 순천시,4.0,전라남도교육청,전라남도교육청,Q100000001,5200000,N,0,복식부기,예산세출,452675000,93765000,167930000,114645000,1262155000,S140000246,5269282000,10863793.5,Q100000001,15,일반고등학교,N,순천매산고등학교
고,사립,4,전라남도 순천시,4.0,전라남도교육청,전라남도교육청,Q100000001,4000000,N,500000,복식부기,예산세출,504747000,82621000,21500000,172862000,854621000,S140000247,4157965000,9413662.3,Q100000001,15,일반고등학교,N,순천매산여자고등학교
,사립,4,전라남도 순천시,,전라남도교육청,전라남도교육청,Q100000001,5000000,N,40000000,복식부기,예산세출,349115000,184860000,54500000,205440000,803790000,S140000253,4882148000,11134561.4,Q100000001,15,특성화고등학교,N,순천청암고등학교
,사립,4,전라남도 순천시,,전라남도교육청,전라남도교육청,Q100000001,2500000,N,0,복식부기,예산세출,436558000,95400000,43158000,132770000,724547000,S140000254,4548830000,11967526.0,Q100000001,15,특성화고등학교,N,순천효산고등학교
,사립,4,전라남도 순천시,,전라남도교육청,전라남도교육청,Q100000001,5000000,N,0,복식부기,예산세출,432703000,213570000,211565000,178891000,1518097000,S140000255,4754405000,11032022.6,Q100000001,15,일반고등학교,N,순천효천고등학교
고,사립,4,전라남도 여수시,4.0,전라남도교육청,전라남도교육청,Q100000001,7838000,N,42907000,복식부기,예산세출,549969000,159316000,202532000,313497000,1208516000,S140000263,6014528000,12158945.6,Q100000001,15,특성화고등학교,N,여수공업고등학교
,사립,4,전라남도 여수시,,전라남도교육청,전라남도교육청,Q100000001,5930000,N,18000000,복식부기,예산세출,491834000,109144000,53500000,123530000,799484000,S140000267,6165290000,11256104.3,Q100000001,15,특성화고등학교,N,여수정보과학고등학교
고,사립,4,전라남도 여수시,4.0,전라남도교육청,전라남도교육청,Q100000001,3000000,N,0,복식부기,예산세출,408313000,122499000,160400000,188864000,823526000,S140000268,4915660000,12128685.0,Q100000001,15,일반고등학교,N,여수중앙여자고등학교
,사립,4,전라남도 여수시,,전라남도교육청,전라남도교육청,Q100000001,3520000,N,749640000,복식부기,예산세출,260036000,83982000,61700000,259995000,849552000,S140000270,3189522000,14871790.2,Q100000001,15,일반고등학교,N,여양고등학교
고,사립,4,전라남도 영광군,4.0,전라남도교육청,전라남도교육청,Q100000001,9000000,N,0,복식부기,예산세출,230557000,87195000,13000000,116080000,455709000,S140000280,1443400000,40602431.0,Q100000001,15,특성화고등학교,N,영산성지고등학교
고,사립,4,전라남도 나주시,4.0,전라남도교육청,전라남도교육청,Q100000001,3177000,N,0,복식부기,예산세출,194819000,84744000,18606000,99770000,439865000,S140000282,2033022000,12945959.5,Q100000001,15,일반고등학교,N,영산고등학교
,사립,4,전라남도 영암군,,전라남도교육청,전라남도교육청,Q100000001,2423000,N,0,복식부기,예산세출,227759000,64716000,35732000,51809000,718436000,S140000287,2127354000,18342210.2,Q100000001,15,일반고등학교,N,영암여자고등학교
고,사립,4,전라남도 목포시,4.0,전라남도교육청,전라남도교육청,Q100000001,5000000,N,0,복식부기,예산세출,451615000,65250000,212900000,109920000,1055271000,S140000288,4037578000,13020907.9,Q100000001,15,일반고등학교,N,영흥고등학교
,사립,4,전라남도 보성군,,전라남도교육청,전라남도교육청,Q100000001,3000000,N,0,복식부기,예산세출,208812000,59790000,12960000,45880000,517149000,S140000289,1847900000,16044589.3,Q100000001,15,일반고등학교,N,예당고등학교
고,사립,4,전라남도 곡성군,4.0,전라남도교육청,전라남도교육청,Q100000001,2000000,N,0,복식부기,예산세출,251090000,83097000,163000000,124903000,520676000,S140000290,2260312000,14804687.0,Q100000001,15,일반고등학교,N,옥과고등학교
,사립,4,전라남도 장성군,,전라남도교육청,전라남도교육청,Q100000001,3323000,N,0,복식부기,예산세출,392751000,70830000,193462000,146223000,1741064000,S140000295,4035562000,15939987.9,Q100000001,15,일반고등학교,N,장성고등학교
고,사립,4,전라남도 무안군,4.0,전라남도교육청,전라남도교육청,Q100000001,0,N,38000000,복식부기,예산세출,276109000,131488000,758176000,248155000,1191879000,S140000303,3148170000,13314889.7,Q100000001,15,특수목적고등학교,N,전남예술고등학교
고,사립,4,전라남도 진도군,4.0,전라남도교육청,전라남도교육청,Q100000001,2745000,N,0,복식부기,예산세출,233017000,58768000,66880000,87090000,526778000,S140000312,2778261000,16391000.0,Q100000001,15,일반고등학교,N,진도고등학교
,사립,4,전라남도 여수시,,전라남도교육청,전라남도교육청,Q100000001,3000000,N,0,복식부기,예산세출,368166000,61654000,16146000,65972000,789933000,S140000316,5658180000,19395685.2,Q100000001,15,특성화고등학교,N,진성여자고등학교
,사립,4,전라남도 담양군,,전라남도교육청,전라남도교육청,Q100000001,10000000,N,60000000,복식부기,예산세출,640079000,142824000,502580000,244866000,3344799000,S140000317,5301820000,18200653.6,Q100000001,15,일반고등학교,N,창평고등학교
고,사립,4,전라남도 담양군,4.0,전라남도교육청,전라남도교육청,Q100000001,2427000,N,3167000,복식부기,예산세출,281742000,66120000,174199000,100339000,1102786000,S140000321,1945390000,20423166.7,Q100000001,15,특성화고등학교,N,한빛고등학교
,사립,4,전라남도 여수시,,전라남도교육청,전라남도교육청,Q100000001,22561000,N,983840000,복식부기,예산세출,363841000,108201000,51317000,226996000,1074886000,S140000322,4626838000,12815257.7,Q100000001,15,일반고등학교,N,한영고등학교
,사립,4,전라남도 함평군,,전라남도교육청,전라남도교육청,Q100000001,2231000,N,0,복식부기,예산세출,249738000,53151000,11158000,32352000,737231000,S140000323,2574891000,17599769.2,Q100000001,15,일반고등학교,N,함평고등학교
고,사립,4,전라남도 영광군,4.0,전라남도교육청,전라남도교육청,Q100000001,4967000,N,0,복식부기,예산세출,307386000,108925000,34330000,165437000,1520684000,S140000330,3916990000,12440901.4,Q100000001,15,일반고등학교,N,해룡고등학교
,사립,4,전라남도 해남군,,전라남도교육청,전라남도교육청,Q100000001,2100000,N,0,복식부기,예산세출,207607000,48940000,7500000,62021000,515929000,S140000337,1528176000,19131233.9,Q100000001,15,일반고등학교,N,화원고등학교
