과목,과목,과목,과목,금액
장,관,항,목,금액
이전수입,이전수입,이전수입,이전수입,845474540
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,30000000
,,국고보조금,국고보조금,30000000
,,,국고보조금,30000000
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,330000
,,비법정이전수입,비법정이전수입,330000
,,,광역지방자치단체전입금,0
,,,기초지방자치단체전입금,330000
,,교육경비보조금,교육경비보조금,0
,,,광역지방자치단체전입금,0
,,,기초지방자치단체전입금,0
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,790009000
,,교육비특별회계전입금수입,교육비특별회계전입금수입,790009000
,,,교육비특별회계전입금,790009000
,,기금회계전입금수입,기금회계전입금수입,0
,,,기금회계전입금,0
,기타이전수입,기타이전수입,기타이전수입,25135540
,,학교회계간이전수입,학교회계간이전수입,24554540
,,,학교발전기금전입금,4194230
,,,다른학교회계전입금,20360310
,,,기타학교회계전입금,0
,,기타공공이전수입,기타공공이전수입,581000
,,,기타공공지원금,581000
자체수입,자체수입,자체수입,자체수입,23032769
,학부모부담수입,학부모부담수입,학부모부담수입,20294220
,,등록금,등록금,0
,,,학교운영지원비,0
,,수익자부담수입,수익자부담수입,20294220
,,,급식비,18694220
,,,방과후학교활동비,0
,,,현장체험학습비,0
,,,청소년단체활동비,0
,,,졸업앨범비,1600000
,,,교과서비,0
,,,기숙사비,0
,,,기타수익자부담수입,0
,,,누리과정비,0
,,,교복구입비,0
,,,운동부운영비,0
,,,돌봄활동운영비,0
,행정활동수입,행정활동수입,행정활동수입,2738549
,,사용료및수수료,사용료및수수료,100000
,,,사용료및수수료,100000
,,자산수입,자산수입,0
,,,자산매각대,0
,,적립금처분수입,적립금처분수입,0
,,,적립금처분수입,0
,,보증금회수,보증금회수,0
,,,보증금회수,0
,,기타행정활동수입,기타행정활동수입,2638549
,,,지난년도수입,0
,,,이자수입,1389549
,,,기타행정활동수입,1249000
기타수입,기타수입,기타수입,기타수입,381300
,전년도이월금,전년도이월금,전년도이월금,381300
,,순세계잉여금,순세계잉여금,381300
,,,순세계잉여금,381300
,,정산대상재원사용잔액,정산대상재원사용잔액,0
,,,정산대상재원사용잔액,0
,,이월금,이월금,0
,,,이월사업비,0
세입합계,세입합계,세입합계,세입합계,868888609
