과목,과목,과목,과목,금액
장,관,항,목,금액
이전수입,이전수입,이전수입,이전수입,1188274550
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0
,,국고보조금,국고보조금,0
,,,국고보조금,0
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,135277610
,,비법정이전수입,비법정이전수입,97277610
,,,광역지방자치단체전입금,0
,,,기초지방자치단체전입금,97277610
,,교육경비보조금,교육경비보조금,38000000
,,,광역지방자치단체전입금,0
,,,기초지방자치단체전입금,38000000
,지방교육자치단체이전수입,지방교육자치단체이전수입,지방교육자치단체이전수입,1052996940
,,교육비특별회계전입금수입,교육비특별회계전입금수입,1052996940
,,,교육비특별회계전입금,1052996940
,,기금회계전입금수입,기금회계전입금수입,0
,,,기금회계전입금,0
,기타이전수입,기타이전수입,기타이전수입,0
,,학교회계간이전수입,학교회계간이전수입,0
,,,학교발전기금전입금,0
,,,다른학교회계전입금,0
,,,기타학교회계전입금,0
,,기타공공이전수입,기타공공이전수입,0
,,,기타공공지원금,0
자체수입,자체수입,자체수입,자체수입,145209810
,학부모부담수입,학부모부담수입,학부모부담수입,144643180
,,등록금,등록금,49590
,,,학교운영지원비,49590
,,수익자부담수입,수익자부담수입,144593590
,,,급식비,22037380
,,,방과후학교활동비,101573510
,,,현장체험학습비,0
,,,청소년단체활동비,0
,,,졸업앨범비,2800000
,,,교과서비,0
,,,기숙사비,0
,,,기타수익자부담수입,18182700
,,,누리과정비,0
,,,교복구입비,0
,,,운동부운영비,0
,,,돌봄활동운영비,0
,행정활동수입,행정활동수입,행정활동수입,566630
,,사용료및수수료,사용료및수수료,124370
,,,사용료및수수료,124370
,,자산수입,자산수입,0
,,,자산매각대,0
,,적립금처분수입,적립금처분수입,0
,,,적립금처분수입,0
,,보증금회수,보증금회수,0
,,,보증금회수,0
,,기타행정활동수입,기타행정활동수입,442260
,,,지난년도수입,0
,,,이자수입,45170
,,,기타행정활동수입,397090
기타수입,기타수입,기타수입,기타수입,7105490
,전년도이월금,전년도이월금,전년도이월금,7105490
,,순세계잉여금,순세계잉여금,7005490
,,,순세계잉여금,7005490
,,정산대상재원사용잔액,정산대상재원사용잔액,100000
,,,정산대상재원사용잔액,100000
,,이월금,이월금,0
,,,이월사업비,0
세입합계,세입합계,세입합계,세입합계,1340589850
