과목,과목,과목,과목,금액
장,관,항,목,금액
이전수입,이전수입,이전수입,이전수입,2446718550
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0
,,국고보조금,국고보조금,0
,,,국고보조금,0
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,300595060
,,비법정이전수입,비법정이전수입,168694480
,,,광역지방자치단체전입금,0
,,,기초지방자치단체전입금,168694480
,,교육경비보조금,교육경비보조금,131900580
,,,광역지방자치단체전입금,0
,,,기초지방자치단체전입금,131900580
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,2143623490
,,교육비특별회계전입금수입,교육비특별회계전입금수입,2143623490
,,,교육비특별회계전입금,2143623490
,,기금회계전입금수입,기금회계전입금수입,0
,,,기금회계전입금,0
,기타이전수입,기타이전수입,기타이전수입,2500000
,,학교회계간이전수입,학교회계간이전수입,800000
,,,학교발전기금전입금,800000
,,,다른학교회계전입금,0
,,,기타학교회계전입금,0
,,기타공공이전수입,기타공공이전수입,1700000
,,,기타공공지원금,1700000
자체수입,자체수입,자체수입,자체수입,225563110
,학부모부담수입,학부모부담수입,학부모부담수입,173831000
,,등록금,등록금,0
,,,학교운영지원비,0
,,수익자부담수입,수익자부담수입,173831000
,,,급식비,49582380
,,,방과후학교활동비,69193260
,,,현장체험학습비,20050460
,,,청소년단체활동비,0
,,,졸업앨범비,7904250
,,,교과서비,0
,,,기숙사비,0
,,,기타수익자부담수입,0
,,,누리과정비,10388700
,,,교복구입비,0
,,,운동부운영비,3230490
,,,돌봄활동운영비,13481460
,행정활동수입,행정활동수입,행정활동수입,51732110
,,사용료및수수료,사용료및수수료,0
,,,사용료및수수료,0
,,자산수입,자산수입,13265400
,,,자산매각대,13265400
,,적립금처분수입,적립금처분수입,0
,,,적립금처분수입,0
,,보증금회수,보증금회수,0
,,,보증금회수,0
,,기타행정활동수입,기타행정활동수입,38466710
,,,지난년도수입,0
,,,이자수입,36643970
,,,기타행정활동수입,1822740
기타수입,기타수입,기타수입,기타수입,1469229470
,전년도이월금,전년도이월금,전년도이월금,1469229470
,,순세계잉여금,순세계잉여금,12984470
,,,순세계잉여금,12984470
,,정산대상재원사용잔액,정산대상재원사용잔액,0
,,,정산대상재원사용잔액,0
,,이월금,이월금,1456245000
,,,이월사업비,1456245000
세입합계,세입합계,세입합계,세입합계,4141511130
