SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
,사립,4,전북특별자치도 고창군,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,20000000,52000000,0,1674772000,40000000,S130000299,5014568000,P100000001,14,특성화고등학교,N,강호항공고등학교
고,사립,4,전북특별자치도 고창군,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,18869000,3308000,0,570175000,3300000,S130000303,3284932000,P100000001,14,일반고등학교,N,고창북고등학교
고,사립,4,전북특별자치도 고창군,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,2000000,5500000,0,253800000,31896000,S130000304,4472233000,P100000001,14,일반고등학교,N,자유고등학교
,사립,4,전북특별자치도 군산시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,0,34800000,0,171235000,13789000,S130000312,5314694000,P100000001,14,일반고등학교,N,군산영광여자고등학교
고,사립,4,전북특별자치도 군산시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,0,9900000,0,825630000,100000,S130000313,7071002000,P100000001,14,일반고등학교,N,군산제일고등학교
고,사립,4,전북특별자치도 군산시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,0,44530000,0,864215000,3000000,S130000314,6806686000,P100000001,14,일반고등학교,N,군산중앙고등학교
,사립,4,전북특별자치도 군산시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,0,35100000,0,489240000,19922000,S130000315,8398690000,P100000001,14,일반고등학교,N,군산중앙여자고등학교
고,사립,4,전북특별자치도 김제시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,2500000,34290000,0,11712000,14300000,S130000316,1199420000,P100000001,14,일반고등학교,N,동국대학교사범대학부속금산고등학교
,사립,4,전북특별자치도 김제시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,0,250000,0,20397000,7335000,S130000321,1603883000,P100000001,14,일반고등학교,N,김제서고등학교
고,사립,4,전북특별자치도 익산시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,0,31400000,0,2096570000,130000000,S130000324,7890699000,P100000001,14,일반고등학교,N,남성고등학교
고,사립,4,전북특별자치도 남원시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,28000000,2250000,0,118460000,19694000,S130000328,3963133000,P100000001,14,일반고등학교,N,남원서진여자고등학교
고,사립,4,전북특별자치도 남원시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,20000000,6500000,0,73928000,19200000,S130000331,3246306000,P100000001,14,특성화고등학교,N,남원제일고등학교
,사립,4,전북특별자치도 남원시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,40000000,14410000,0,273080000,11000000,S130000332,4017622000,P100000001,14,일반고등학교,N,남원국악예술고등학교
고,사립,4,전북특별자치도 김제시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,0,7400000,0,341603000,3400000,S130000333,5336121000,P100000001,14,일반고등학교,N,덕암고등학교
,사립,4,전북특별자치도 김제시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,0,34000000,0,562806000,22000000,S130000334,5567125000,P100000001,14,특성화고등학교,N,덕암정보고등학교
,사립,4,전북특별자치도 전주시 완산구,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,38000000,47500000,0,494715000,9000000,S130000337,6423090000,P100000001,14,일반고등학교,N,동암고등학교
,사립,4,전북특별자치도 김제시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,10200000,1668000,0,89966000,32306000,S130000339,2024169000,P100000001,14,일반고등학교,N,만경고등학교
,사립,4,전북특별자치도 김제시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,2000000,12500000,0,27749000,35157000,S130000340,1319734000,P100000001,14,일반고등학교,N,만경여자고등학교
,사립,4,전북특별자치도 정읍시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,19584000,13554000,0,642850000,43834000,S130000344,3262509000,P100000001,14,일반고등학교,N,배영고등학교
,사립,4,전북특별자치도 부안군,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,0,1750000,0,145565000,58744000,S130000345,2796000000,P100000001,14,일반고등학교,N,백산고등학교
고,사립,4,전북특별자치도 장수군,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,6000000,15405000,0,62954000,3000000,S130000346,1820936000,P100000001,14,일반고등학교,N,백화고등학교
,사립,4,전북특별자치도 부안군,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,0,6500000,0,100030000,4065000,S130000350,3999655000,P100000001,14,일반고등학교,N,부안여자고등학교
고,사립,4,전북특별자치도 전주시 완산구,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,0,167685000,0,15796497000,890000000,S130000355,0,P100000001,14,자율고등학교,N,상산고등학교
,사립,4,전북특별자치도 정읍시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,5000000,8645000,0,297900000,47003000,S130000356,4077432000,P100000001,14,일반고등학교,N,서영여자고등학교
,사립,4,전북특별자치도 남원시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,11000000,1650000,0,131945000,16300000,S130000358,3721468000,P100000001,14,일반고등학교,N,성원고등학교
고,사립,4,전북특별자치도 익산시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,15000000,3950000,0,246188000,28848000,S130000359,2647348000,P100000001,14,일반고등학교,N,성일고등학교
고,사립,4,전북특별자치도 완주군,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,30100000,4900000,0,679155000,14307000,S130000360,3437809000,P100000001,14,특성화고등학교,N,세인고등학교
,사립,4,전북특별자치도 순창군,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,10000000,0,0,187097000,36000000,S130000362,4001079000,P100000001,14,일반고등학교,N,순창고등학교
,사립,4,전북특별자치도 정읍시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,9500000,150000,0,42770000,26792000,S130000364,2307431000,P100000001,14,일반고등학교,N,신태인고등학교
고,사립,4,전북특별자치도 고창군,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,예산세입,1000000,1500000,0,487385000,312080000,S130000369,3241797000,P100000001,14,특성화고등학교,N,전북인공지능고등학교
