과목,과목.1,과목.2,과목.3,평균금액
장,관,항,목,
이전수입,이전수입,이전수입,이전수입,1789717193.359375
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,1256250.0
,,국고보조금,국고보조금,1256250.0
,,,국고보조금,1256250.0
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,95270860.546875
,,비법정이전수입,비법정이전수입,62966306.40625
,,,광역지방자치단체전입금,4906768.4375
,,,기초지방자치단체전입금,58059537.96875
,,교육경비보조금,교육경비보조금,32304554.140625
,,,광역지방자치단체전입금,1005988.75
,,,기초지방자치단체전입금,31298565.390625
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,1658637487.5
,,교육비특별회계전입금수입,교육비특별회계전입금수입,1658119206.25
,,,교육비특별회계전입금,1658119206.25
,,기금회계전입금수입,기금회계전입금수입,518281.25
,,,기금회계전입금,518281.25
,기타이전수입,기타이전수입,기타이전수입,34552595.3125
,,학교회계간이전수입,학교회계간이전수입,30367951.875
,,,학교발전기금전입금,8802686.40625
,,,다른학교회계전입금,21541046.71875
,,,기타학교회계전입금,691406.25
,,기타공공이전수입,기타공공이전수입,4018237.1875
,,,기타공공지원금,3351049.6875
자체수입,자체수입,자체수입,자체수입,145382488.8125
,학부모부담수입,학부모부담수입,학부모부담수입,133449632.03125
,,등록금,등록금,166406.25
,,,학교운영지원비,180511399.90625
,,수익자부담수입,수익자부담수입,306062673.8125
,,,급식비,150436945.78125
,,,방과후학교활동비,63282168.28125
,,,현장체험학습비,106973662.34375
,,,청소년단체활동비,20001966.71875
,,,졸업앨범비,63763650.0625
,,,교과서비,23745727.5625
,,,기숙사비,2209020.9375
,,,기타수익자부담수입,10852526.875
,,,누리과정비,696938.59375
,,,교복구입비,2225986.5625
,,,운동부운영비,7956022.96875
,,,돌봄활동운영비,25308939.0625
,행정활동수입,행정활동수입,행정활동수입,12710407.25
,,사용료및수수료,사용료및수수료,2096520.78125
,,,사용료및수수료,2100505.15625
,,자산수입,자산수입,2222392.1875
,,,자산매각대,1448954.6875
,,적립금처분수입,적립금처분수입,7857811.25
,,,적립금처분수입,5189094.0625
,,보증금회수,보증금회수,5063234.6875
,,,보증금회수,21625.0
,,기타행정활동수입,기타행정활동수입,8449553.1875
,,,지난년도수입,0.0
,,,이자수입,5613681.296875
,,,기타행정활동수입,2814246.890625
기타수입,기타수입,기타수입,기타수입,48733058.1875
,전년도이월금,전년도이월금,전년도이월금,51380150.375
,,순세계잉여금,순세계잉여금,10066603.921875
,,,순세계잉여금,11787621.8125
,,정산대상재원사용잔액,정산대상재원사용잔액,1039734.765625
,,,정산대상재원사용잔액,6789582.40625
,,이월금,이월금,45228715.734375
,,,이월사업비,39655712.203125
세입합계,세입합계,세입합계,세입합계,1676678570.484375
