과목,과목.1,과목.2,과목.3,평균금액
장,관,항,목,
이전수입,이전수입,이전수입,이전수입,2156941976.0
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0
,,국고보조금,국고보조금,0.0
,,,국고보조금,0.0
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,58263844.0
,,비법정이전수입,비법정이전수입,15145344.0
,,,광역지방자치단체전입금,0.0
,,,기초지방자치단체전입금,15145344.0
,,교육경비보조금,교육경비보조금,43118500.0
,,,광역지방자치단체전입금,0.0
,,,기초지방자치단체전입금,43118500.0
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,2093735280.0
,,교육비특별회계전입금수입,교육비특별회계전입금수입,2093735280.0
,,,교육비특별회계전입금,2093735280.0
,,기금회계전입금수입,기금회계전입금수입,0.0
,,,기금회계전입금,0.0
,기타이전수입,기타이전수입,기타이전수입,4942852.0
,,학교회계간이전수입,학교회계간이전수입,9852.0
,,,학교발전기금전입금,0.0
,,,다른학교회계전입금,9852.0
,,,기타학교회계전입금,0.0
,,기타공공이전수입,기타공공이전수입,4933000.0
,,,기타공공지원금,4933000.0
자체수입,자체수입,자체수입,자체수입,156455442.0
,학부모부담수입,학부모부담수입,학부모부담수입,138720340.0
,,등록금,등록금,0.0
,,,학교운영지원비,0.0
,,수익자부담수입,수익자부담수입,138720340.0
,,,급식비,54909580.0
,,,방과후학교활동비,32016010.0
,,,현장체험학습비,18924540.0
,,,청소년단체활동비,0.0
,,,졸업앨범비,3478440.0
,,,교과서비,0.0
,,,기숙사비,10741170.0
,,,기타수익자부담수입,600000.0
,,,누리과정비,0.0
,,,교복구입비,18050600.0
,,,운동부운영비,0.0
,,,돌봄활동운영비,0.0
,행정활동수입,행정활동수입,행정활동수입,17735102.0
,,사용료및수수료,사용료및수수료,6303294.0
,,,사용료및수수료,6303294.0
,,자산수입,자산수입,255800.0
,,,자산매각대,255800.0
,,적립금처분수입,적립금처분수입,1611000.0
,,,적립금처분수입,1611000.0
,,보증금회수,보증금회수,0.0
,,,보증금회수,0.0
,,기타행정활동수입,기타행정활동수입,9565008.0
,,,지난년도수입,0.0
,,,이자수입,7031040.0
,,,기타행정활동수입,2533968.0
기타수입,기타수입,기타수입,기타수입,6820374.0
,전년도이월금,전년도이월금,전년도이월금,6820374.0
,,순세계잉여금,순세계잉여금,6820374.0
,,,순세계잉여금,6820374.0
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0
,,,정산대상재원사용잔액,0.0
,,이월금,이월금,0.0
,,,이월사업비,0.0
세입합계,세입합계,세입합계,세입합계,2320217792.0
