파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
충청북도교육청_사립_고등_결산_세입_2022.csv,6552465834.523809,73516648.61904761,304459522.52380955,0.0,18302694.57142857,183630079.42857143,고등
충청북도교육청_사립_고등_결산_세입_2023.csv,7363540109.380953,73459374.95238096,387806041.0952381,0.0,61420023.14285714,132001647.71428572,고등
충청북도교육청_사립_고등_결산_세입_2024.csv,7313414908.476191,84035529.1904762,399253402.0952381,0.0,76871325.04761904,716631463.1428572,고등
충청북도교육청_사립_중등_결산_세입_2024.csv,3489598271.0526314,62265256.631578945,81649783.15789473,0.0,17192004.94736842,39826055.15789474,중등
충청북도교육청_사립_중등_결산_세입_2023.csv,3301383126.0,51831566.89473684,69938156.94736843,0.0,23242344.89473684,82957753.10526316,중등
충청북도교육청_사립_중등_결산_세입_2022.csv,3439872556.8421054,44736647.78947368,43261346.84210526,0.0,10734331.736842105,58310828.84210526,중등
충청북도교육청_사립_초등_결산_세입_2023.csv,545815800.0,1350000.0,5417027850.0,0.0,113487218.0,209692985.0,초등
충청북도교육청_사립_초등_결산_세입_2022.csv,661509330.0,1200000.0,4609926050.0,0.0,26635793.0,336651892.0,초등
충청북도교육청_사립_초등_결산_세입_2024.csv,658894070.0,1300000.0,5968004690.0,0.0,150614131.0,132593923.0,초등
고등_평균,7076473617.460317,77003850.92063493,363839655.2380953,0.0,52198014.25396826,344087730.09523815,고등
중등_평균,3410284651.298246,52944490.43859649,64949762.31578948,0.0,17056227.192982454,60364879.03508773,중등
초등_평균,622073066.6666666,1283333.3333333333,5331652863.333333,0.0,96912380.66666667,226312933.33333334,초등
