파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
경기도교육청_공립_중등_예산_세입_2022.csv,585681220000,3931693000,60454368000,0,2991198000,6335488000,중등
경기도교육청_공립_중등_예산_세입_2023.csv,619605001000,5117422000,70673750000,0,3411079000,5096415000,중등
경기도교육청_공립_중등_예산_세입_2024.csv,722701136000,4851545000,77401046000,0,4368439000,4638171000,중등
경기도교육청_공립_고등_예산_세입_2024.csv,619548992000,5578369000,132864220000,0,6023319000,4361058000,고등
경기도교육청_공립_고등_예산_세입_2023.csv,515033865000,3634288000,112944946000,0,4558639000,5094155000,고등
경기도교육청_공립_고등_예산_세입_2022.csv,484364411000,3467683000,90616867000,0,4138942000,5459265000,고등
경기도교육청_공립_초등_예산_세입_2024.csv,1440376299000,15716149000,386030995000,0,9449627000,10671009000,초등
경기도교육청_공립_초등_예산_세입_2023.csv,1266071575000,13864674000,382337026000,0,7009231000,11838257000,초등
경기도교육청_공립_초등_예산_세입_2022.csv,1167658409000,11787398000,350266625000,0,5142670000,12560108000,초등
중등_합계,1927987357000,13900660000,208529164000,0,10770716000,16070074000,중등
고등_합계,1618947268000,12680340000,336426033000,0,14720900000,14914478000,고등
초등_합계,3874106283000,41368221000,1118634646000,0,21601528000,35069374000,초등
2022_합계,2237704040000,19186774000,501337860000,0,12272810000,24354861000,전체
2023_합계,2400710441000,22616384000,565955722000,0,14978949000,22028827000,전체
2024_합계,2782626427000,26146063000,596296261000,0,19841385000,19670238000,전체
