파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
경기도교육청_사립_초등_예산_세입_2022.csv,1487025000,1084354000,16548008000,0,264827000,1040010000,초등
경기도교육청_사립_초등_예산_세입_2023.csv,1944640000,1171928000,18074772000,0,342500000,1040010000,초등
경기도교육청_사립_초등_예산_세입_2024.csv,3202404000,1306495000,18956170000,0,348808000,1040010000,초등
경기도교육청_사립_중등_예산_세입_2022.csv,260296109000,4195041000,21927947000,0,1282085000,850002000,중등
경기도교육청_사립_고등_예산_세입_2022.csv,738984216000,30054355000,188631704000,0,6672995000,6236181000,고등
경기도교육청_사립_고등_예산_세입_2023.csv,765242361000,23839984000,199562316000,0,7265226000,5022645000,고등
경기도교육청_사립_중등_예산_세입_2023.csv,270019298000,4666472000,23036832000,0,1055659000,774689000,중등
경기도교육청_사립_중등_예산_세입_2024.csv,283042615000,7415680000,25446948000,0,1452633000,1441370000,중등
경기도교육청_사립_고등_예산_세입_2024.csv,814947682000,29557361000,208846625000,0,9202447000,7940891000,고등
초등_합계,6634069000,3562777000,53578950000,0,956135000,3120030000,초등
중등_합계,813358022000,16277193000,70411727000,0,3790377000,3066061000,중등
고등_합계,2319174259000,83451700000,597040645000,0,23140668000,19199717000,고등
2022_합계,1000767350000,35333750000,227107659000,0,8219907000,8126193000,전체
2023_합계,1037206299000,29678384000,240673920000,0,8663385000,6837344000,전체
2024_합계,1101192701000,38279536000,253249743000,0,11003888000,10422271000,전체
