SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,공립,3,전라남도 강진군,,전라남도강진교육지원청,전라남도교육청,Q100000051,3800000,N,42626050,미지정,결산세출,108844010,99998650,40341250,72920220,62679780,S140000340,12271120,24637837.8,Q100000001,15,N,강진대구중학교,
,공립,3,전라남도 강진군,,전라남도강진교육지원청,전라남도교육청,Q100000051,1738000,N,0,미지정,결산세출,189018690,111157270,19682980,236564050,314153740,S140000341,23930950,3528526.3,Q100000001,15,N,강진여자중학교,
중,공립,3,전라남도 강진군,3.0,전라남도강진교육지원청,전라남도교육청,Q100000051,2434000,N,0,복식부기,결산세출,83376410,62033400,29251590,73405500,48402260,S140000342,12538200,14156425.5,Q100000001,15,N,강진작천중학교,
,공립,3,전라남도 강진군,,전라남도강진교육지원청,전라남도교육청,Q100000051,33118720,N,0,미지정,결산세출,195210520,112753620,18613850,247043370,295287860,S140000343,22728400,4020679.7,Q100000001,15,N,강진중학교,
,공립,3,전라남도 강진군,,전라남도강진교육지원청,전라남도교육청,Q100000051,2867000,N,0,미지정,결산세출,108489050,106611880,19358610,65355970,69426420,S140000344,11191350,13217251.0,Q100000001,15,N,강진칠량중학교,
중,공립,3,전라남도 강진군,3.0,전라남도강진교육지원청,전라남도교육청,Q100000051,4935490,N,30000000,복식부기,결산세출,124871750,129098660,35102220,101611400,68975970,S140000345,10512590,15784627.5,Q100000001,15,N,도암중학교,
,공립,3,전라남도 강진군,,전라남도강진교육지원청,전라남도교육청,Q100000051,574080,N,0,복식부기,결산세출,87972750,110262270,42351570,49932770,74414620,S140000346,10806700,11759836.3,Q100000001,15,N,병영중학교,
중,공립,3,전라남도 강진군,3.0,전라남도강진교육지원청,전라남도교육청,Q100000051,2346000,N,0,미지정,결산세출,105466390,45309080,32837710,47793470,62005410,S140000347,7264300,12625931.7,Q100000001,15,N,성전중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,1744770,N,93162440,미지정,결산세출,98216490,68333830,27318120,121767530,66038280,S140000384,15621390,20508452.1,Q100000001,15,N,고흥과역중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,1446000,N,0,미지정,결산세출,66140050,46989070,21109210,68933410,65041590,S140000385,11141660,21600076.2,Q100000001,15,N,고흥남양중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,5884700,N,0,미지정,결산세출,75056790,137204430,7916210,42986990,101344630,S140000387,9930040,10008520.8,Q100000001,15,N,고흥도덕중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,2685900,N,0,미지정,결산세출,77239510,90694130,6753150,72570030,65879420,S140000388,13197690,10613542.9,Q100000001,15,N,고흥도화중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,833000,N,0,미지정,결산세출,75826900,95212820,10767970,67789980,46219070,S140000391,25294790,21462968.7,Q100000001,15,N,고흥백양중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,15227500,N,0,미지정,결산세출,137277920,108994560,38101660,168314590,336260440,S140000392,28728730,3399613.9,Q100000001,15,N,고흥여자중학교,
중,공립,3,전라남도 고흥군,3.0,전라남도고흥교육지원청,전라남도교육청,Q100000055,1393000,N,0,미지정,결산세출,81663440,56579520,23446180,67288270,56577170,S140000394,12746110,12487237.1,Q100000001,15,N,고흥점암중앙중학교,
중,공립,3,전라남도 고흥군,3.0,전라남도고흥교육지원청,전라남도교육청,Q100000055,12114960,N,0,미지정,결산세출,213522090,126267500,208125620,200922160,355193430,S140000395,23017630,4398314.2,Q100000001,15,N,고흥중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,12513000,N,0,미지정,결산세출,88704430,85142490,18436220,64576230,112334570,S140000397,11973500,13575187.6,Q100000001,15,N,고흥풍양중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,9688000,N,0,미지정,결산세출,103410840,154066130,16332290,253609930,93556610,S140000399,17158070,16610817.2,Q100000001,15,N,금산중학교,
중,공립,3,전라남도 고흥군,3.0,전라남도고흥교육지원청,전라남도교육청,Q100000055,6590200,N,0,미지정,결산세출,122048410,212786800,12466950,115073260,232730480,S140000400,24979610,3970905.5,Q100000001,15,N,녹동중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,13674000,N,0,복식부기,결산세출,90340330,42099170,13452660,57370110,34580370,S140000402,15350010,24260604.5,Q100000001,15,N,봉래중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,1815000,N,318375590,미지정,결산세출,114761600,263180120,8896220,113137120,191873430,S140000405,10379620,28400519.4,Q100000001,15,N,포두중학교,
중,공립,3,전라남도 곡성군,3.0,전라남도곡성교육지원청,전라남도교육청,Q100000060,5230000,N,0,미지정,결산세출,210849650,335117830,202485370,213992310,371050920,S140000499,27369100,5004011.6,Q100000001,15,N,곡성중학교,
,공립,3,전라남도 곡성군,,전라남도곡성교육지원청,전라남도교육청,Q100000060,3742000,N,0,미지정,결산세출,100784250,63880420,26494750,171928990,117744970,S140000502,10042440,12682508.2,Q100000001,15,N,석곡중학교,
중,공립,3,전라남도 곡성군,3.0,전라남도곡성교육지원청,전라남도교육청,Q100000060,4016000,N,0,복식부기,결산세출,140629300,101561640,25008030,148777460,274119010,S140000503,24211940,4920023.2,Q100000001,15,N,옥과중학교,
중,공립,3,전라남도 광양시,3.0,전라남도광양교육지원청,전라남도교육청,Q100000065,4723000,N,0,복식부기,결산세출,116253600,196974390,16721720,55023350,88145900,S140000542,15874210,14106176.3,Q100000001,15,N,광양골약중학교,
,공립,3,전라남도 광양시,,전라남도광양교육지원청,전라남도교육청,Q100000065,797000,N,0,미지정,결산세출,101267530,109364360,22819510,89324450,52422540,S140000543,12535920,16892665.7,Q100000001,15,N,광양다압중학교,
중,공립,3,전라남도 광양시,3.0,전라남도광양교육지원청,전라남도교육청,Q100000065,9917000,N,0,미지정,결산세출,323266330,663379000,34368520,438558790,463823290,S140000544,39035990,4918575.9,Q100000001,15,N,희양중학교,
,공립,3,전라남도 광양시,,전라남도광양교육지원청,전라남도교육청,Q100000065,10751580,N,84057630,미지정,결산세출,247049090,267067490,236531530,270558160,414700060,S140000547,38230900,3798901.8,Q100000001,15,N,광양중동중학교,
중,공립,3,전라남도 광양시,3.0,전라남도광양교육지원청,전라남도교육청,Q100000065,48363500,N,0,미지정,결산세출,356802200,342278280,84345260,356283070,494359860,S140000548,34731020,4078772.4,Q100000001,15,N,광양중학교,
,공립,3,전라남도 광양시,,전라남도광양교육지원청,전라남도교육청,Q100000065,21892430,N,0,미지정,결산세출,98283850,49374650,19724170,70929540,114868090,S140000551,10228740,16054227.9,Q100000001,15,N,광양진월중학교,
,공립,3,전라남도 광양시,,전라남도광양교육지원청,전라남도교육청,Q100000065,9155140,N,0,복식부기,결산세출,245293100,170833800,247407280,252572030,384837950,S140000553,40601670,4056159.1,Q100000001,15,N,광영중학교,
,공립,3,전라남도 광양시,,전라남도광양교육지원청,전라남도교육청,Q100000065,5868000,N,0,미지정,결산세출,211766480,438028400,200497630,339323860,525930550,S140000554,46467300,3615301.1,Q100000001,15,N,동광양중학교,
,공립,3,전라남도 광양시,,전라남도광양교육지원청,전라남도교육청,Q100000065,25678270,N,0,복식부기,결산세출,84001470,78042920,30070070,81119150,68687300,S140000555,12646930,15843587.9,Q100000001,15,N,옥곡중학교,
,공립,3,전라남도 광양시,,전라남도광양교육지원청,전라남도교육청,Q100000065,5498200,N,0,복식부기,결산세출,97840910,46873500,36533530,63858900,51979890,S140000556,12520080,13700217.8,Q100000001,15,N,진상중학교,
중,공립,3,전라남도 구례군,3.0,전라남도구례교육지원청,전라남도교육청,Q100000071,11752000,N,0,미지정,결산세출,103352520,64397700,22830630,81247320,58645070,S140000635,12075370,13122244.8,Q100000001,15,N,구례동중학교,
중,공립,3,전라남도 구례군,3.0,전라남도구례교육지원청,전라남도교육청,Q100000071,2971000,N,0,복식부기,결산세출,97608390,74479790,7948140,116622210,48356230,S140000636,17414640,14053861.5,Q100000001,15,N,구례북중학교,
중,공립,3,전라남도 구례군,3.0,전라남도구례교육지원청,전라남도교육청,Q100000071,1290000,N,0,미지정,결산세출,92248800,135537080,17048520,98470937,81634110,S140000637,12247200,13287171.1,Q100000001,15,N,구례산동중학교,
,공립,3,전라남도 구례군,,전라남도구례교육지원청,전라남도교육청,Q100000071,2359000,N,0,미지정,결산세출,198444400,84086780,34628540,152345820,272108480,S140000638,23570440,3956409.6,Q100000001,15,N,구례여자중학교,
,공립,3,전라남도 구례군,,전라남도구례교육지원청,전라남도교육청,Q100000071,21113000,N,0,복식부기,결산세출,183026010,227439513,182933090,172008007,326516760,S140000639,34981810,5314899.0,Q100000001,15,N,구례중학교,
,공립,3,전라남도 나주시,,전라남도나주교육지원청,전라남도교육청,Q100000076,202000,N,0,미지정,결산세출,76057510,55045560,23227090,75834410,57096240,S140000672,14430440,11181231.5,Q100000001,15,N,나주공산중학교,
,공립,3,전라남도 나주시,,전라남도나주교육지원청,전라남도교육청,Q100000076,17600650,N,0,복식부기,결산세출,209482460,170325500,55026770,389746620,567277610,S140000674,42649590,2847272.9,Q100000001,15,N,나주금천중학교,
,공립,3,전라남도 나주시,,전라남도나주교육지원청,전라남도교육청,Q100000076,1490000,N,0,미지정,결산세출,92617740,69122840,29511670,110144450,148928550,S140000675,15130630,11673647.0,Q100000001,15,N,나주다시중학교,
중,공립,3,전라남도 나주시,3.0,전라남도나주교육지원청,전라남도교육청,Q100000076,314000,N,0,복식부기,결산세출,99203850,128629050,14709510,56153690,63636860,S140000676,12012910,26761419.3,Q100000001,15,N,나주동강중학교,
중,공립,3,전라남도 나주시,3.0,전라남도나주교육지원청,전라남도교육청,Q100000076,0,N,0,미지정,결산세출,73862320,91206570,19635850,51977750,83444360,S140000677,10702570,20676838.8,Q100000001,15,N,나주문평중학교,
,공립,3,전라남도 나주시,,전라남도나주교육지원청,전라남도교육청,Q100000076,5057000,N,0,미지정,결산세출,68455580,110258110,42017450,106490970,118774220,S140000678,13396700,21111365.0,Q100000001,15,N,나주반남중학교,
,공립,3,전라남도 나주시,,전라남도나주교육지원청,전라남도교육청,Q100000076,2397000,N,0,미지정,결산세출,84479350,135850640,23339230,61768560,68933550,S140000679,12574470,13425613.8,Q100000001,15,N,나주봉황중학교,
,공립,3,전라남도 나주시,,전라남도나주교육지원청,전라남도교육청,Q100000076,32966570,N,0,미지정,결산세출,231725160,209628980,295506840,205701890,428367690,S140000682,29997960,3734101.8,Q100000001,15,N,나주중학교,
,공립,3,전라남도 나주시,,전라남도나주교육지원청,전라남도교육청,Q100000076,11500400,N,0,미지정,결산세출,211042600,710403700,95208680,285511560,357177940,S140000683,39198470,6979768.8,Q100000001,15,N,남평중학교,
,공립,3,전라남도 나주시,,전라남도나주교육지원청,전라남도교육청,Q100000076,1830850,N,276950,복식부기,결산세출,105468480,105947090,17588960,54506350,74430100,S140000685,12692170,15530872.9,Q100000001,15,N,노안중학교,
,공립,3,전라남도 나주시,,전라남도나주교육지원청,전라남도교육청,Q100000076,3874550,N,0,미지정,결산세출,145347500,159039800,68190190,196735860,174030530,S140000688,26381350,7659403.8,Q100000001,15,N,영산포여자중학교,
,공립,3,전라남도 담양군,,전라남도담양교육지원청,전라남도교육청,Q100000081,6282370,N,12960000,미지정,결산세출,109959390,69100360,76788240,113554600,98127380,S140000776,15176110,9842126.5,Q100000001,15,N,담양고서중학교,
,공립,3,전라남도 담양군,,전라남도담양교육지원청,전라남도교육청,Q100000081,8199190,N,0,미지정,결산세출,90670120,290697700,28588040,31218550,45339280,S140000777,9806340,26553643.2,Q100000001,15,N,담양금성중학교,
,공립,3,전라남도 담양군,,전라남도담양교육지원청,전라남도교육청,Q100000081,17769000,N,0,미지정,결산세출,121012730,211724390,64714000,116707110,156495930,S140000778,15082000,7904552.4,Q100000001,15,N,담양수북중학교,
,공립,3,전라남도 담양군,,전라남도담양교육지원청,전라남도교육청,Q100000081,9649000,N,0,미지정,결산세출,228983020,229461420,71283390,145140440,295213670,S140000779,22112460,5059815.2,Q100000001,15,N,담양여자중학교,
,공립,3,전라남도 담양군,,전라남도담양교육지원청,전라남도교육청,Q100000081,22790500,N,0,복식부기,결산세출,192497900,438306010,236899360,372099770,314527390,S140000780,23534860,7622170.4,Q100000001,15,N,담양중학교,
,공립,3,전라남도 담양군,,전라남도담양교육지원청,전라남도교육청,Q100000081,264400,N,0,복식부기,결산세출,128182220,69910450,80769340,147423740,132360690,S140000781,19926080,8269098.9,Q100000001,15,N,창평중학교,
중,공립,3,전라남도 담양군,3.0,전라남도담양교육지원청,전라남도교육청,Q100000081,21841300,N,0,미지정,결산세출,117040810,117476800,61217450,157634820,146899200,S140000782,18611160,6471934.7,Q100000001,15,N,한재중학교,
중,공립,3,전라남도 목포시,3.0,전라남도목포교육지원청,전라남도교육청,Q100000086,10120000,N,0,미지정,결산세출,130946580,116572800,101434880,118370040,206804840,S140000829,19386360,5767504.1,Q100000001,15,N,목포여자중학교,
,공립,3,전라남도 목포시,,전라남도목포교육지원청,전라남도교육청,Q100000086,9892600,N,0,복식부기,결산세출,289339090,377007590,163499770,212713310,396360350,S140000832,32082580,4746459.3,Q100000001,15,N,목포유달중학교,
,공립,3,전라남도 목포시,,전라남도목포교육지원청,전라남도교육청,Q100000086,4139960,N,10995160,미지정,결산세출,339705820,194586290,117506380,234300420,454772690,S140000835,41130630,3226645.2,Q100000001,15,N,목포제일중학교,
,공립,3,전라남도 목포시,,전라남도목포교육지원청,전라남도교육청,Q100000086,12159180,N,0,복식부기,결산세출,359911130,629414940,160987980,292855750,500162270,S140000836,40554960,4098657.5,Q100000001,15,N,목포중앙여자중학교,
중,공립,3,전라남도 목포시,3.0,전라남도목포교육지원청,전라남도교육청,Q100000086,10357900,N,0,복식부기,결산세출,245426090,153736180,138308980,258019040,422509740,S140000837,29605870,3455944.5,Q100000001,15,N,목포청호중학교,
,공립,3,전라남도 목포시,,전라남도목포교육지원청,전라남도교육청,Q100000086,3380200,N,0,복식부기,결산세출,267133250,73359220,114188130,125290540,236081160,S140000838,20527890,4615167.0,Q100000001,15,N,목포항도여자중학교,
,공립,3,전라남도 무안군,,전라남도무안교육지원청,전라남도교육청,Q100000091,2317200,N,0,복식부기,결산세출,108766430,83823230,17008390,76954150,51148500,S140000926,10749700,10316694.1,Q100000001,15,N,무안몽탄중학교,
중,공립,3,전라남도 무안군,3.0,전라남도무안교육지원청,전라남도교육청,Q100000091,5522500,N,0,복식부기,결산세출,221190050,188157910,216051790,221247150,381593900,S140000927,30269700,3950103.1,Q100000001,15,N,무안북중학교,
중,공립,3,전라남도 무안군,3.0,전라남도무안교육지원청,전라남도교육청,Q100000091,10076000,N,0,미지정,결산세출,170785030,128281800,15683130,122482110,159387030,S140000929,16434340,7081016.4,Q100000001,15,N,무안중학교,
,공립,3,전라남도 무안군,,전라남도무안교육지원청,전라남도교육청,Q100000091,1620000,N,0,미지정,결산세출,136314410,54011140,19178470,136346430,120171140,S140000930,16115380,5560424.9,Q100000001,15,N,무안청계중학교,
,공립,3,전라남도 무안군,,전라남도무안교육지원청,전라남도교육청,Q100000091,3096000,N,0,미지정,결산세출,120589030,58513820,84803590,105488110,93811300,S140000931,16977620,9665589.4,Q100000001,15,N,무안현경중학교,
중,공립,3,전라남도 무안군,3.0,전라남도무안교육지원청,전라남도교육청,Q100000091,74205000,N,857318710,복식부기,결산세출,110796130,61523640,682525600,147241950,403648390,S140000932,18018980,20480681.7,Q100000001,15,N,전남체육중학교,
중,공립,3,전라남도 보성군,3.0,전라남도보성교육지원청,전라남도교육청,Q100000096,35960490,N,0,미지정,결산세출,119521430,87099320,50228680,103066360,188461720,S140000999,18864220,6777553.0,Q100000001,15,N,벌교여자중학교,
,공립,3,전라남도 보성군,,전라남도보성교육지원청,전라남도교육청,Q100000096,681000,N,0,미지정,결산세출,122461520,80717470,11604520,76584400,109655820,S140001000,16810300,8370300.6,Q100000001,15,N,벌교중학교,
,공립,3,전라남도 보성군,,전라남도보성교육지원청,전라남도교육청,Q100000096,12462750,N,0,미지정,결산세출,132280220,296385420,138951520,147558810,580924850,S140001002,18221470,19228768.7,Q100000001,15,N,보성복내중학교,
,공립,3,전라남도 보성군,,전라남도보성교육지원청,전라남도교육청,Q100000096,5055000,N,10999650,미지정,결산세출,136051660,101825150,21447480,152247600,227580140,S140001004,17369940,4151707.5,Q100000001,15,N,보성여자중학교,
,공립,3,전라남도 보성군,,전라남도보성교육지원청,전라남도교육청,Q100000096,31775000,N,0,미지정,결산세출,135005140,155802660,111855470,129113120,220638030,S140001007,22200370,6664378.4,Q100000001,15,N,보성중학교,
,공립,3,전라남도 보성군,,전라남도보성교육지원청,전라남도교육청,Q100000096,291990,N,0,미지정,결산세출,85868410,71616260,27758380,46943760,49947070,S140001010,13984320,10586078.2,Q100000001,15,N,보성회천중학교,
,공립,3,전라남도 보성군,,전라남도보성교육지원청,전라남도교육청,Q100000096,5908000,N,0,미지정,결산세출,86379020,64634850,10050000,52996200,58010640,S140001014,9410250,12495172.2,Q100000001,15,N,조성중학교,
중,공립,3,전라남도 순천시,3.0,전라남도순천교육지원청,전라남도교육청,Q100000102,25299000,N,33752250,미지정,결산세출,360338060,284670080,107418690,436213060,738811700,S140001080,54011730,2779992.6,Q100000001,15,N,순천금당중학교,
