SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,경상북도 구미시,4.0,경상북도교육청,경상북도교육청,R100000001,100000,N,60000000,복식부기,예산세출,357800000,145404000,142400000,292845000,973808000,S150000718,6091175000,11230546.0,R100000001,16,일반고등학교,N,경구고등학교
고,사립,4,경상북도 봉화군,4.0,경상북도교육청,경상북도교육청,R100000001,10000000,N,0,복식부기,예산세출,213285000,78948000,46600000,91350000,416139000,S150000722,1381337000,16824503.8,R100000001,16,특성화고등학교,N,한국펫고등학교
,사립,4,경상북도 경산시,,경상북도교육청,경상북도교육청,R100000001,5000000,N,97535000,복식부기,예산세출,449689000,279378000,124146000,267300000,1501777000,S150000726,6492022000,10084077.7,R100000001,16,일반고등학교,N,경산여자고등학교
고,사립,4,경상북도 경산시,4.0,경상북도교육청,경상북도교육청,R100000001,0,N,51215000,복식부기,예산세출,303866000,57126000,62020000,141570000,604079000,S150000728,2798892000,13090449.5,R100000001,16,특성화고등학교,N,경산제일고등학교
고,사립,4,경상북도 안동시,4.0,경상북도교육청,경상북도교육청,R100000001,3000000,N,0,복식부기,예산세출,318453000,142581000,75918000,257753000,1074115000,S150000730,2726460000,12262080.0,R100000001,16,일반고등학교,N,경안고등학교
고,사립,4,경상북도 안동시,4.0,경상북도교육청,경상북도교육청,R100000001,100000,N,10530000,복식부기,예산세출,277654000,69747000,89688000,226027000,493404000,S150000732,2901868000,12558697.5,R100000001,16,일반고등학교,N,경안여자고등학교
고,사립,4,경상북도 안동시,4.0,경상북도교육청,경상북도교육청,R100000001,2000000,N,36199000,복식부기,예산세출,307854000,63831000,15391000,138818000,661122000,S150000733,2787420000,14178922.3,R100000001,16,일반고등학교,N,경일고등학교
고,사립,4,경상북도 경주시,4.0,경상북도교육청,경상북도교육청,R100000001,0,N,10000000,복식부기,예산세출,407977000,109229000,475994000,168847000,1541400000,S150000734,4918122000,13341903.8,R100000001,16,일반고등학교,N,경주고등학교
고,사립,4,경상북도 경주시,4.0,경상북도교육청,경상북도교육청,R100000001,0,N,0,복식부기,예산세출,626188000,115753000,39601000,199604000,1348713000,S150000740,4393712000,13209373.3,R100000001,16,특성화고등학교,N,경주여자정보고등학교
고,사립,4,경상북도 경주시,4.0,경상북도교육청,경상북도교육청,R100000001,1001000,N,0,복식부기,예산세출,550767000,265800000,24484000,163388000,1359973000,S150000741,5098553000,13304752.2,R100000001,16,특성화고등학교,N,경주정보고등학교
