파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
세종특별자치시교육청_초등_결산_세입_2023.csv,67712692030,382547070,10408742750,0,378528146,645114600,초등
세종특별자치시교육청_초등_결산_세입_2022.csv,58312854340,347100330,7765097820,0,218624904,1205371179,초등
세종특별자치시교육청_초등_결산_세입_2024.csv,91172192640,473602490,12030909790,0,713077865,579214573,초등
세종특별자치시교육청_중등_결산_세입_2024.csv,38740981800,138872730,3619629360,0,303959297,268686739,중등
세종특별자치시교육청_중등_결산_세입_2023.csv,32504054640,143011350,2054830520,0,221514548,273554786,중등
세종특별자치시교육청_중등_결산_세입_2022.csv,27777496990,123075990,1374273300,0,153262215,467234452,중등
세종특별자치시교육청_고등_결산_세입_2022.csv,36114953050,366943456,5801458880,0,221397111,683097722,고등
세종특별자치시교육청_고등_결산_세입_2023.csv,45896593740,307224885,6235849330,0,370578507,396936030,고등
세종특별자치시교육청_고등_결산_세입_2024.csv,50200037240,320408416,8400333450,0,491958656,356133357,고등
초등_합계,217197739010,1203249890,30204750360,0,1310230915,2429700352,초등
중등_합계,99022533430,404960070,7048733180,0,678736060,1009475977,중등
고등_합계,132211584030,994576757,20437641660,0,1083934274,1436167109,고등
2023_합계,146113340410,832783305,18699422600,0,970621201,1315605416,전체
2022_합계,122205304380,837119776,14940830000,0,593284230,2355703353,전체
2024_합계,180113211680,932883636,24050872600,0,1508995818,1204034669,전체
