FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,0,N,37079400,미지정,결산세출,430876966,135554150,900704140,378128957,806237610,S010001061,1687771370,13024858.9,B100000001,1,N,유석초등학교,,
사립,2,서울특별시 금천구,서울특별시남부교육지원청,서울특별시교육청,B100000282,0,N,500271540,복식부기,결산세출,266025226,532252811,1445671980,632639445,1393559150,S010001197,1630192890,14160648.3,B100000001,1,N,동광초등학교,,
사립,2,서울특별시 동대문구,서울특별시동부교육지원청,서울특별시교육청,B100000293,120000000,N,306583930,복식부기,결산세출,282278032,128254647,1204892205,891261108,1510508030,S010001394,3580396855,12879895.4,B100000001,1,N,경희초등학교,초,2.0
사립,2,서울특별시 중랑구,서울특별시동부교육지원청,서울특별시교육청,B100000293,0,N,1029479820,복식부기,결산세출,926079501,141036534,521884290,1081042150,1326329347,S010001395,2929989900,12588356.9,B100000001,1,N,금성초등학교,초,2.0
사립,2,서울특별시 동대문구,서울특별시동부교육지원청,서울특별시교육청,B100000293,103000,N,412265620,복식부기,결산세출,402979917,227791761,1294128520,1264367905,1673179160,S010001396,2274097800,10543175.5,B100000001,1,N,서울삼육초등학교,,
사립,2,서울특별시 동대문구,서울특별시동부교육지원청,서울특별시교육청,B100000293,0,N,642408340,미지정,결산세출,610486666,252974340,1189820040,447385800,1261851410,S010001434,3903116632,12290004.8,B100000001,1,N,은석초등학교,,
사립,2,서울특별시 동작구,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,0,N,529810460,복식부기,결산세출,444852295,507615633,1352004061,597772171,909178555,S010001613,3997291442,11469772.5,B100000001,1,N,중앙대학교사범대학부속초등학교,,
사립,2,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,0,N,1909528070,복식부기,결산세출,764384884,364217419,1111892042,1380401374,1668441530,S010001733,2421129250,12964952.2,B100000001,1,N,동북초등학교,,
사립,2,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,0,N,646049540,복식부기,결산세출,471394820,199157712,1665229500,478930850,1416192612,S010001734,3157118870,11267985.8,B100000001,1,N,상명초등학교,초,2.0
사립,2,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,0,N,224385160,복식부기,결산세출,572196356,296817542,1383217868,885451450,1219658594,S010001792,2778134160,10544213.7,B100000001,1,N,청원초등학교,,
사립,2,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,0,N,1160406990,미지정,결산세출,461042914,433254270,1210804060,1222545608,1542028560,S010001793,2521485170,11120374.0,B100000001,1,N,태강삼육초등학교,,
사립,2,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,0,N,17694500,복식부기,결산세출,393667428,422743256,1821604630,762287575,1841793437,S010001794,2273636375,13357140.4,B100000001,1,N,한신초등학교,초,2.0
사립,2,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,0,N,333215920,복식부기,결산세출,756386568,358036855,1411049715,816593248,1606065938,S010001795,3273786192,12655524.3,B100000001,1,N,화랑초등학교,,
사립,2,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,0,N,601300210,복식부기,결산세출,848330548,209577335,582281410,546922029,1318993670,S010001966,3841210350,13823679.2,B100000001,1,N,경기초등학교,,
사립,2,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,0,N,423529469,복식부기,결산세출,401524001,597790201,1286561530,299889380,855112300,S010001967,4207605788,11783960.1,B100000001,1,N,명지초등학교,,
사립,2,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,0,N,239271630,미지정,결산세출,218872029,319879084,793045819,333766197,1028176030,S010002019,2601064650,12663788.2,B100000001,1,N,선일초등학교,초,2.0
사립,2,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,0,N,34958000,복식부기,결산세출,449334186,150678400,508676670,681118362,1293565000,S010002021,1903630980,10550339.5,B100000001,1,N,예일초등학교,,
사립,2,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,52843300,N,60821518,복식부기,결산세출,430036343,375168900,750470010,555009621,814386782,S010002023,4582387450,12213339.6,B100000001,1,N,이화여자대학교사범대학부속초등학교,,
사립,2,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,0,N,0,복식부기,결산세출,514604190,353347920,499045080,306093000,869572660,S010002024,1771721740,12256774.4,B100000001,1,N,추계초등학교,,
사립,2,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,0,N,163114000,미지정,결산세출,483967886,891794952,752270630,812416968,1633174209,S010002025,3234410760,12077499.1,B100000001,1,N,충암초등학교,,
사립,2,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,0,N,86817000,복식부기,결산세출,692536348,244387006,611003625,926872017,1312857611,S010002026,2380178030,12869653.6,B100000001,1,N,홍익대학교사범대학부속초등학교,,
사립,2,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,101891130,N,533742240,복식부기,결산세출,1016183626,379692757,2950868715,996879931,1083272062,S010002163,4858939079,15462347.0,B100000001,1,N,경복초등학교,,
사립,2,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,8520000,N,272720000,복식부기,결산세출,333134027,435372723,594691590,1427205112,1690289120,S010002196,3420981190,11396815.8,B100000001,1,N,성동초등학교,,
사립,2,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,971110,N,86812000,복식부기,결산세출,360463762,136160344,772344515,800286280,1201244450,S010002197,1937853881,14549825.1,B100000001,1,N,세종초등학교,초,2.0
사립,2,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,0,N,1093230140,복식부기,결산세출,453187481,170100126,1466017210,336951396,896447245,S010002198,4567154430,13488120.2,B100000001,1,N,한양초등학교,,
사립,2,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,0,N,310114700,미지정,결산세출,440387620,237414486,965925629,769578280,1158615776,S010002289,2720806710,11041543.8,B100000001,1,N,광운초등학교,,
사립,2,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,0,N,206283140,미지정,결산세출,163675470,492539468,1043650543,490553348,1094877183,S010002290,2662785266,12741955.3,B100000001,1,N,대광초등학교,,
사립,2,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,1230870,N,137399145,복식부기,결산세출,492402558,335868196,1199699500,764677360,1282338591,S010002291,2222093033,12975220.3,B100000001,1,N,매원초등학교,,
사립,2,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,0,N,129942000,복식부기,결산세출,210238690,447779670,554503740,678046850,1200191227,S010002326,2186180750,11455260.4,B100000001,1,N,성신초등학교,,
사립,2,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,0,N,201342000,복식부기,결산세출,866939892,321484722,1869536513,676647479,1514767480,S010002327,4187142340,14131760.2,B100000001,1,N,영훈초등학교,,
사립,2,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,0,N,113798670,복식부기,결산세출,707040675,627413791,2003850454,384496071,1500405986,S010002328,3440412187,16134959.3,B100000001,1,N,우촌초등학교,초,2.0
사립,2,서울특별시 서초구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,0,N,197745940,복식부기,결산세출,793461091,237944440,821368230,694597016,1462132452,S010002365,4371600510,12168581.1,B100000001,1,N,계성초등학교,초,2.0
사립,2,서울특별시 중구,서울특별시중부교육지원청,서울특별시교육청,B100000359,0,N,580686065,복식부기,결산세출,349139027,524782320,631449832,1021825605,1296542054,S010002366,2327602110,12021476.8,B100000001,1,N,동산초등학교,,
사립,2,서울특별시 중구,서울특별시중부교육지원청,서울특별시교육청,B100000359,0,N,538975087,복식부기,결산세출,565449265,167647173,398229790,148693294,1930354926,S010002367,3217161420,14513564.5,B100000001,1,N,리라초등학교,,
사립,2,서울특별시 종로구,서울특별시중부교육지원청,서울특별시교육청,B100000359,0,N,217833600,복식부기,결산세출,114549825,386200736,544000975,459691595,878710743,S010002368,1492272550,12329096.5,B100000001,1,N,상명대학교사범대학부속초등학교,초,2.0
사립,2,서울특별시 중구,서울특별시중부교육지원청,서울특별시교육청,B100000359,2749230,N,48176000,복식부기,결산세출,389629052,291177980,107008683,1043279485,1600402268,S010002403,2484195430,11173442.2,B100000001,1,N,숭의초등학교,,
