과목,과목,과목,과목,금액
장,관,항,목,금액
이전수입,이전수입,이전수입,이전수입,8319397560
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,8200000
,,국고보조금,국고보조금,8200000
,,,국고보조금,8200000
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,540145950
,,비법정이전수입,비법정이전수입,224011950
,,,광역지방자치단체전입금,0
,,,기초지방자치단체전입금,224011950
,,교육경비보조금,교육경비보조금,316134000
,,,광역지방자치단체전입금,0
,,,기초지방자치단체전입금,316134000
,지방교육자치단체이전수입,지방교육자치단체이전수입,지방교육자치단체이전수입,7729703610
,,교육비특별회계전입금수입,교육비특별회계전입금수입,7729703610
,,,사립학교보조금수입,7729703610
,,기금회계전입금수입,기금회계전입금수입,0
,,,기금회계전입금,0
,기타이전수입,기타이전수입,기타이전수입,41348000
,,사학법인이전수입,사학법인이전수입,2100000
,,,법인법정부담금,2100000
,,,법인이전수입,0
,,학교회계간이전수입,학교회계간이전수입,27000000
,,,학교발전기금전입금,27000000
,,,다른학교회계전입금,0
,,,기타학교회계전입금,0
,,기타공공이전수입,기타공공이전수입,12248000
,,,기타공공지원금,12248000
자체수입,자체수입,자체수입,자체수입,356933728
,학부모부담수입,학부모부담수입,학부모부담수입,348272180
,,등록금,등록금,0
,,,입학금,0
,,,수업료,0
,,,학교운영지원비,0
,,수익자부담수입,수익자부담수입,348272180
,,,급식비,246768780
,,,방과후학교활동비,70900000
,,,현장체험학습비,0
,,,청소년단체활동비,0
,,,졸업앨범비,16923400
,,,교과서비,0
,,,기숙사비,0
,,,기타수익자부담수입,13680000
,,,누리과정비,0
,,,교복구입비,0
,,,운동부운영비,0
,,,돌봄활동운영비,0
,행정활동수입,행정활동수입,행정활동수입,8661548
,,사용료및수수료,사용료및수수료,581000
,,,사용료및수수료,581000
,,자산수입,자산수입,0
,,,자산매각대,0
,,적립금처분수입,적립금처분수입,0
,,,적립금처분수입,0
,,보증금회수,보증금회수,0
,,,보증금회수,0
,,기타행정활동수입,기타행정활동수입,8080548
,,,지난년도수입,0
,,,이자수입,4578668
,,,기타행정활동수입,3501880
기타수입,기타수입,기타수입,기타수입,49718414
,전년도이월금,전년도이월금,전년도이월금,49718414
,,순세계잉여금,순세계잉여금,49718414
,,,순세계잉여금,49718414
,,정산대상재원사용잔액,정산대상재원사용잔액,0
,,,정산대상재원사용잔액,0
,,이월금,이월금,0
,,,이월사업비,0
세입합계,세입합계,세입합계,세입합계,8726049702
