뉴스 식별자,일자,언론사,제목,특성추출(가중치순 상위 50개),URL,대분류,중분류,소분류,세부항목 예시,뉴스 일반 표현,유사도
1100401.20220428,20220428,동아일보,초중고 코딩교육 교사양성 교육시간 확대 시급,코딩교육 한국 시수 영국 선진국 정보교육 정책세미나 미국 감경철 edutv 필요성 교육시간 상상력 윤석열,https://www.donga.com/news/article/all/20220427/113107332/1,기본적교육활동,교과활동,정보교과활동,코딩교육활동,"정보 수업, 코딩 교육, 소프트웨어 교육, 디지털 리터러시",0.8175457119941711
1100751.202204121,20220412,아시아투데이,예천교육지원청 학교 시설 내 공기질 점검 실시,공기질 예천 장성훈 공무원 성장기 학생들 경북 교육장 전문용역업체 미세먼지 특별점검 폼알데하이드 지원청 이학승 예천교육지원청 1회 이산화탄소 아시아투데이 시간date 측정 항목 실내 점검 환경 학교 조성,https://www.asiatoday.co.kr/view.php?key=20220412010006257,학생복지/교육격차해소,보건관리,학교환경위생관리,공기질관리,"미세먼지 대응, 학교 공기질, 환기 시스템, 공기청정기 설치",0.7902435064315796
1100201.202204262,20220426,국민일보,실외 마스크 해제 검토에 당국 해이해질 우려,코로나19 방역수칙 손영래 이상원 질병관리청 백브리핑 감염병 충북 오송 관리청 2m,https://news.kmib.co.kr/article/view.asp?arcid=0017016227&code=61121911&cp=kd,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7860672473907471
1100701.202204202,20220420,세계일보,장애인의 날 교육계 법이 보장한 편의 제공해야 한 목소리,장애인 장교조 편의시설 교육부 구성원 뉴시스 이룸센터 서울 직본부 학생들 교통수단 보고서 보조기기 투쟁결의대회 시도교육청 미래학교 영등포구 인권선언문 승강기 코로나19,http://www.segye.com/content/html/2022/04/20/20220420518129.html,교육활동지원,교육여건개선,교육환경개선,장애인편의시설관리,"장애인 편의시설, 무장애 학교, 장애인 접근성 개선",0.7816159129142761
1101001.202204271,20220427,한겨레,서울 초등학교 돌봄교실 내년 3월부터 오후 8시까지 운영,전담사 서울시교육청 교육부 노동조합 서울 윤석열 근무시간 운영시간 수차례 모양새 노사협의체 인건비 방향성 협의체 전문화 맞벌이 유은혜 돌봄전담사 처우개선 당선자 사회부총리 부총리 맞벌이가정 관계자 6개월,http://www.hani.co.kr/arti/society/schooling/1040591.html,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄전담인력운영,"늘봄교실 전담 인력, 학교 돌봄 전담자, 돌봄 인력 확충",0.7800410389900208
1100611.20220428,20220428,서울신문,신난다 드디어 떠나는 수학여행,수학여행 광주 학생들 직업체험 구내식당 드림잡스쿨 코로나바이러스 드림잡 제주 학부모 친구들 코로나19 서울 감염증 관계자 문화체험 70여명 체험 학교 학생 버스 기획 거리 해제 전면 놀이,http://www.seoul.co.kr/news/newsView.php?id=20220428800001,기본적교육활동,창의적체험활동,현장체험학습활동,수학여행,"수학여행 지원, 현장체험학습, 국내 교육여행, 단체 수학여행",0.7788653373718262
1100611.202204271,20220427,서울신문,서울 시내 초등 돌봄교실 내년 3월부터 8시까지 운영,전담사 서울시교육청 서울 교육청 저출생 맞벌이 지역사회 노사협의체 협의체 여성들 지방자치단체 저출 수차례 노동조합 근무시간 학생들 후학교 내실화 시간date 운영 교실 연장 확대,http://www.seoul.co.kr/news/newsView.php?id=20220427500101,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄전담인력운영,"늘봄교실 전담 인력, 학교 돌봄 전담자, 돌봄 인력 확충",0.7788263559341431
1100101.202204191,20220419,경향신문,경기도교육청 지역특색 살린 혁신학교 지원 강화,혁신학교 경기도교육청 지원청 교육지원청 정책협의 교육감 김상곤 간담회 담당자들 교육감들 경기도 교직원 시일내 교육청 관계자 협의회 자율성 학교들 학교자치,https://www.khan.co.kr/local/Gyeonggi/article/202204191006001,교육활동지원,연구학교운영,연구학교운영,시도교육청지정,"교육청 지정 연구학교, 시도교육청 시범학교",0.7712974548339844
1100701.20220427,20220427,세계일보,방역 당국 실외 마스크 해제 실내 착용 해이까지 이어질 부정적 영향도 있어,최소화 방역수칙 코로나19 질병관리청 이상원 뉴시스 의무화 이행기 관리청 충북 오송 2m,http://www.segye.com/content/html/2022/04/26/20220426513206.html,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7630758285522461
1101101.202204031,20220403,한국일보,경기교육청 학교 자율성 강화하는 학교 자치 확대 나선다,학교자치 협의체 강심원 교육공동체 교육과정 내실화 학폭 공동체 경기교육청 주체성 개별지원 민주시민교육과장 운영비 그동안 담아,https://hankookilbo.com/News/Read/A2022040310190000576,학교일반운영,학교운영협력,관계기관협력,주민참여학교운영,"주민 참여 학교, 지역 개방형 학교, 학교 공동체 운영",0.7629355788230896
