뉴스 식별자,일자,언론사,제목,특성추출(가중치순 상위 50개),URL,대분류,중분류,소분류,세부항목 예시,뉴스 일반 표현,유사도
1100101.202307272,20230727,경향신문,디지털 인프라 구축 돌봄 공백 방지 늘봄학교 확대,교육감 늘봄학교 안전망 유치원 대전늘봄학교 교육비 맞춤형 방과후 설동호 지원비 1인 학생들,https://www.khan.co.kr/ePR/article/202307272229005,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.8247502446174622
1100611.20230727,20230727,서울신문,물놀이 사고 막아라 생존 수영 배우는 어린이들,생존수영 다음달 서울 안전사고 물놀 여름방학 송파 해양경찰청 교육관 경찰청 송파안전체험교육관 송파구 어린이들 생존수영교육 해양경찰 생존 해양 수영 교육 대비 여름 안전 방학 체험 협업 어린이 경찰,http://www.seoul.co.kr/news/newsView.php?id=20230727010012,교육활동지원,생활지도운영,학생안전교육,생존수영교육,"생존 수영 교육, 수상 안전 교육, 물놀이 사고 예방",0.8141359090805054
1100301.202307241,20230724,내일신문,물놀이사고 대비 생존수영,물놀이 사용법 안전사고 송파구 생존수영 생존수영교육 전문가 마천동 위기상황 교육장 10m 구명조끼 맨몸 실외교육장 착용법 긴급구조 수영장 7세 교육관 새우등 소생술 심폐소생술 서강석 여름방학 경찰관 물놀 송파구청장 충격기 송파 경찰청 안전교육 해양경찰청 해양경찰,http://www.naeil.com/news_view/?id_art=468041,교육활동지원,생활지도운영,학생안전교육,생존수영교육,"생존 수영 교육, 수상 안전 교육, 물놀이 사고 예방",0.805851936340332
1100611.202307241,20230724,서울신문,송파구 해양경찰이 알려주는 어린이 생존수영교실 운영,사용법 물놀 송파구 송파안전체험교육관 어린이들 교육관 익수자 물놀이 안전사고 생존수영교육 전문가 서강석 10mx10m 착용법 다음달 경찰관 해양경찰관 7세 송파 사전접수 네이버 aed 맨몸 생술 풀장 새우등,http://www.seoul.co.kr/news/newsView.php?id=20230724500124,교육활동지원,생활지도운영,학생안전교육,생존수영교육,"생존 수영 교육, 수상 안전 교육, 물놀이 사고 예방",0.8054769039154053
1100201.202307201,20230720,국민일보,좋은교사운동 잇단 교권침해에 실효성 대안 제시하라,교육활동 교사들 학부모 생활지도 교육부 물리력 공교육 교육당국 실효성 실효적 서울 교권침해,https://news.kmib.co.kr/article/view.asp?arcid=0018483589&code=61221111&cp=kd,인적자원운용,교직원복지및역량강화,교직원복지,교육활동보호지원,"교권 보호 정책, 교사 폭력 방지, 교사 보호법, 교육활동 안전 확보",0.7978572845458984
1100751.202307061,20230706,아시아투데이,충남교육청 조난 상황 대비 생존수영 실기교육 운영,수영장 실기교육 생존수영교육 충남교육청 맨몸뜨기 충남 착용법 구명조끼 생존역량 안전사 수상안전사 온수기 샤워실 최우선 한서대학교해양스포츠교육원 김지철 구조물 52교 교육청 난방기 교육감 학생들 탈의실 적응력 충청남도교육청해양수련원,https://www.asiatoday.co.kr/view.php?key=20230706010003320,교육활동지원,생활지도운영,학생안전교육,생존수영교육,"생존 수영 교육, 수상 안전 교육, 물놀이 사고 예방",0.7926404476165771
1100701.202307201,20230720,세계일보,경남교총 교육활동 보호 위해 법적 근거 조속히 마련해야,경남교총 교권보호조례 교사들 교육활동 경남 김광섭 위원회 생활지도 교권보호위원회 무분별 교육부 참담 교육계 경남도 법안들 교원들,http://www.segye.com/content/html/2023/07/20/20230720516555.html,인적자원운용,교직원복지및역량강화,교직원복지,교육활동보호지원,"교권 보호 정책, 교사 폭력 방지, 교사 보호법, 교육활동 안전 확보",0.7797926664352417
1100751.202307241,20230724,아시아투데이,용인시 물놀이철 시민 생존수영 교육,장애인 생존수영 대처법 복지관 비장애인 홍화표 3개 청소년수련관 남사스포츠센터 응급처치 수련관 장애인복지관 안전사고 아시아투데이 생존수영교육 보호자 물놀이철 용인 생술 특례시 용인특례시 심폐소 착용법 용인시청소년미래재단 유지법 남사 기흥구장애인복지관 구명조끼 전문강사 자격증,https://www.asiatoday.co.kr/view.php?key=20230724010012981,교육활동지원,생활지도운영,학생안전교육,생존수영교육,"생존 수영 교육, 수상 안전 교육, 물놀이 사고 예방",0.7770913243293762
1100751.202307061,20230706,아시아투데이,아산교육지원청 상상이룸 학부모 발명 체험 교실 운영,학부모 아산 지원청 아산교육지원청 상상이룸 이경범 머그컵 융합적 공작소 상상이름공작소 사고력 용화중학교 교육장 아산발명교육센터 온양 상상이룸공작소 교육과정 창의력 발명센터 발명 관심 교육 프로그램 교실 운영 체험 자녀 진행 센터 방안,https://www.asiatoday.co.kr/view.php?key=20230706010003535,선택적교육활동,기타선택적교육활동,창의교육운영,발명교실운영,"발명교육, 창의력 개발, 메이커 교육, 발명 아이디어 교실",0.772046685218811
1100201.202307261,20230726,국민일보,미세먼지 걱정 없는 맑은 학교 만들기 캠페인,미세먼지 서울 공기정화장치 한화그룹 거제 한화 청주 충북 에어클린매트 경남 에어샤워 김혜원 용인 대구 이산화탄소 학생들,,학생복지/교육격차해소,보건관리,학교환경위생관리,공기질관리,"미세먼지 대응, 학교 공기질, 환기 시스템, 공기청정기 설치",0.7701561450958252
1100201.202307161,20230716,국민일보,전남자치경찰위 도교육청 학교폭력 예방 힘 모은다,학교폭력 전남도교육청 전남 위원회 가해자 당사자 학교전담경찰관 서부권 학부모 경찰관 교육청 동부권 구성원 주제발표 좌장 이선례 전남도 신원섭 전남도자치경찰위원회 동광양중학교 전남체육중 전남경찰청 김도연 교육적 아이들 강선희,https://news.kmib.co.kr/article/view.asp?arcid=0018468293&code=61121111&cp=kd,교육활동지원,생활지도운영,학교폭력예방,학교폭력전담기구운영,"학교폭력 전담기구, 학교폭력대응 조직, 학교폭력대책위 운영",0.7700495719909668
1100751.202307041,20230704,아시아투데이,원어민과 프리토킹 경기 영어교사 수업역량 높인다,원어민 의사소통 에듀테크 교사들 유혜영 글로컬 경기형 경기도 자신감 프리토킹 직무연수 교육원장 교육원 토킹,https://www.asiatoday.co.kr/view.php?key=20230704010001995,기본적교육활동,교과활동,외국어교과활동,원어민보조교사지원,"영어 수업, 외국어 말하기 대회, 원어민 수업, 글로벌 언어 교육",0.7698227167129517
1100751.202307051,20230705,아시아투데이,경기도학생교육원 선생님 학생 함께하는 인성 힐링캠프 운영,인성교육 내실화 학생들 이현철 경기도학생교육원 공동체 5개 동두천여중 논곡중 통진중 청평고 교육원 해결역량 브레이킹 선생님 구리여중 교육과정 경기도 의사소통 교육원장 사제동 힐링 mbti 학생 인성 프로그램 활동 교육 특강 역량,https://www.asiatoday.co.kr/view.php?key=20230705010002532,기본적교육활동,창의적체험활동,현장체험학습활동,수련활동,"수련회, 인성 함양 수련활동, 학생 공동체 훈련, 학교 수련 교육",0.7634579539299011
1100751.20230717,20230717,아시아투데이,서울장학재단 24억 규모 대학진로 장학금 신청자 모집 대학생 1000명 대상,장학금 진로탐색 서울희망 서울 정규학기 대학생 24억 한국장학재단 이사장 대학교 박아람 진로역량 학자금 아시아투데이 신청자 진로분야 구종원 선발인원,https://www.asiatoday.co.kr/view.php?key=20230717010008909,학생복지/교육격차해소,학생복지,학생장학금운영,학생장학금지원,"장학금 지급, 학생 장학 제도, 교육비 지원, 장학생 선발 공고",0.7596723437309265
1100751.202307111,20230711,아시아투데이,경기도교육청 여름철 물놀이 인명 피해 제로 목표 생존수영 교육 강화,여름철 수상활동 안전사고 수영장 경기도교육청 하덕호 물놀 여름방학 수상안전 학생들 페이스북 누리집 관계기관 경찰청 비상연락망 북부경찰청 경기도소방재난본부 경기도청 실종사고 목표달성 연락망,https://www.asiatoday.co.kr/view.php?key=20230711010005813,교육활동지원,생활지도운영,학생안전교육,생존수영교육,"생존 수영 교육, 수상 안전 교육, 물놀이 사고 예방",0.7590004801750183
1100751.20230706,20230706,아시아투데이,충북교육청 관리자 대상 산업안전보건 정기교육 실시,정기교육 관리자 관리감독자 종사자 공무원 도교육청 근로자 관계자 감독자 위험요인 사고원인 중대재해처벌법 생활화 작업장 급식종사자 9회 각급 솔선수범 학교장 보건법 재해처벌법 충청북도교육청 안전의식 산업안전보건법 안전문 충북교육청 교육 산업 대상 역량,https://www.asiatoday.co.kr/view.php?key=20230706010003039,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,산업안전보건관리,"학교 산업안전, 작업장 안전, 산업안전 교육, 교직원 안전관리",0.7586767673492432
1100901.20230725,20230725,중앙일보,사설경호까지 등장한 교실 학생 지도활동 법적보호 필요,학생인권조례 학부모 교육부 개정안 입법화 한국교총 교육청 교원단체 교사들 조희연 cctv 학생부 아동학대 박근병 전화기 변호사 교육감,https://www.joongang.co.kr/article/25179862,인적자원운용,교직원복지및역량강화,교직원복지,교육활동보호지원,"교권 보호 정책, 교사 폭력 방지, 교사 보호법, 교육활동 안전 확보",0.7575252056121826
1100101.202307241,20230724,경향신문,송파구 해양경찰에게 배우는 어린이 생존 수영교실 서울25,송파구 물놀이 사용법 서강석 3주 익수자 교육장 서울 수영법 소생술 자동심장충격기 심폐소생술 구조법 네이버 새우등 잎새뜨기 구명조끼 풀장 충격기 경찰관 교육관 맨몸 1회 송파 7세 해양경찰청 해양경찰 서울25 어린 경찰청 해양경찰관,https://www.khan.co.kr/local/Seoul/article/202307241136001,교육활동지원,생활지도운영,학생안전교육,생존수영교육,"생존 수영 교육, 수상 안전 교육, 물놀이 사고 예방",0.7568875551223755
