뉴스 식별자,일자,언론사,제목,특성추출(가중치순 상위 50개),URL,대분류,중분류,소분류,세부항목 예시,뉴스 일반 표현,유사도
1100101.202304172,20230417,경향신문,학부모까지 동원 늘봄학교 땜질 돌봄,전담사 늘봄학교 봉사자 기간제 자원봉사자 학부모 근무자 돌봄 교육청 전문성 박성식 경북 경기지역 돌봄전담사 협의회 수요자 김지영 김지영씨 신동연씨 온종일 시간date 직본부,https://www.khan.co.kr/national/education/article/202304172140005,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄전담인력운영,"늘봄교실 전담 인력, 학교 돌봄 전담자, 돌봄 인력 확충",0.8738513588905334
1100501.202304061,20230406,문화일보,교육부 고위기 학생 맞춤지원 시범학교 선정,교육부 선도학교 고위기 시범학교 지원청 통합지원 컨트롤타워 교육청 시범교육지원청 지방자치단체 통합지원팀 학생 지원 학교 연계 시범 위기 체계 부진 기관 선정 통합 제공 곤란 어려움 교육 정서 전국 심리 운영 조기,http://www.munhwa.com/news/view.html?no=2023040601039921043002,교육활동지원,연구학교운영,연구학교운영,교육부지정,"교육부 지정 연구학교, 시범학교 운영, 정책 실험학교",0.8293423652648926
1100101.202304091,20230409,경향신문,충남교육청 맞춤형 다문화교육 다문화세계시민교육센터 개소,다문화 다문화세계시민교육센터 외국인 충남 한국어 세계시민 학생들 체험실 중도입국 체험공간 4층 김지철 아산시 한국문화 충남교육청 다우리 2층 사무실 의생활 북카페 식생활 1층,https://www.khan.co.kr/national/national-general/article/202304091332001,선택적교육활동,기타선택적교육활동,다문화교육운영,다문화교육중점학교,"다문화중점학교, 다문화교육 시범학교, 다문화 특화 교육기관",0.8149471879005432
1100201.202304061,20230406,국민일보,경기도교육청 인성 인재 미래 담아 학교체육 활성화,신체활동 도교육청 활성화 교육감기 학교체육 학생선수 아침운동 인성교육 교육장배 성정현,https://news.kmib.co.kr/article/view.asp?arcid=0018134222&code=61121111&cp=kd,기본적교육활동,교과활동,체육교과활동,체육교육활성화,"체육 수업, 체력 증진 활동, 체육대회, 학생 스포츠 활동",0.8029378652572632
1100751.202304051,20230405,아시아투데이,경북교육청 체험 중심 학교 안전교육 강화,안전교육 경북교육청 교직원 학생들 특수학교 안전사고 임종식,https://www.asiatoday.co.kr/view.php?key=20230405010002223,교육활동지원,생활지도운영,학생안전교육,안전교육,"학생 안전교육, 생활안전 교육, 학교 안전 지침",0.8012673258781433
1100301.202304031,20230403,내일신문,유치원 특성화교육비 운영비 사용가능,유치원 대법원 학부모들 교육비 특성화 학부모 서울시교육청 a씨 교육청 운영비 운영자 이흥구 관계자 상고심 서울고법 교비회계 행정소송 잉여금 유아교육법 기망 명시적 교비 인정액,http://www.naeil.com/news_view/?id_art=456325,학교일반운영,학교기관운영,병설유치원기본운영,유치원운영비,"유치원 운영 예산, 병설유치원 경비, 유아교육 운영비",0.7974316477775574
1100901.20230426,20230426,중앙일보,issue 미세먼지 줄이는 맑은학교 만들기 로 아이들 건강 지킨다,미세먼지 한화그룹 아이들 에어클린매트 태양광 공기질 이산화탄소 청주 서울 수업시간 중국발 4개,https://www.joongang.co.kr/article/25157871,학생복지/교육격차해소,보건관리,학교환경위생관리,공기질관리,"미세먼지 대응, 학교 공기질, 환기 시스템, 공기청정기 설치",0.7957982420921326
1100751.202304161,20230416,아시아투데이,세종교육청 학교 체육교육 활성화 추진 계획 발표,운동부 학교체육 스포츠클럽 활성화 일상생활 학습권 선수반,https://www.asiatoday.co.kr/view.php?key=20230416010008739,기본적교육활동,교과활동,체육교과활동,특성화중학교(체육)운영,"체육 수업, 체력 증진 활동, 체육대회, 학생 스포츠 활동",0.7892478704452515
1100101.202304192,20230419,경향신문,농촌 지역 교육 지원 초록사다리캠프 멘토링 확대,농협은행 nh농협은행 한국장학재단 멘토 박병규 학생들 대한상공회의소 교육기부 소노벨 멘티 nh 배병일 행복채움금융교실,https://www.khan.co.kr/ePR/article/202304192333045,선택적교육활동,기타선택적교육활동,기타선택적교육운영,대학생멘토링제운영,"대학생 멘토링, 학습 멘토 프로그램, 교육기부 멘토링, 취약계층 학습지원",0.7789191007614136
1100751.202304061,20230406,아시아투데이,동영상 가톨릭대학교 성인학습자 학직 동행을 위한 집중 멘토 멘티 프로그램 성황리 개최,멘토 가톨릭대학교 학생들 성인학습자 전문가 글로벌경영대학 평생학습 학습자 지역사회 교육과정 학직 팀장 파이낸스학 금융학 멘토분 진흥원 세무사,https://www.asiatoday.co.kr/view.php?key=20230405001548433,선택적교육활동,기타선택적교육활동,기타선택적교육운영,대학생멘토링제운영,"대학생 멘토링, 학습 멘토 프로그램, 교육기부 멘토링, 취약계층 학습지원",0.7772595286369324
