뉴스 식별자,일자,언론사,제목,특성추출(가중치순 상위 50개),URL,대분류,중분류,소분류,세부항목 예시,뉴스 일반 표현,유사도
1100301.202306131,20230613,내일신문,대학생 재능봉사 멘토 1700명 모집,멘토 대학생 멘티 한국장학재단 여름방학 참여대학 4차 산업혁명 35만 1인 100점 40만 94점 친환경 지원금 응답자 만족도 진로상담 홈페이지 진로탐색 청소년들 재능기부,http://www.naeil.com/news_view/?id_art=463630,선택적교육활동,기타선택적교육활동,기타선택적교육운영,대학생멘토링제운영,"대학생 멘토링, 학습 멘토 프로그램, 교육기부 멘토링, 취약계층 학습지원",0.7950745820999146
1100611.20230627,20230627,서울신문,유치원서 영어 방과후 수업 영유 수요 흡수한다,유치원 사교육 사교육비 교육부 5세 방과후 이음학기 공교육 영어유치원 교육과정 강화안,http://www.seoul.co.kr/news/newsView.php?id=20230627002004,선택적교육활동,방과후학교운영,유치원방과후과정운영,유치원방과후과정운영,"유치원 방과후 과정, 유아 돌봄 확대, 유치원 오후 프로그램",0.7891409993171692
1100101.2023062,20230620,경향신문,송용진의 수학 인문학 산책 세계 최대 규모 영재교육 제도의 허와 실,과학고 영재교육 영재학교 학생들 서울과학고 사교육 대상자 과학영재학교 그동안 영재교육원 영재들 우리나라 고등학교,https://www.khan.co.kr/opinion/column/article/202306200300065,선택적교육활동,기타선택적교육활동,창의교육운영,영재교육운영,"영재교육, 영재학생 발굴, 수월성 교육, 창의인재 육성",0.783008337020874
1100611.202306221,20230622,서울신문,지진 화재 나자 방향감각 상실 반복 훈련으로 대응력 키워야,교육원 안전띠 소방대원 소방대원들 서울 경계경보 충남 3층 완강기 탈출로 7m 탈출구 국가민방위재난안전교육원 머릿속 좌절감 당황 이정일 연기탈출 민방위 재난안전교육원 대응력 눈앞 공무원,http://www.seoul.co.kr/news/newsView.php?id=20230622008003,교육활동지원,생활지도운영,학생안전교육,소방훈련,"학교 소방훈련, 화재 대피 훈련, 소방 안전 교육",0.7829766869544983
1100301.202306081,20230608,내일신문,부산교육청 직업계고 전문교과 교사 산업체 직무연수 개설,산업체 교사들 전문교과 교원들 전문성 직업계 실무능력 부산교육청 직무연수 자동화 산업현장 공유압 하윤수 이수 3달 교육감 연수기관 부산시교육청 교육청 25교 시교육청 연수 교사 교원 운영 전문 개설 교육 활용 진행 신장 특색 전국,http://www.naeil.com/news_view/?id_art=463098,선택적교육활동,직업교육,직업교육운영,직업교육운영,"직업교육, 진로직업 교육, 기술교육 강화, 실무형 인재 양성",0.7797653079032898
1100751.202306211,20230621,아시아투데이,오산시보건소 코로나19 감염취약시설 대상 예방관리 교육 진행,코로나19 요양시설 감염관리 종사자 입소자 오산시보건소 화요일 전염성 표준주의 재유행 보호구 가려움증 발생률 확진자 어르신들 관계자 시보건소 교육 감염 관리 대상,https://www.asiatoday.co.kr/view.php?key=20230621010010670,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7754603624343872
1100201.202306301,20230630,국민일보,학업 힘쓰는 근로자 자녀에 장학금 전달,장학금 기업은행 중소기업 근로자 ibk 장학생 치료비 학습지 봉사활동 나눔재단 715억 대학생 사회인 등록금 정소은 단비 가정형편 학생들 관계자 ibk기업은행 강현철 고금리 ibk장학생 ibk멘토링 ibk장학금 가족 활동 장학 자녀 사회 가명,https://news.kmib.co.kr/article/view.asp?arcid=0924308986&code=23111112,학생복지/교육격차해소,학생복지,학생장학금운영,학생장학금지원,"장학금 지급, 학생 장학 제도, 교육비 지원, 장학생 선발 공고",0.7708422541618347
1100201.202306072,20230607,국민일보,경기도교육청 가족 심리 회복 프로그램 운영,학부모 조중복 지원청 전문상담기관 교육지원청 인성교육 경기도교육청 다문화 대외협력총괄과장 집단상담 가족상담 교육지원청별,https://news.kmib.co.kr/article/view.asp?arcid=0018339832&code=61121111&cp=kd,교육활동지원,생활지도운영,학생생활상담지도,치유프로그램,"심리치유 프로그램, 학생 정서 회복, 정신건강 프로그램",0.7707117795944214
1100751.202306261,20230626,아시아투데이,부산남부교육지원청 학부모 대상 온 나눔 연수 26일 실시,학부모 지원청 참가자 박귀자 대회의실 신라대학교 윤채영 부산남부교육지원청 성장통합지원 자신감 전문가 금쪽 학생들 부산 부산시 감정교류 학교생활 공동체 지도방안 교육공동체 자존감 100여명 자기주도 질의응답 코칭 효능감,https://www.asiatoday.co.kr/view.php?key=20230626010013136,학교일반운영,학교운영협력,학부모협력,학부모회연수운영,"학부모 연수, 학부모 교육 프로그램, 보호자 교육",0.768165111541748
1100751.202306091,20230609,아시아투데이,경기도교육청평화교육원 학교자율형 학생주도미래학교 운영,학생주도미래학교 경기도교육청평화교육원 의정부여중 의정부여자중학교 학교자율형 김형태 학생들 관내직업체험 교육원 교육원협력형 경기도교육청평화 교육원장 의정부 직무연수 학생주도프로젝트 코로나 공동체 학생주도성 8교 학교 학생 미래 역량 운영,https://www.asiatoday.co.kr/view.php?key=20230609010004212,학교일반운영,학교운영협력,관계기관협력,주민참여학교운영,"주민 참여 학교, 지역 개방형 학교, 학교 공동체 운영",0.7616809010505676
