뉴스 식별자,일자,언론사,제목,특성추출(가중치순 상위 50개),URL,대분류,중분류,소분류,세부항목 예시,뉴스 일반 표현,유사도
1100901.202410181,20241018,중앙일보,서울시립대 대학일자리플러스센터 교원 대상 진로 취업 지도역량 강화 교육 운영,대학일자리플러스센터 학생들 서울시립대학교 로드맵 교원들 서울시립대 황선환 컨설턴트들 공학부 환경공학부 신소재공학과 취업처 3개년 학과별 대학일자리플러스센터장 원용걸 상담사례 센터장,https://www.joongang.co.kr/article/25285253,선택적교육활동,직업교육,직업교육운영,직업교육운영,"직업교육, 진로직업 교육, 기술교육 강화, 실무형 인재 양성",0.7640276551246643
1100201.202410291,20241029,국민일보,지금 우리 학교는 화재 상황 2024 재난대응 안전한국훈련,생활관 이동식 윤웅 서울 한국체육대학교 안전한국훈련 전기차량 사다리차 완강기 전동퀵보드 고가사다리차 소방대 한국 송파구 학생들 화재상황 훈련 학생 출동 대응 상황 화재 재난 수조 소화 고가 전기 자위 이용 대피 가정 차량 안전 진행 학교,https://www.kmib.co.kr/article/view.asp?arcid=0020670915&code=61211311&cp=kd,교육활동지원,생활지도운영,학생안전교육,소방훈련,"학교 소방훈련, 화재 대피 훈련, 소방 안전 교육",0.7633717060089111
1100301.2024102,20241020,내일신문,서울시립대 교원 대상 진로 취업 지도역량 강화 교육,대학일자리플러스센터 학생들 서울시립대 로드맵 교원들 황선환 컨설턴트들 공학부 환경공학부 신소재공학과 취업처 3개년 학과별 원용걸 서울시립대학교 상담사례 대학일자리플러스센터장 센터장 일자리 대학일자리,https://www.naeil.com/news/read/526134?ref=bigkinds,선택적교육활동,직업교육,직업교육운영,직업교육운영,"직업교육, 진로직업 교육, 기술교육 강화, 실무형 인재 양성",0.7597240805625916
1100701.202410111,20241011,세계일보,다문화종합복지센터 결혼이주여성 위한 한국어 발음교정 과정 운영 다문화가정 자존감 향상,한국어 다문화 외국인 다문화가정 자존감 참가자 결혼이주여성 3개월 다문화종합복지센터 한국 코칭 일자리 기타야마 손병호 관광객 결혼이주여성들 세븐럭 전호수 이사장,http://www.segye.com/content/html/2024/10/11/20241011516667.html,기본적교육활동,창의적체험활동,봉사활동,다문화가정,"다문화가정 이해교육, 다문화 학생 봉사, 문화다양성 교육, 국제이해 교육",0.7582184672355652
1100901.202410211,20241021,중앙일보,세종사이버대학교 아동발달센터 베트남 친구들 과 협력 다문화 아동 프로그램 진행,세종사이버대 베트남 아동학 한국 세종사이버대학교 다문화 연구진 남궁 지역사회 유학생 근로자 결혼이민자 체계화 편입생 서울 이주근로자,https://www.joongang.co.kr/article/25285744,기본적교육활동,창의적체험활동,봉사활동,다문화가정,"다문화가정 이해교육, 다문화 학생 봉사, 문화다양성 교육, 국제이해 교육",0.7475382685661316
1100201.202410301,20241030,국민일보,과학 인재 양성 위한 상상이상 사이언스 운영,사이언스 포항 상상교사 일주일 학생들 과학교실 중학교 그동안 시그니처 포스코 중학생 광양 나눔재단 제철소 청년들 5700여명 기후위기 박효진 과학자 박효진씨 과학기술 포스코1 동지중학교 지역사회 이도원 학교별 상상교사들,https://www.kmib.co.kr/article/view.asp?arcid=1730081694&code=11151400,기본적교육활동,교과활동,과학교과활동,특수목적고과학중점운영,"과학 실험 수업, 과학탐구 활동, 과학 체험 교육, 과학실습 지원",0.7422383427619934
1100301.202410051,20241005,내일신문,명지대 인문캠퍼스 학생 대상 소방 안전 교육,소화기 질의응답 부스 종합관 학생들 양재원 비상시 사용법 관객석 경영학 경영학과 23학번 안은비 사회하 팀장 유병진 공연장 명지대 대동 명지대학교 학년도 2층 부스운영 시간date 교육 안전,https://www.naeil.com/news/read/524805?ref=bigkinds,교육활동지원,생활지도운영,학생안전교육,소방훈련,"학교 소방훈련, 화재 대피 훈련, 소방 안전 교육",0.7416898608207703
1100751.202410011,20241001,아시아투데이,영광교육지원청 교육공무직원 역량 강화 연수 직무수행능력 향상 도모,교무행정사 행정사 영광교육지원청 상하농원 학교회계 아시아투데이 신동준 시간date 고광진 교육장 영광교육 에듀파 영광스포티움 전북 고창 영광 이해도 재충전 전남 유대감 다양한 공무원 학교현장 직무수행능력,https://www.asiatoday.co.kr/view.php?key=20241001010000224,인적자원운용,교직원복지및역량강화,교직원역량강화,기타역량강화지원,"교직원 자기개발, 역량강화 프로그램, 교사 성장 지원, 교원 역량 개발 사업",0.7387774586677551
1100201.20241007,20241007,국민일보,경기도교육청 학부모 대상 특강 우리 아이 마음 건강 이해하기,학부모 청소년기 학생건강증진센터 김동권 체험실 비대면 감정코칭 코칭 경기도교육청 상대적 편도체 전두엽 충동성 체육건강과장 불균형 맞벌이 시뮬레이션실 이용률 남서울대학교 주세진,https://www.kmib.co.kr/article/view.asp?arcid=0020594994&code=61121111&cp=kd,교육활동지원,생활지도운영,학생생활상담지도,치유프로그램,"심리치유 프로그램, 학생 정서 회복, 정신건강 프로그램",0.7384116053581238
1100701.202410292,20241029,세계일보,방과후에도 학원 대신 학교 머물러 안심 심층기획 부산 양정초 늘봄학교 사례 보니,늘봄학교 1학년 부산시교육청 한국 일본 학부모 학부모들 2학년 아이들 3학년 교육부 김천홍 업무시간 내년도 부산 최윤홍 시간표 수요조사 늘봄 맞벌이 전씨 교육청별 맞벌이가정 정규수업 교육청 교육복지늘봄지원국장,http://www.segye.com/content/html/2024/10/29/20241029515330.html,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7350736856460571
1100301.202410041,20241004,내일신문,장애학생 눈높이 맞는 계단 따로 있다,강동구 특수학교 아동비 눈높이 신체활동 아이들 건강증진 비만학생 특수체육전문가 전문가 설문조사 비만도 문제행동 고덕동 한국구화학교 다방면 비만문제 인지수준 식습관 승강기 서울 예방사업 건강계단 관계자,https://www.naeil.com/news/read/524704?ref=bigkinds,기본적교육활동,창의적체험활동,봉사활동,장애학생돌보기,"장애학생 돌봄, 특수학생 지원 활동, 장애인식 개선 봉사, 통합교육 봉사활동",0.7339534759521484
1100751.202410181,20241018,아시아투데이,서울시립대 대학일자리플러스센터 교원 대상 지도역량 강화 교육,서울시립대 학생들 교원들 강다현 아시아투데이 황선환 일자리 서울시립대학교 로드맵 대학일자리플러스센터장 센터장 2학기 교육 센터 교원 지도 학생 취업 강화 진로 대상 플러스 역량 효과 대학 학부 효과적 이해 학과 협업 마련 운영 프로그램 방법 지원,https://www.asiatoday.co.kr/view.php?key=20241018010010208,인적자원운용,교직원복지및역량강화,교직원역량강화,기타역량강화지원,"교직원 자기개발, 역량강화 프로그램, 교사 성장 지원, 교원 역량 개발 사업",0.7309429049491882
1100611.202410101,20241010,서울신문,서울시 문화다양성 교육 학부모로 확장,서울시 학부모 다문화 어린이집 외국인 구로구 가치관 현대백화점 키움센터 공무원 무역센터점 다문화사회 학생들 안석 문화센터 53만 다문화통합어린이집 교육 대상 문화 제공 센터 진행 신설 자녀 성장 청소년 어린이 학생 사회 강사 키움 운영 기회 구민 통합 참여 경험 조성 국적,http://go.seoul.co.kr/news/newsView.php?id=20241010500117,선택적교육활동,기타선택적교육활동,다문화교육운영,다문화교육중점학교,"다문화중점학교, 다문화교육 시범학교, 다문화 특화 교육기관",0.7301561236381531
1100801.20241029,20241029,조선일보,학교 발령 전 6개월 1년 현장 실습 수습 교사제 내년 3월 시범 도입,6개월 교육부 사범대 학부모 관계자 합격자 대기자 김영삼 김대중 서울,https://www.chosun.com/national/education/2024/10/29/NTD2A5BRYRCQPMDBITH3H2J6PQ/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,선택적교육활동,기타선택적교육활동,기타선택적교육운영,대학교육실습생운영,"교육실습 운영, 예비교사 실습, 대학교 연계 실습",0.7294008731842041
1100901.20241031,20241031,중앙일보,상생 경영 5700명 학생 대상 체험형 과학교실 운영,사이언스 과학교실 포스코 중학교 포스코그룹 나눔재단 광양 포항 포스코1 제철소 생물다양성 수도권 기후위기 제주 충청 업무협약 교육부 과학자 학생들 중학생 상상교사 학교별 5700여 상상교사들 ar 학교 프로그램 교육 선발 운영,https://www.joongang.co.kr/article/25288506,기본적교육활동,교과활동,과학교과활동,과학교과운영,"과학 실험 수업, 과학탐구 활동, 과학 체험 교육, 과학실습 지원",0.7245664596557617
1100301.202410121,20241012,내일신문,서경대 자기탐색 진로설정 프로그램 운영,서경대 대학일자리플러스본부 서경대학교 취업역량 일자리 2회차 로드맵 학생들 job seokyeong 카카오채널 인스타그램 채널명 2개월,https://www.naeil.com/news/read/525409?ref=bigkinds,선택적교육활동,직업교육,직업교육운영,취업역량강화지원,"취업 지원, 학생 취업역량 강화, 취업 연계 교육",0.7225461602210999
1100701.202410291,20241029,세계일보,학부모 문의 세심하게 상담 늘봄실무인력 열의에 교사 부담 뚝 심층기획 부산 양정초 늘봄학교 사례 보니,늘봄학교 학부모 1학년 늘봄 교육부 시간date 교사들 방과후,http://www.segye.com/content/html/2024/10/29/20241029515322.html,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄전담인력운영,"늘봄교실 전담 인력, 학교 돌봄 전담자, 돌봄 인력 확충",0.7211348414421082
1100751.202410091,20241009,아시아투데이,서울시교육청 서울 전체 초등교사 AI 디지털 연수 실시,ai 명사특강 서울시교육청 누리집 서울 직무연수 교원역량강화 조재현 다음달 2만 김남형 아시아투데이 미래교실 위드스페이스 서북권 서남권 스페이스쉐어 전경련회관 서울중부센터 동남 중부권 동남권 건국대학교 엘리에나 강남권 동북권,https://www.asiatoday.co.kr/view.php?key=20241009010004440,인적자원운용,교직원복지및역량강화,교직원역량강화,직무연수,"교사 연수, 직무교육, 교사 역량 강화 프로그램",0.72103351354599
1100501.202410301,20241030,문화일보,취약계층 체육활동 참여 확대 강서구 스포츠강좌 이용 지원,장애인 이용권 누리집 체육활동 강서구 5세 교육급여 수급자 차상위계층 11만 강서구청장 주민센터 주민들 체육관광 진교훈 10만 온라인 18세 대상자 서울 69세 지원 이용 확대 신청 스포츠,http://www.munhwa.com/news/view.html?no=2024103001071227107001,기본적교육활동,창의적체험활동,동아리활동,스포츠클럽,"학교 스포츠클럽, 학생 체육활동, 방과후 스포츠, 생활체육 활성화",0.718806266784668
1100301.202410151,20241015,내일신문,특정 분야 직업인 양성 기업이 원하는 인재 키운다,고등학교 2025학년도 홈페이지 특별전형 일반전형 학년도 특성화고 진로적성 안양 근명고등학교 남녀공학 화고,https://www.naeil.com/news/read/525716?ref=bigkinds,선택적교육활동,직업교육,직업교육운영,직업교육운영,"직업교육, 진로직업 교육, 기술교육 강화, 실무형 인재 양성",0.7160447835922241
1100751.202410061,20241006,아시아투데이,경기도교육청 디지털 기반 영어교육 역량 강화 연수 운영,영어교육 현계명 경기도교육청 디지털교과서 권서경 진주교육대 외국어 니어팟 김주홍 아시아투데이 고양 메타버스 패들렛 챗지피티 원어민영어 융합교육정책과장 캔바 학생들 원어민영어보조교사 소노캄 활성화,https://www.asiatoday.co.kr/view.php?key=20241006010002193,기본적교육활동,교과활동,외국어교과활동,창의경영학교(영어),"영어 수업, 외국어 말하기 대회, 원어민 수업, 글로벌 언어 교육",0.7149645686149597
1100101.202410302,20241030,경향신문,중장년 맞춤 승강기 산업 교육과정 개발 취업 기회 확대,승강기 중장년 일자리 승강기안전공단 중장년층 교육과정 서울시50플러스 한국승강기안전공단 디지털플랫폼 이사장 양의모 참여자 중장년들 업무협약 생애설계 지향점 직업교육 서울시 디지털플랫폼정부 공공기관 제2 서울 한국승강기안전 안전공단,https://www.khan.co.kr/ePR/article/202410301959005,선택적교육활동,직업교육,직업교육운영,직업교육운영,"직업교육, 진로직업 교육, 기술교육 강화, 실무형 인재 양성",0.7122007012367249
1100751.20241015,20241015,아시아투데이,군산시 중소기업 근로자 자녀 장학생 모집,군산시 중소기업 추천서 일자리 장학금 박윤근 아시아투데이 누리집 일자리경제과 고등학생 근로자 구비서류 경제과 노동조합 학교장 사용자 전북 1인 고시공고 모집기간 대상자 모집 자녀 지급 장학 신청 재학 방문 구비 제출 포함 대표 경제 고시 공고 기간,https://www.asiatoday.co.kr/view.php?key=20241015010007527,학생복지/교육격차해소,학생복지,학생장학금운영,학생장학금지원,"장학금 지급, 학생 장학 제도, 교육비 지원, 장학생 선발 공고",0.7118614315986633
1100401.20241018,20241018,동아일보,정착 융합 지원 다문화가정에 핀 웃음꽃,다문화가정 다문화 인천공항공사 베트남 인천공항 인천 한국인 인천국제공항공사 멘토 필리핀 서울 입국장 한국 웃음꽃 연수구 외국인 인천국제공항 이학재 오랫동안 통계청,https://www.donga.com/news/Society/article/all/20241017/130240636/2,기본적교육활동,창의적체험활동,봉사활동,다문화가정,"다문화가정 이해교육, 다문화 학생 봉사, 문화다양성 교육, 국제이해 교육",0.7115893959999084
1100701.202410211,20241021,세계일보,교육부 고시에도 생활지도 한계 폭력적 행동 학생 물리적 제지 가능해야,보호자 교총 생활지도 물리적 아동학대 개정안 수업권 제정안 수업방해학생지도법 더불어민주당 주의력 김동석 교원단체들 학습권 교육부 지도법,http://www.segye.com/content/html/2024/10/21/20241021509349.html,인적자원운용,교직원복지및역량강화,교직원복지,교육활동보호지원,"교권 보호 정책, 교사 폭력 방지, 교사 보호법, 교육활동 안전 확보",0.7104408144950867
1100901.202410041,20241004,중앙일보,명지대학교 인문캠퍼스 대학 축제 부스운영 학생 대상 소방 안전 교육 진행,명지대학교 소화기 학생들 양재원 질의응답 부스 종합관 팀장 안전지원팀 비상시 2층 사용법 관객석 경영학 경영학과 23학번 유병진 안은비 사회하 공연장 안전지원 대동 학년도,https://www.joongang.co.kr/article/25282038,교육활동지원,생활지도운영,학생안전교육,소방훈련,"학교 소방훈련, 화재 대피 훈련, 소방 안전 교육",0.709396481513977
1100751.202410041,20241004,아시아투데이,조기취업형 계약학과 2025학년도 전문대학 수시 1차 마감 이후 일정은,계약학 전문대 학년도 사업단 홈페이지 경일대학교 대학원 가천대학교 일반대 참여대학 합격자 전문대학 한양대학교 서울시립대학교 한양대학교erica 부산대학교 한밭대학교 한국공학대학교 부산과학기술대학교 전남대학교 동의과학대학교 명지전문대학 순천향대학교 국립한밭대학교 동강대학교 백석문화대학교 2학년,https://www.asiatoday.co.kr/view.php?key=20241004001648442,교육활동지원,교무업무운영,교무학사운영,입학전형,"학교 입학전형, 입학전형 관리, 전형 일정 공고",0.7081683278083801
1100101.20241014,20241014,경향신문,한국상담심리학회 청년을 위한 쉼과 회복 그리고 필요한 심리상담,심리상담 통계청 상담센터 한국상담심리학회 이은경 위클래스 청소년상담복지센터 상담인력 마음건강 명지대학교 학교폭력 청년들 한국 상담서비스 전문성 1만 위센터 지원청 교육청 위스쿨 교육부 40만 일자리,https://www.khan.co.kr/opinion/readers-opinion/article/202410140955018,교육활동지원,생활지도운영,학생생활상담지도,치유프로그램,"심리치유 프로그램, 학생 정서 회복, 정신건강 프로그램",0.7080017924308777
