뉴스 식별자,일자,언론사,제목,특성추출(가중치순 상위 50개),URL,대분류,중분류,소분류,세부항목 예시,뉴스 일반 표현,유사도
1100201.20240915,20240915,국민일보,코로나19 감염 예방수칙 준수하세요,코로나19 감염병 비상근무 발열클리닉 청주 상황실 비상방역체계 만큼 비상상황실 협력병원 예방수칙 충주 김숙자소아청소년병원 충주의료원 제천명지병원 아이웰어린이병원 연락망 35주자 입원환자 제천 군보건소 3곳 공공병원 32주차 감소세 4곳 청주의료원,https://www.kmib.co.kr/article/view.asp?arcid=0020522490&code=61121111&cp=kd,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.8258986473083496
1100301.202409251,20240925,내일신문,성인 학습자에게 새로운 배움의 길 연다,학습자 충북보과대 충북보건과학대학교 장학금 전담학과 자격증 온라인 평생직업융합학,https://www.naeil.com/news/read/523938?ref=bigkinds,학교일반운영,학교운영협력,관계기관협력,평생교육지원,"평생교육 지원, 성인학습 기회, 평생학습 활성화",0.7926912307739258
1100401.20240903,20240903,동아일보,학교 중심 돌봄서 지역과 함께하는 돌봄으로,밀양시 밀양 경남도교육청 다봄 지자체 교육감 학부모 온종일 돌봄 늘봄학교 박종훈 창원 도심권 단계별,https://www.donga.com/news/Society/article/all/20240903/126812062/2,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7884243726730347
1100701.20240902,20240902,세계일보,부산교육청 전국 최초 늘봄학교 교육과정 개발,교육과정 늘봄학교 늘봄 부산교육청 부산 교육청 하윤수 박채형 활동지 공공기관 부산시교육청 지도안 학생들 부산교대 만족도 개발팀 연구사,http://www.segye.com/content/html/2024/09/02/20240902504342.html,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7643380165100098
1100751.202409101,20240910,아시아투데이,질병청 추석맞이 코로나19 유행 대응 관계부처 점검,코로나19 관계부처 질병청 협력병원 발열클리닉 감염병 응급실 이서연 아시아투데이 중등증 165개소,https://www.asiatoday.co.kr/view.php?key=20240910010006479,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7584043145179749
1100751.202409301,20240930,아시아투데이,전북교육청 교사 행정업무 경감 위해 연수 실시,전북교육청 지원청 행정업무 담당자들 윤복진 아시아투데이 교사들 학교업무경감 주무관 체감도 세종시 과학실 자치도 도서관 전북도교육청 교육청 교육활동 관계자 센터장 시간date,https://www.asiatoday.co.kr/view.php?key=20240930010016614,인적자원운용,교직원복지및역량강화,교직원역량강화,직무연수,"교사 연수, 직무교육, 교사 역량 강화 프로그램",0.7575649619102478
1100751.202409291,20240929,아시아투데이,경기도교육청 경기형 유보통합 시범사업 담당자 연수,시범사업 도교육청 영유아 경기형 유보통합 교육부 교육청 강은하 어린이집 유치원 김주홍 아시아투데이 유아학교 6개 교직원 관계자 시간date 60여명 지자체 교육지원청,https://www.asiatoday.co.kr/view.php?key=20240929010016201,교육활동지원,연구학교운영,연구학교운영,시도교육청지정,"교육청 지정 연구학교, 시도교육청 시범학교",0.7555128931999207
1100201.202409091,20240909,국민일보,타인 다문화를 더 잘 이해하는 법,양화진문화원 다문화 박점남 김헌 푸른아시아 오기출 양화진목요강좌 서울대학교 강진구 소외계층 고신대 개인주 마중물 이해도 공제회 주년 외국인 한국기독교 기념교회 희년 사람들 사무처장 상임이사 교세계관학술동역회 인문학 근로자 한국기독교100주년 연구원 목요강좌 양화진목요 이어령,https://www.kmib.co.kr/article/view.asp?arcid=0020507884&code=61221111&cp=kd,기본적교육활동,창의적체험활동,봉사활동,다문화가정,"다문화가정 이해교육, 다문화 학생 봉사, 문화다양성 교육, 국제이해 교육",0.7527094483375549
1100751.202409061,20240906,아시아투데이,문경교육지원청 직원 대상 심폐소생술 등 응급처치 교육 실시,심폐소생술 지원청 문경 하임리히법 간호학과 이경옥 교직원 점촌도서관 장성훈 목격자 경북 문경대학교 생술 아시아투데이 소생술 충격기 자동심장 전문강사 교수진 문경교육지원청 심폐소 교육장 교육 방법,https://www.asiatoday.co.kr/view.php?key=20240906010004342,교육활동지원,생활지도운영,학생안전교육,응급처치교육,"응급처치 교육, 심폐소생술 교육, 응급 상황 대처",0.7442687749862671
1100301.20240904,20240904,내일신문,독서능력은 국어실력을 국어실력은 성적을 좌우한다,문해력 분당이매교육원 대한논리정독 독서능력 집중력 독서습관 학생들 핵심내용 독해능력 경쟁력 자기주 국어실력 중요성 1대 독서량 서술형 아이들 자체개발 취약점 개인별 대한논리정독속독학원 내신공부 공부습관 수능공부 독서력 머릿속 어휘력 오랫동안 귀뜸,https://www.naeil.com/news/read/522044?ref=bigkinds,선택적교육활동,독서활동,독서활동운영,독서교육역량강화,"독서 교육, 문해력 강화, 책읽기 활동, 학생 독서 습관",0.7435609698295593
