뉴스 식별자,일자,언론사,제목,특성추출(가중치순 상위 50개),URL,대분류,중분류,소분류,세부항목 예시,뉴스 일반 표현,유사도
1100101.202501082,20250108,경향신문,기고 특수교사의 가르칠 권리 제대로 보장해야,특수교육 특수교사 대상자 인천 특수학급 선생님 장애학생 특수교사들 일상생활 장애학생들 포항시 포항시의원 이다 자원봉사자 국립특수교육원 아이들 행정요원 봉사자 임용시험 공문처리 전문성 첫걸음,https://www.khan.co.kr/article/202501082046005,기본적교육활동,교과활동,특수교육교과활동,특수교육지도사인건비,"특수교과 운영, 장애학생 교과 수업, 통합교육 교과 지원",0.8127778768539429
1100751.202501151,20250115,아시아투데이,부산교육청 신학기 대비 늘봄학교 현장 지원,늘봄학교 늘봄 부산교육청 현장지원 32학급 지원단 교육감 조영돌 지원청 교육지원청 아시아투데이 최윤홍,https://www.asiatoday.co.kr/view.php?key=20250115010007407,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7783173322677612
1100301.202501221,20250122,내일신문,감염병 계속 확산 마스크 쓰세요,감염병 서울시 영유아 코로나19 인플루엔자 호흡기 요양병원 전염력 면역력 만큼 인후통 고위험시설 rsv,https://www.naeil.com/news/read/536094?ref=bigkinds,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7685360312461853
1100101.202501302,20250130,경향신문,장애학생들과 함께할 수 있는 콘텐츠 절실,장애학생 특수교사 무관심 발달장애 비장애학생 학생들 장애인 통합체육지 특수교사들 신체활동 교사들 일상생활 아이들 성태훈 고군분투 특수교육과 1명 김성광 자폐증 사명감 거스름돈 체력적 4명 다원학교 다재 성추행,https://www.khan.co.kr/article/202501302118055,기본적교육활동,창의적체험활동,봉사활동,장애학생돌보기,"장애학생 돌봄, 특수학생 지원 활동, 장애인식 개선 봉사, 통합교육 봉사활동",0.762280285358429
1101101.202501221,20250122,한국일보,광주광역시교육청 늘봄학교 운영 확대,늘봄학교 선택형 광주 늘봄 맞춤형 만족도 광주시교육청 광주광역시교육청 방과후학교 참여자 후학교 아침늘봄 희망자 연구사 수익자 돌봄 관계자 시간대 프로그램 운영,https://www.hankookilbo.com/News/Read/A2025012211030003147,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7583518028259277
1100801.20250114,20250114,조선일보,마스크 쓰고 손소독 기업도 지자체도 비상,코로나 호흡기 화장장 관계자 사망자 인플루엔자 함백산추모공원 팬데믹 영유아 재택근무 지자체 화성시 한국 감염병 사무실,https://www.chosun.com/national/welfare-medical/2025/01/14/KHQQLZK2ZRAMXO2OYIHZKMOC74/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7509840130805969
1100701.202501162,20250116,세계일보,교육의미래 새해엔 맞춤형 교육이 더욱 확산하기를,학습자 맞춤형 김성열 부여 동작 지식교육 운동학습자 교육내용 브루너 물리적 이사장 경남대학교 개별성 교수방식 다중지능 재구성 권장조 가능성 주도성 진흥원 자신들 관심사 교육공학 시간표 표현양식,http://www.segye.com/content/html/2025/01/16/20250116518865.html,선택적교육활동,직업교육,직업교육운영,직업교육운영,"직업교육, 진로직업 교육, 기술교육 강화, 실무형 인재 양성",0.7453487515449524
1100901.202501161,20250116,중앙일보,건국대 교원 교직원 장관 표창 대거 수상,건국대 연구실 교육과정 장학금 사업단 산업체 법전원 교육부 홍은준 우수직원,https://www.joongang.co.kr/article/25308049,인적자원운용,교직원복지및역량강화,교직원복지,교직원포상,"우수 교사 포상, 교원 격려, 교직원 사기 진작, 교육 공로상",0.7450258731842041
1100611.202501251,20250125,서울신문,경기도교육청 교육공무직원 맞춤형 복지비 인상 전국 최고액 지급,복지비 교육공무직원 100만 교육청 기본복지점수 검진비 경기도교육청 특수학교 근로자 경기도 대상자 1개월 교육지원청 지원청 120만 교육감 복지혜택 최고액 인상,http://www.seoul.co.kr/news/newsView.php?id=20250125500066,인적자원운용,교직원복지및역량강화,교직원복지,맞춤형복지비,"교직원 복지 포인트, 맞춤형 복지 제도, 교사 복지비 지원",0.7442042827606201
1100751.202501101,20250110,아시아투데이,기회의 사다리 되는 공정교육 실현 교육부 올해 지역 계층별 교육격차 해소 총력,교육부 학부모 온라인 장학금 학생들 고등학교 사교육 인구감소 어린이집,https://www.asiatoday.co.kr/view.php?key=20250110010005235,학생복지/교육격차해소,교육격차해소,기타교육격차해소지원,기타교육격차해소지원,"교육격차 해소, 교육복지 사각지대, 취약지역 교육 지원",0.7431989312171936
