뉴스 식별자,일자,언론사,제목,특성추출(가중치순 상위 50개),URL,대분류,중분류,소분류,세부항목 예시,뉴스 일반 표현,유사도
1100751.202411271,20241127,아시아투데이,교육부 고용부 청년 맞춤형 취업지원 맞손 직업교육 훈련과 고용서비스 연계,고용부 교육부 일자리 졸업생 청년들 장려금 직업훈련 폴리텍대학 직업계 취업지원 직업교육 훈련기관 맞손 경기도 동서울대학교,https://www.asiatoday.co.kr/view.php?key=20241127010013762,선택적교육활동,직업교육,직업교육운영,취업역량강화지원,"취업 지원, 학생 취업역량 강화, 취업 연계 교육",0.7980536818504333
1100611.20241115,20241115,서울신문,초등생들 모여라 원어민 강사와 신나는 영어체험교실,동대문구 한국외대 원어민 한국외국어대 학생들 영어체험교실 수강생 서울 이필형 교육원 안석 공지사항 동주민센터 1인 홈페이지 동대 문구청장 동주민 참가비 80만 보조교사,http://go.seoul.co.kr/news/newsView.php?id=20241115039004,기본적교육활동,교과활동,외국어교과활동,영어캠프운영,"영어 수업, 외국어 말하기 대회, 원어민 수업, 글로벌 언어 교육",0.7850485444068909
1100611.202411181,20241118,서울신문,교사도 수습교사제 생긴다 6개월간 멘토 붙여 현장실습,교육부 교육청 공무원 경북 멘토 세종 대기자 관계자,http://www.seoul.co.kr/news/newsView.php?id=20241118500159,인적자원운용,교직원복지및역량강화,교직원역량강화,직무연수,"교사 연수, 직무교육, 교사 역량 강화 프로그램",0.774787187576294
1101001.202411041,20241104,한겨레,첨단융합학부 교수의 진로 조언 꿈을 먼저 찾으세요,중학교 고등학교 학생들 청소년들 진로멘토링 치료사 우리나라 서울대 최씨 진로체험 시험기간,http://www.hani.co.kr/arti/society/schooling/1165756.html,기본적교육활동,창의적체험활동,진로활동,진로상담활동,"진로 상담, 진로 멘토링, 학생 진로 설계 지도, 진로코칭 프로그램",0.7681186199188232
1100301.202411291,20241129,내일신문,수업기술과 함께 나눔기술 갖춘 교사 양성 필요,학생맞춤통합지원 학생들 학생맞춤 맞춤형 담임교사 한동균 학부모,https://www.naeil.com/news/read/530648?ref=bigkinds,인적자원운용,교직원복지및역량강화,교직원역량강화,기타역량강화지원,"교직원 자기개발, 역량강화 프로그램, 교사 성장 지원, 교원 역량 개발 사업",0.766105592250824
1100301.202411251,20241125,내일신문,인공지능으로 실내공기질 관리와 온실가스 감축까지,실내공기질 환경부 조리매연 시범적용 공기질 서울 사업장 미세먼지 간담회 교육부 음식점 실내공 요리매연 기후변화 노동자,https://www.naeil.com/news/read/530006?ref=bigkinds,학생복지/교육격차해소,보건관리,학교환경위생관리,공기질관리,"미세먼지 대응, 학교 공기질, 환기 시스템, 공기청정기 설치",0.7631067037582397
1100751.202411081,20241108,아시아투데이,중학교 진학 걱정마세요 부산시교육청 학부모 연수 개최,학부모 중학교 부산시교육청 유튜브 대천중학교 김문선 백양중학교 학부모들 유현옥 조영돌 아시아투데이 학교자율시간 희망자 질의응답 온라인 시간date 업로드 수석교사 학교생활 중등교육 자유학기 시교육청 부산 궁금증 정보원 교육과정,https://www.asiatoday.co.kr/view.php?key=20241108010004335,학교일반운영,학교운영협력,학부모협력,학부모회연수운영,"학부모 연수, 학부모 교육 프로그램, 보호자 교육",0.7628374099731445
1100201.202411051,20241105,국민일보,만약을 위한 훈련 정부서울청사 화재대피 훈련,정부서울청사 서울청사 민방위 어린이집 서울 종로구 국무총리 원생들 한덕수 훈련 화재 대피 정부 청사 직원 기관 입주 포함 원생 이날 참가,https://www.kmib.co.kr/article/view.asp?arcid=0020695351&code=61211311&cp=kd,교육활동지원,생활지도운영,학생안전교육,소방훈련,"학교 소방훈련, 화재 대피 훈련, 소방 안전 교육",0.7609549760818481
1100801.20241122,20241122,조선일보,월소득 800만원 가구 학생까지 대학생 75 에 뿌리는 국가장학금,국가장학금 장학금 9구간 대학생 등록금 사립대 8구간 교육부 50만,https://www.chosun.com/national/education/2024/11/22/7ZWA6JWGB5BDXBZ6XPZJUC6BXU/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,학생복지/교육격차해소,학생복지,학생장학금운영,학생장학금지원,"장학금 지급, 학생 장학 제도, 교육비 지원, 장학생 선발 공고",0.7588484883308411
1100611.202411121,20241112,서울신문,직업계 고교생 공공기관 취업지원 울산교육청 공공기관 오픈스쿨 직업교육 진행,공공기관 울산 울산교육청 직업교육 직업계 한국석유공사 학생들 10곳 한국 동서 한국동서발전 상반기 이차전지 울산혁,http://www.seoul.co.kr/news/newsView.php?id=20241112500117,선택적교육활동,직업교육,직업교육운영,직업교육운영,"직업교육, 진로직업 교육, 기술교육 강화, 실무형 인재 양성",0.7534456849098206
