뉴스 식별자,일자,언론사,제목,특성추출(가중치순 상위 50개),URL,대분류,중분류,소분류,세부항목 예시,뉴스 일반 표현,유사도
1101101.202302271,20230227,한국일보,전국 214개 초교 늘봄학교 첫발 아침 틈새 저녁 돌봄 확대,늘봄학교 교육청 교육부 인천 전남 경북 거점형 늘봄 방과후학교 돌봄 후학교 경북교육청 7개 지역별 농어촌 농어촌형 자원봉사자 제주 봉사자 중장기,https://hankookilbo.com/News/Read/A2023022714270003997,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.8395403623580933
1100201.20230228,20230228,국민일보,아침 7시부터 저녁 8시까지 돌봄 늘봄학교 다음달부터 시작,늘봄학교 인천 교육부 경북 방과후 전남 에듀케어 제주 도시형 농어촌형 공동대응 41곳 농어촌 서울 경기도 2곳 새봄교실 새봄 43곳 20곳 7곳 경남 214곳 프로그램 사업 시작,https://news.kmib.co.kr/article/view.asp?arcid=0924289347&code=11151400,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.8306825757026672
1100751.202302081,20230208,아시아투데이,평택시 전 직원 심폐소생술 등 응급처치 교육,응급상황 공무원 이진 평택시 심폐소생술 응급처치 소생술 충격기 자동심장 2개 자동심장충격기 이론교육 자신감 관계자 평택 aed 시간date 교육 직원 신속 응급 실습 발생 생명 시민 요령 대처 처치 심폐 상황 경기 대상 사용 시작,https://www.asiatoday.co.kr/view.php?key=20230208010004585,교육활동지원,생활지도운영,학생안전교육,응급처치교육,"응급처치 교육, 심폐소생술 교육, 응급 상황 대처",0.8111221790313721
1100301.202302241,20230224,내일신문,영재교육의 필요성과 시기 그리고 방법,영재성 사고력 영재교육 브레노스 목동 캐나다 창의성 밴쿠버 아이들 교육과정 조길현 6세 이해력 골든타임 출저 대학교 상위권 천재성 덧셈 사교육 선행학습 우리나라 사교육기관 교육방식 집착력 진도 중요시 필요성 전문기관 선행교육,http://www.naeil.com/news_view/?id_art=452508,선택적교육활동,기타선택적교육활동,창의교육운영,영재교육운영,"영재교육, 영재학생 발굴, 수월성 교육, 창의인재 육성",0.8052923083305359
1100301.202302021,20230202,내일신문,기획 청소년을 위한 코딩교육,이수 고등학교 고교학점제 교육부 학생들 개정교육 교육과정 일반고 실생활 코딩교육,http://www.naeil.com/news_view/?id_art=450075,기본적교육활동,교과활동,정보교과활동,코딩교육활동,"정보 수업, 코딩 교육, 소프트웨어 교육, 디지털 리터러시",0.7976670861244202
1100611.20230201,20230201,서울신문,초1 적응 돕는 에듀케어 8시까지 돌봄 인력 충원 안전 강화는 과제,교육청 방과후 늘봄학교 시범학교 에듀케어 관계자 학생들 시도교육청 대구 시간date 농어촌,http://www.seoul.co.kr/news/newsView.php?id=20230201018001,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄전담인력운영,"늘봄교실 전담 인력, 학교 돌봄 전담자, 돌봄 인력 확충",0.7971016764640808
1100701.20230227,20230227,세계일보,마스크 자율 새학기 방역 어떻게 바뀌나,교육부 코로나19 급식실 확인서 관찰실 서울 코로나바이러스 유전자 유전자증폭 체험학습 출석인정결석 통학버스 유증 증빙서류 진료확인서,http://www.segye.com/content/html/2023/02/22/20230222519620.html,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7839365005493164
1100611.202302271,20230227,서울신문,저녁까지 아이 봐주는 늘봄학교 214개 초등학교서 3월부터 운영,늘봄학교 경북 인천 다음달 전남 1학기 학교별 아침돌봄 새싹 에듀케어 자원봉사자 봉사자 학부모 실버돌 독서교실 지원단 퇴직교원 농어촌,http://www.seoul.co.kr/news/newsView.php?id=20230227500057,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7832747101783752
1100611.202302151,20230215,서울신문,단독 새학기 학교서 챗GPT 첫 시범교육 한다,교육청 gpt 챗봇 부산시교육청 관계자 ai 교과별 시도교육청 충남도교육청도 충남도교육청 챗gpt 교육계 중점학교 만큼 중학교 고등학교 역기능 40학급 리터러시 교사들,http://www.seoul.co.kr/news/newsView.php?id=20230215500165,교육활동지원,연구학교운영,연구학교운영,시도교육청지정,"교육청 지정 연구학교, 시도교육청 시범학교",0.778759777545929
1100101.20230215,20230215,경향신문,기고 늘봄학교 안심과 동심 담아야,늘봄학교 학부모 지자체 아이들 방과후 에듀케어 교육청 시간date 사교육비 워킹맘 돌봄 교육격차 교육부 성균관대 1학기 정종민 특별법 내실화,https://www.khan.co.kr/opinion/contribution/article/202302150300065,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7734169363975525
