뉴스 식별자,일자,언론사,제목,특성추출(가중치순 상위 50개),URL,대분류,중분류,소분류,세부항목 예시,뉴스 일반 표현,유사도
1100751.20220511,20220511,아시아투데이,김천교육지원청 학교폭력 역량강화 연수,학교폭력 최인호 김천교육지원청 책임교사 다년 사안처리 김천학생문화예술센터 박현주 형남중학교 지원청 김천 드림마루 대응방안 경상북도김천교육지원청 선생님 대응방법 학폭 장학사 길잡이 연수강사 연수 폭력 사안 예방 대응 학교 현장 처리 강화 교사 책임 강사,https://www.asiatoday.co.kr/view.php?key=20220511010005914,교육활동지원,생활지도운영,학교폭력예방,학교폭력관련연수지원,"학교폭력 연수, 교사 연수 프로그램, 폭력 예방 교육",0.8080394864082336
1100751.202205191,20220519,아시아투데이,인천시교육청 다문화예비학교 운영 학교 조기 적응 프로그램,한국어 공교육 인천 다문화 시교육청 인천시교육청 한국어교육 한국 외국인 관계자 박은영 학교생활 다문화학생 필요성 원스톱 교육프로그램 학교 교육 적응 학생 진입 문화,https://www.asiatoday.co.kr/view.php?key=20220519010011540,선택적교육활동,기타선택적교육활동,다문화교육운영,다문화교육중점학교,"다문화중점학교, 다문화교육 시범학교, 다문화 특화 교육기관",0.8025356531143188
1100751.202205241,20220524,아시아투데이,직업계고 학생에 신산업분야 등 취업연계형 직무교육,교육과정 교육부 대한상공회의소 직업계 교육훈련수당 50만 직무교육 학생들 그중 장상윤 박지숙 아시아투데이 교육훈련기관 신산업분야 빅데이터 가상현실,https://www.asiatoday.co.kr/view.php?key=20220524010014106,선택적교육활동,직업교육,직업교육운영,직업교육운영,"직업교육, 진로직업 교육, 기술교육 강화, 실무형 인재 양성",0.8002450466156006
1100611.20220525,20220525,서울신문,직업계고 학생 취업 연계형 직무교육 받는다,직업계 직무교육 교육과정 50만 학생들 클라우드 교육부 현장실습 교육훈련수당 훈련수당 가상현실 빅데이터 안전사고 인공지능 와이지 메이필드호텔 조이시티게임 교보정보통신 선도기업 교육장 다음달,http://www.seoul.co.kr/news/newsView.php?id=20220525010033,선택적교육활동,직업교육,직업교육운영,직업교육운영,"직업교육, 진로직업 교육, 기술교육 강화, 실무형 인재 양성",0.7984929084777832
1100201.202205131,20220513,국민일보,스승의 날 앞둔 교사들 형식적 기념일 안 반가워,설문조사 교사들 한희정 실천교육교사모임 자긍심 시민사회 학부모 기념일 법정기념일 자부심 교사노동조합연맹 시간date 김영란 스승 교사 응답 결과 설문 교육 교원 부정적 변화 시민 시대 생각 조사 시행 상황 형식 교권 동의 언론 형식적 부정,https://news.kmib.co.kr/article/view.asp?arcid=0017074678&code=61121411&cp=kd,인적자원운용,교직원복지및역량강화,교직원복지,스승의날행사,"스승의날 기념식, 교사 존중 문화, 교원 감사 행사",0.7950069904327393
1100611.20220527,20220527,서울신문,다문화 교육 잘하고 있나요 먼저 온 주말,다문화 다문화학생 3배 교육법 학업중단율 한국 다문화학생들 교사들 다문화교육 학생 교사 교육 부모 반영 지원 자리 일원 주장 노력 학업 체계 사회 관심 지적 목소리 중단 체계적 강화 신규 연수 주말 가정 지역,http://www.seoul.co.kr/news/newsView.php?id=20220527001004,선택적교육활동,기타선택적교육활동,다문화교육운영,다문화교육/학급운영,"다문화 학급 운영, 다문화 학생 교육, 다문화 통합 교육",0.7886018753051758
1100101.202205011,20220501,경향신문,코로나19 예방행동의 이득 대중 홍보 및 보건교육 강화해야,코로나19 예방행동 보건교육 수도권 건강신념 온라인 통제력 감염병 등재지 양혜정 동원대학교 김포대학교 문우진 공공정책 한국콘텐츠학회논문지 kci 공중보건 일반화 스마트폰 감염률 뒷받침 제1저자 보건의료행정 매개효과 심리학 취약성 연구팀,https://www.khan.co.kr/national/health-welfare/article/202205010954001,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7845293283462524
1100701.202205171,20220517,세계일보,한강서 생존수영 수상활동 체험 교육,뚝섬 교육장 한강 수상활동 생존수영 서울 고등학생 학생들 서울시교육청 안전사고 고무보트 망원 체험 수상 교육 능력 생존 수영 대상 대처 센터 안심 학생 지원 활동 진행,http://www.segye.com/content/html/2022/05/17/20220517520249.html,교육활동지원,생활지도운영,학생안전교육,생존수영교육,"생존 수영 교육, 수상 안전 교육, 물놀이 사고 예방",0.783749520778656
1100301.202205041,20220504,내일신문,우리다문화장학재단 장학생선발,장학금 우리다문화장학재단 다문화 장학생 소상공인 손태승 고등학생 학업장학금 특기장학금 8세 우리금융 학생들 코로나19 25세 이사장 장학생선발 학업증진 8억 45억 디딤돌 지급 선발 자녀 학업 특기 대학 대상 장학 전진 가능 사용 금액 학생 비용 중학,http://www.naeil.com/news_view/?id_art=422267,학생복지/교육격차해소,학생복지,학생장학금운영,학생장학금지원,"장학금 지급, 학생 장학 제도, 교육비 지원, 장학생 선발 공고",0.7816911339759827
1100301.202205251,20220525,내일신문,해양선진국 생존수영 교육은 수영복 물안경 아니라 옷 신발 착용한 채 입수,호주 생존수영 교육과정 자격증 생존교육 미국 학생들 교육부 수상안전 뉴질랜드 영법 물안경 익사율 이수 수영장 롱펠로우,http://www.naeil.com/news_view/?id_art=424368,교육활동지원,생활지도운영,학생안전교육,생존수영교육,"생존 수영 교육, 수상 안전 교육, 물놀이 사고 예방",0.7748374342918396
1100701.202205101,20220510,세계일보,전면 등교에 수두 주의보 손 잘 씻어야,코로나19 질병청 이하선염 예방수칙 감염병 10만 유행성 취재단 콧물 호흡기 침방울 집단감염사례 관리청 정상화 분비물 감염자 전면등교 주의보 가능성 발생률 예방접종 수두 등교 환자 유행 감염 기간,http://www.segye.com/content/html/2022/05/10/20220510515745.html,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7736755609512329
1100751.20220512,20220512,아시아투데이,문경교육지원청 학교폭력 ZERO를 위한 책임교사 역량 강화 연수,학교폭력 문경 책임교사 지원청 안중환 대회의실 장성훈 문경교육지원청 경북 zero 학교생활 코로나19 지역내 학생들 신대연 시행령 발생률 전문성 등교수업 사안들 학교폭력예방 학교 신속,https://www.asiatoday.co.kr/view.php?key=20220512010006814,교육활동지원,생활지도운영,학교폭력예방,학교폭력관련연수지원,"학교폭력 연수, 교사 연수 프로그램, 폭력 예방 교육",0.7711945176124573
1100611.20220513,20220513,서울신문,스승의날 교원 3182명 포상 표창,교육부 부총리 대한민국 영등포구 서울 스승상 스승의날 교육기관 교직원 공제회 교직원공제회 시상식 한국교직원공제회 국무총리 표창 교원 포상 수여 교육 기관 공동 심사 국민 포장 주관 추천 대상 대통령 정부 장관,http://www.seoul.co.kr/news/newsView.php?id=20220513021084,인적자원운용,교직원복지및역량강화,교직원복지,스승의날행사,"스승의날 기념식, 교사 존중 문화, 교원 감사 행사",0.7692354321479797
1100101.20220525,20220525,경향신문,기고 학부모회 활성화 교육재정 1 만 지원하면 된다,학부모 학부모회 중소기업 학부모들 교육감 그동안 학령인구 공동대표 용인 활성화,https://www.khan.co.kr/opinion/contribution/article/202205250300005,학교일반운영,학교운영협력,학부모협력,학부모회운영비,"학부모회 운영, 학교-가정 협력, 학부모회 예산",0.7647660970687866
1100301.202205121,20220512,내일신문,코로나 유행 대비 인프라 구축,감염병 재유행 코로나 간호사 중대본 손영래 대면진료 일반의료체계 확진자 응급실 오미크론 겨울철 의료기관 코로나19,http://www.naeil.com/news_view/?id_art=423071,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7647284269332886
1100901.20220523,20220523,중앙일보,소년중앙 바이러스와 안전하게 공존하기 위해 필요한 것은,코로나19 감염병 코로나바이러스 연구사 호흡기 rna 학생기자단 기자단 전시물 팬데믹 단백질 원헬스 방탈출 치료제,https://www.joongang.co.kr/article/25073347,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7645438313484192
1101101.202205162,20220516,한국일보,실외 마스크 착용 의무화 해제는 아직 위험,코로나19 유명순 서울대 응답자 018명 대학원 일상생활 의료대응 시사점 코로나 무관심 표본오차,https://hankookilbo.com/News/Read/A2022051621490000461,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7608117461204529
1100751.202205241,20220524,아시아투데이,김천교육지원청 진로교사 담당교사 연수,김천교육지원청 담당교사 중학교 최인호 기업가 박삼봉 중요성 김천 멘토 미래사회 동사형 조력자 문태준 교육담당 경상북도김천교육지원청 진로캠프 교육장 학생들 진로프로그램 김천관 학년도 진로 교사 학생 연수 선택,https://www.asiatoday.co.kr/view.php?key=20220524010013972,인적자원운용,교직원복지및역량강화,교직원역량강화,직무연수,"교사 연수, 직무교육, 교사 역량 강화 프로그램",0.7576271295547485
1101101.202205241,20220524,한국일보,직업계고 학생 현장실습 대신 직무교육 선택할 수 있다,교육부 직무교육 현장실습 빅데이터 000만 직업계 인공지능 졸업자 학생들 가상현실 050명 메이필드호텔 와이지 지방비 교보정보통신 전문기관 3개월 조이시티게임 27억 증강현실 화고 55억 원씩 네이버클라우드,https://hankookilbo.com/News/Read/A2022052415270002147,선택적교육활동,직업교육,직업교육운영,직업교육운영,"직업교육, 진로직업 교육, 기술교육 강화, 실무형 인재 양성",0.757544994354248
1100751.202205231,20220523,아시아투데이,세종교육청 학생 안전 집중점검 기간 운영,안전사고 점검반 최은희 현장체험학습 세종 교육공동체 교육활동 교육감 학교방역 건축물 수학여행 식중독 교직원 교육시설,https://www.asiatoday.co.kr/view.php?key=20220523010013330,교육활동지원,생활지도운영,학생안전교육,안전교육,"학생 안전교육, 생활안전 교육, 학교 안전 지침",0.755212128162384
1100611.202205021,20220502,서울신문,방역당국 실외 마스크 착용 존중돼야 실내 마스크 해제는 유지,확진자 코로나19 이행기 실외마스크 위중증 손영래 감염병 안정화 의료체계 방역당국 중수본 사회전략반장 2급 중국 국민들 1급 앤데믹 곳들 풍토병 준비상황 엔데믹,http://www.seoul.co.kr/news/newsView.php?id=20220502500150,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7548003792762756
