뉴스 식별자,일자,언론사,제목,특성추출(가중치순 상위 50개),URL,대분류,중분류,소분류,세부항목 예시,뉴스 일반 표현,유사도
1100201.202309141,20230914,국민일보,소망의 샘 뚝 끊긴 청소년 봉사활동,봉사활동 지역사회 참여율 사회봉사 온라인 청소년기 교육과정 교육적 우리나라 청소년들 활성화 학부모,,기본적교육활동,창의적체험활동,동아리활동,청소년단체활동,"청소년 단체 활동, 스카우트 활동, 청소년 봉사단, 학교 조직 활동",0.79073166847229
1100751.202309211,20230921,아시아투데이,전남교육청 학교정보화지원센터 운영 내실화,학교정보화 학내전산망 교육지원청 전남교육청 정보화 관계자 네트워크 pc 지원청 전산망 이명남 아시아투데이 전산직 내실화 공무원,https://www.asiatoday.co.kr/view.php?key=20230921010013097,교육활동지원,학습지원실운영,정보화실운영,학교정보지원,"학교 정보시스템, 정보화 기기 지원, 학교 IT 인프라",0.7793445587158203
1100701.202309262,20230926,세계일보,교육부 이주배경학생 에 한국어 교육 지원 강화,이주배경학생 한국어 교육부 다문화 장학금 이주호 부총리 지원방안 충남교육청 입국자 18만 서울청사 중도입국자 결혼이민 교과학습 다문화가정 사회관계 3배 3개월,http://www.segye.com/content/html/2023/09/26/20230926519926.html,학생복지/교육격차해소,교육격차해소,기타교육격차해소지원,다문화가정지원,"다문화가정 학생 지원, 다문화 교육 정책, 중도입국 학생",0.7768840789794922
1101001.202309071,20230907,한겨레,인력 시설 떠넘긴 채 늘봄학교 속도전만 무리한 추진,늘봄학교 학부모 비정규직 교육부 교사운동 늘봄 씨 돌봄전담사 한성준 서울시교육청 서울 도봉구 박동국 한겨레,http://www.hani.co.kr/arti/society/schooling/1107622.html,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄전담인력운영,"늘봄교실 전담 인력, 학교 돌봄 전담자, 돌봄 인력 확충",0.7767600417137146
1101101.202309041,20230904,한국일보,교사 보호가 공교육 살리는 지름길 인천 5개 교원단체 대책 마련 촉구,인천 교사들 공교육 인천시교육청 전교조 김지현 49재 교육활동 힙동 안봉한 서울 인천지부 교육당국 지름길 실효성 병가 인천교사 수석부위원장 휴업일 인천네트워크 교육감 부위원장 인천지,https://www.hankookilbo.com/News/Read/A2023090413120005273,인적자원운용,교직원복지및역량강화,교직원복지,교육활동보호지원,"교권 보호 정책, 교사 폭력 방지, 교사 보호법, 교육활동 안전 확보",0.7754102349281311
1101101.202309081,20230908,한국일보,한동훈 교사 아동학대 사건 처리할 때 교권 보장해야,아동학대 법무부 한동훈 학생지도 교육부 형사법 불필요 비대면 유관부처 교육활동 발달상태 교육감 교육청 서면 각급 공동전담팀 필요성 수업권 구체화 불안정 관계자 검찰청 대상학생 지시사항,https://www.hankookilbo.com/News/Read/A2023090810010004454,인적자원운용,교직원복지및역량강화,교직원복지,교육활동보호지원,"교권 보호 정책, 교사 폭력 방지, 교사 보호법, 교육활동 안전 확보",0.7741391062736511
1100751.202309061,20230906,아시아투데이,고교처럼 초중학교도 경기 공동교육과정 확대,교육과정 중학교 실천학교 구안,https://www.asiatoday.co.kr/view.php?key=20230906010003183,기본적교육활동,교과활동,교과활동지원,공동교육과정운영,"고교 공동교육과정, 학교 간 교육과정 공유, 맞춤형 수업 운영, 교육과정 다양화",0.7740045189857483
1100801.202309261,20230926,조선일보,다문화 학생 학교밖서 한국어 배운다 우수 인재에겐 장학금 도,한국어 다문화 장학금 외국어 학생들 고등학생 학교들 지원액 사회관계 71곳 외부기관 장관회 교육부 9명 18만 전교생 장려금 재학생 3개월,https://www.chosun.com/national/education/2023/09/26/2KE7PVI7TVB37ECRD2TQRZUITI/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,학생복지/교육격차해소,교육격차해소,기타교육격차해소지원,다문화가정지원,"다문화가정 학생 지원, 다문화 교육 정책, 중도입국 학생",0.771581768989563
1101101.202309132,20230913,한국일보,이주호 교권침해 신고 직통번호 마련하겠다,부총리 시도교육청 교육청 이주호 형사처벌 피해자 선생님 학생인권조례 교사들 교육활동 전화번호 교육부 윤석열 통합민원팀 지원청 불합리 교육지원청 서울청사 신고센터 117학교 신고 민원 대응 마련 교육 회의 학생,https://www.hankookilbo.com/News/Read/A2023091320520005820,인적자원운용,교직원복지및역량강화,교직원복지,교육활동보호지원,"교권 보호 정책, 교사 폭력 방지, 교사 보호법, 교육활동 안전 확보",0.7685699462890625
1100751.202309201,20230920,아시아투데이,충남교육청 생각하고 소통하는 학생회연합 대표 배움자리 운영,학생회 충남 학생회연합 학생자치 충남교육청 학생자치활동 이한복 공동체 교육청 김관태 아시아투데이 대표학생 지역별 김지철 집단지성 정체성 교육감 실제실습 지원청 진행법 지역학생회 활성화 학생참여 학생들 지원단 학생회연합회 학생지원단,https://www.asiatoday.co.kr/view.php?key=20230920010012287,기본적교육활동,창의적체험활동,자율·자치활동,학생자치회,"학생 자치회, 학생회 활동, 학교 자율 운영, 학생 참여 교육",0.7668059468269348
1100751.202309261,20230926,아시아투데이,이주배경 학생 한국어교육 강화 우수생엔 까지 장학금,다문화 한국어 이주배경학생 교육부 장학금 한국어학급 한국어교육 이주배경 고등학교 지역대학,https://www.asiatoday.co.kr/view.php?key=20230926010015967,학생복지/교육격차해소,교육격차해소,기타교육격차해소지원,다문화가정지원,"다문화가정 학생 지원, 다문화 교육 정책, 중도입국 학생",0.763684093952179
1100101.202309041,20230904,경향신문,학부모가 교사 지켜줘야죠 교육 공백 메우러 나온 학부모,학부모 학부모들 세종 교육청 통신문 가정통신문 선생님 자원봉사 학교장 일본 실과실 휴업일 학교재량 지부장 공교육 대전지역 8개 교사들 20여명 김현희 대전교사노동조합,https://www.khan.co.kr/national/national-general/article/202309041424001,학교일반운영,학교운영협력,학부모협력,학부모회활동지원,"학부모 활동, 참여교육 지원, 학교 행사 협조",0.7635233402252197
