뉴스 식별자,일자,언론사,제목,특성추출(가중치순 상위 50개),URL,대분류,중분류,소분류,세부항목 예시,뉴스 일반 표현,유사도
1100301.202208031,20220803,내일신문,장애학생에 학습도우미 연계,학습도우미 영등포구 장애학생들 장애학생 장애인 학교생활 전문가 지원자 장애인복지 만큼 전공자 교육과정 구성원 참가자 참가자들 경력자 특수학급 학용품,http://www.naeil.com/news_view/?id_art=431505,기본적교육활동,창의적체험활동,봉사활동,장애학생돌보기,"장애학생 돌봄, 특수학생 지원 활동, 장애인식 개선 봉사, 통합교육 봉사활동",0.8185645937919617
1100401.202208212,20220821,동아일보,코로나 걱정 속 본격 개학 환기만 잘해도 감염률 낮출수 있어,코로나19 확진자 교육부 정기석 이대목동병원 김우주 중학교 천은미 코로나바이러스 엄중식 구로병원 안양시 길병원 가능성 감염률 일요일,https://www.donga.com/news/article/all/20220821/115075083/1,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.8047358393669128
1100751.202208301,20220830,아시아투데이,경기도교육청 경기도 성폭력상담소 성폭력 피해자 지원을 위한 업무협약 맺어,성희롱 성폭력 도교육청 피해자 교직원 경기도 성폭력상담소 업무협약 상담소 김주홍 성폭력상담소협의회 수원 심한수 서면 코로나19 범죄피해자원스톱지원센터 2차 경기도교육청 피해자원스톱 학생생활인권과장 성범죄,https://www.asiatoday.co.kr/view.php?key=20220830010018827,인적자원운용,교직원복지및역량강화,교직원복지,성폭력피해자지원,"교내 성폭력 피해자 보호, 교사 성희롱 대응, 성폭력 상담 지원, 피해 교원 지원 제도",0.7906692624092102
1100701.20220803,20220803,세계일보,농협구례교육원 선제적 코로나19 방역활동 강화,코로나19 교육생 농협 교직원 선제적 농협중앙회 방역활동 기영윤 집합교육 농협구례교육원 의료기관 외부강사 신속항원검사 구례교육원 농협구례 이성희 화장실 의무화 진단키트 교육원장 강의실 재유행 교두 교육 방역,http://www.segye.com/content/html/2022/08/02/20220802517569.html,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7892888784408569
1101001.202208221,20220822,한겨레,원어민 교수의 일대일 영어로 국제전문가 양성,수료증 일대일 테솔 학생들 외국어 영어학부 원어민 온라인 경쟁력 자격증 교육서비스 재학생 tesol,http://www.hani.co.kr/arti/society/schooling/1055736.html,기본적교육활동,교과활동,외국어교과활동,원어민보조교사지원,"영어 수업, 외국어 말하기 대회, 원어민 수업, 글로벌 언어 교육",0.7855010628700256
1100901.202208191,20220819,중앙일보,청소년 고민 해결 학부모와 함께 한다,학부모 퍼실리테이터 강서구 퍼실리테이션 강서혁신교육지구 강서 교육과정 누리집 홈페이지 안내문 청소년들 촉진자 강서구청 마을교육공동체 네이버 목요일 이수 수료증 구청장 신청기간 주민들 김태우 서울 기법들 지역사회 아이들 공동체 수강생 선착순,https://www.joongang.co.kr/article/25095514,선택적교육활동,방과후학교운영,방과후학교운영,학부모코디네이터운영,"학부모 코디네이터, 학교-가정 연계, 학부모 소통 지원, 교육 참여 확대",0.7827547788619995
1100751.202208011,20220801,아시아투데이,충남도교육청 신규 특수교사 청렴 연수 성료,청렴교육 류동훈 생활지도 교육법 김관태 놀이교육 교사들 멘토 학교생활 교육과정과장 신규교사들 충남도교육청 통합교육 특수교육 궁금증 선배교사 신규교사 성료 교육 교사 연수 청렴 신규 생활 운영 역량,https://www.asiatoday.co.kr/view.php?key=20220801010000400,인적자원운용,교직원복지및역량강화,교직원역량강화,직무연수,"교사 연수, 직무교육, 교사 역량 강화 프로그램",0.7803211808204651
1100301.202208111,20220811,내일신문,수학에 교구 학습이 필요할까요,상호작용 교과과정 평형화 아동들 부모들 수동적 감각적 학습법 활동수학 아이들 활용법 교구들 보조물 파워영재학원 교구 수학 이해 아이 활동 개념 아동 교육 발달 사용 유아 활용 도구 교과 원리,http://www.naeil.com/news_view/?id_art=432400,기본적교육활동,교과활동,수학교과활동,수학교과운영,"수학 수업, 수학 보충수업, 수학 창의력 프로그램, 수학 체험활동",0.7761216759681702
1100751.202208081,20220808,아시아투데이,충남교육청 저경력 보건교사 대상 수업 역량강화 지원 나서,충남교육청 지원장학 보건교사 교육청 상반기 이완택 김관태 보건교육 건강관리 학생들 학교현장 훈육법 학교급별 중요성 내실화 선택학교 학급긍정훈육법 충남 학교보건교육,https://www.asiatoday.co.kr/view.php?key=20220808010004910,인적자원운용,교직원복지및역량강화,교직원역량강화,기타역량강화지원,"교직원 자기개발, 역량강화 프로그램, 교사 성장 지원, 교원 역량 개발 사업",0.7691701054573059
1100801.202208221,20220822,조선일보,학습부진 지원 교육복지사업 학교 학생 중심으로 강화,교육부 시행령 개정안 수급자 대상자 학교들 중등교육법 교육감 교육법 교육복지안전망 효율성 다문화 그간 지원청 교육복지사 교육지원청 관계자 부진아 안전망,https://www.chosun.com/national/education/2022/08/22/ZQUP3P4QZ5BGZFUXG3CXO6ABII/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,학생복지/교육격차해소,학생복지,교육복지우선,교육복지사업운영비,"교육복지사업, 취약계층 학생 프로그램, 교육복지 프로그램 운영",0.7614625096321106
