뉴스 식별자,일자,언론사,제목,특성추출(가중치순 상위 50개),URL,대분류,중분류,소분류,세부항목 예시,뉴스 일반 표현,유사도
1100101.202401142,20240114,경향신문,지금 여기 늘봄학교 성공하려면,늘봄학교 늘봄 교부금 전담사 교육부 우리나라 전일제 일자리 돌봄 임시직 교육청 돌봄적 그중 온종일 6개월,https://www.khan.co.kr/opinion/column/article/202401142009025,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄전담인력운영,"늘봄교실 전담 인력, 학교 돌봄 전담자, 돌봄 인력 확충",0.818981945514679
1100201.20240125,20240125,국민일보,사설 늘봄학교 예산 인력 구체화해 제대로 정착시켜라,늘봄학교 사교육비 늘봄 학부모 지방재정교육교부금 만큼 마리 맞벌이 학령인구 돌봄전담 내실화 교원단체 교육부 어린이집 세부계획 뺑뺑이 다양화 유치원 구체화 돌봄 2학기 자리매김 교부금 시간date 학교 프로그램 정부 학생 이용,,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄전담인력운영,"늘봄교실 전담 인력, 학교 돌봄 전담자, 돌봄 인력 확충",0.8027587532997131
1100401.20240125,20240125,동아일보,늘봄학교 돌봄 절벽은 물론 저출산 극복의 희망을 쏘다,늘봄학교 학부모 늘봄 학생들 교육부 시간date 맞춤형 시범운영,https://www.donga.com/news/Society/article/all/20240124/123207944/1,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.8027257323265076
1100611.202401251,20240125,서울신문,새 학기부터 2000개 초교 늘봄학교 인력 공간 프로그램 어쩌나,늘봄학교 교육청 교육부 1학기 박성식 정혜영 전담사 근무시간 늘봄 서울 가능성,http://www.seoul.co.kr/news/newsView.php?id=20240125500177,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄전담인력운영,"늘봄교실 전담 인력, 학교 돌봄 전담자, 돌봄 인력 확충",0.8023154735565186
1100501.202401251,20240125,문화일보,지역별 늘봄학교 지원센터 미련 시급 새학기 시행 인력 확보가 관건,교육부 늘봄학교 교육지원청 교육청 늘봄 지원청 1학기 기간제 서울 지원센터 2학기 관계자,http://www.munhwa.com/news/view.html?no=2024012501071221043001,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄전담인력운영,"늘봄교실 전담 인력, 학교 돌봄 전담자, 돌봄 인력 확충",0.7996864318847656
1100401.20240118,20240118,동아일보,학교폭력 멈춰,학교폭력 전담조사관 조사관 대구시교육청 학교폭력제로센터 대구 경북도교육청 생활지도 임종식 경험자 홈페이지 희망자 yehyunlee e메일 공정성 연수회 위원회 경북도 경주 보고서 전문성 경북 지원청 지원서류 공고문 학교폭력심의위원회,https://www.donga.com/news/Society/article/all/20240117/123104790/1,교육활동지원,생활지도운영,학교폭력예방,학교폭력전담기구운영,"학교폭력 전담기구, 학교폭력대응 조직, 학교폭력대책위 운영",0.7975289225578308
1100201.202401301,20240130,국민일보,광주시교육청 학교폭력제로 연수 실시,조사관 엄길훈 시교육청 학교폭력제로센터 지원청 광주시교육청 학교폭력제도센터 참석자 광주교육연수원 최소화 서부교육지원청 교육지원청 체육예술인성교육과장 전문조사관 참석자들 센터운영 학교현장 학교폭력제 폭력제 폭력제로 wee wee센터 117센터,https://news.kmib.co.kr/article/view.asp?arcid=0019116118&code=61121111&cp=kd,교육활동지원,생활지도운영,학교폭력예방,학교폭력관련연수지원,"학교폭력 연수, 교사 연수 프로그램, 폭력 예방 교육",0.7899488210678101
1100201.20240125,20240125,국민일보,초1 저녁 8시까지 돌본다 늘봄학교 2학기 전국 확대,늘봄학교 교육부 학부모 1학년 무전공 모델학교 늘봄 2학기 자율전공 유보통합 이도경 이주호 부총리 어린이집 유치원,https://news.kmib.co.kr/article/view.asp?arcid=0924341216&code=11151100,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7829525470733643
1100611.202401242,20240124,서울신문,원하는 초1 누구나 저녁까지 늘봄학교 이용 가능합니다,교육부 늘봄학교 학교폭력 2학기 학부모 늘봄 지자체 디지털교과서 이주호 1학년 부총리 모델학교 1학기 유보통합 교육청,http://www.seoul.co.kr/news/newsView.php?id=20240124500206,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7749128937721252
1100501.202401081,20240108,문화일보,중도 입국 다문화 학생 증가 서울시교육청 한국어교육 특별학급 확대,다문화 한국어 중도입국 서울시교육청 한빛마중교실 덕수고 국제결혼가정 특별학급 다문화특별학급 한빛마중 국내출생 외국인 사립학교 30여 한국 시간date 4곳 교육부 1만 12만 22곳 5곳,http://www.munhwa.com/news/view.html?no=2024010801039921172002,학생복지/교육격차해소,교육격차해소,기타교육격차해소지원,다문화가정지원,"다문화가정 학생 지원, 다문화 교육 정책, 중도입국 학생",0.7746322154998779
1100751.202401111,20240111,아시아투데이,익산사랑장학재단 다다익산 장학생 선발 3월 접수,장학금 5자녀 고등학교 다다익산 상반기 박윤근 이사장 아시아투데이 800만 익산사랑장학재단 사회관계 사회관계망서비스 신입생 익산 전북 모집공고 누리집 선발대상,https://www.asiatoday.co.kr/view.php?key=20240111010007060,학생복지/교육격차해소,학생복지,학생장학금운영,학생장학금지원,"장학금 지급, 학생 장학 제도, 교육비 지원, 장학생 선발 공고",0.7662549018859863
1100751.202401171,20240117,아시아투데이,경기공유학교 특화모델 연구 개발 6개 선도교육지원청에서 시작,도교육청 특화모델 지원청 전문가 공유학교 선도교육지원청 경기도교육청 일반화 김인숙 아시아투데이 김주홍 과밀학급 지역맞춤 용인 성남 이천 신수요 김포,https://www.asiatoday.co.kr/view.php?key=20240117010010421,교육활동지원,연구학교운영,연구학교운영,시도교육청지정,"교육청 지정 연구학교, 시도교육청 시범학교",0.7658004760742188
1100701.20240125,20240125,세계일보,방과후 프로그램 질 높여 불신 해소 교내 전담조직 신설 초1 누구나 2시간 무료 돌봄,늘봄학교 교육부 학부모 사교육 늘봄 참여율 사교육비 행정업무 시간date 2학기 1학년 부총리 인천,http://www.segye.com/content/html/2024/01/24/20240124515475.html,선택적교육활동,방과후학교운영,방과후학교운영,방과후학교자율과정지원,"방과후 자율 프로그램, 학교 자율 방과후 수업, 학생 맞춤 방과후 활동",0.761121928691864
1100701.202401251,20240125,세계일보,부산교육청 다문화가정 자녀 학교생활 적응 돕는다,부산교육청 다문화 징검다리 학교생활 학부모 교육실 박지훈 다국어 자료집 모국어 부산시교육청 출발선 이해도 참가자들 교육정책과장 참가자 한국 질의응답 20여명 자녀,http://www.segye.com/content/html/2024/01/25/20240125506544.html,선택적교육활동,기타선택적교육활동,다문화교육운영,다문화교육/학급운영,"다문화 학급 운영, 다문화 학생 교육, 다문화 통합 교육",0.7595276236534119
1100101.20240127,20240127,경향신문,우리 아이 학교에서 늘 봐준다고 늘봄학교 가 뭐길래 이번 주 뉴스 마침표,늘봄학교 늘봄 2학기 아이들 시간date 마침표 학부모 교육부 학생들 돌봄 기간제 늘봄지원실장 교사들 학부모들 교육청본부 교육공무직 늘봄강사 늘봄지원실 지원실 한국,https://www.khan.co.kr/national/education/article/202401270800001,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7589042782783508
1100501.202401231,20240123,문화일보,부산형 늘봄학교 전국 첫 초등 1년 전원 대상 확대 폐교 모듈러 등으로 공간 확보 지역 연계 학습 제공,부산 늘봄학교 교육청 2학기 늘봄 교육감 동백전 1명 3세,http://www.munhwa.com/news/view.html?no=2024012301039927093002,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7574453353881836
1100751.202401251,20240125,아시아투데이,지산학연 협력 지역특성화 연계 교육 강화로 지역인재 양성,교육부 활성화 산학연협력 지자체 컨소시움 지산학연 산업계 산학연 연협력 이주호,https://www.asiatoday.co.kr/view.php?key=20240125010015503,학교일반운영,학교운영협력,관계기관협력,지역관계기관협력,"지역 교육기관 협력, 지역사회 연계, 공공기관 협업",0.7526347637176514
1101001.202401151,20240115,한겨레,선행 아닌 문해력이 성적 좌우 책 읽는 습관부터 들여라,중학교 엄재민 우정경 어휘력 자격증 겨울방학 아이들 문해력 한국사 시간date 선행학습 스마트폰 수업시간 진도 잔소리,http://www.hani.co.kr/arti/society/schooling/1124512.html,선택적교육활동,독서활동,독서활동운영,독서교육역량강화,"독서 교육, 문해력 강화, 책읽기 활동, 학생 독서 습관",0.7520295977592468
1100701.202401041,20240104,세계일보,교권 보호 목소리 커지자 선생님 상대로 한 아동학대 신고 60,아동학대 교육활동 교육부 이수 교육감 3개월 서울 교직원 보신각 개정안 뉴스1,http://www.segye.com/content/html/2024/01/04/20240104515343.html,인적자원운용,교직원복지및역량강화,교직원복지,교육활동보호지원,"교권 보호 정책, 교사 폭력 방지, 교사 보호법, 교육활동 안전 확보",0.7514086961746216
1100801.202401251,20240125,조선일보,박사 학위 산학연 협력으로 가능하게 추진 지역 인재 키운다,교육부 현직자 산업체 시행령 재직자 일주일 협력단 이주호 부총리 박사학위 산학협력단 산학연 전문가 전달자 국가산학연협력위원회 후보자 사업화,https://www.chosun.com/national/education/2024/01/25/ZSQIZOIMX5BTTCZVCIN2P3OYVM/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,선택적교육활동,직업교육,직업교육운영,산학훈련연계교육,"산학협력 교육, 산학 연계 프로그램, 현장연계 수업",0.7477032542228699
1100101.202401242,20240124,경향신문,돌봄 방과후활동 제공 늘봄학교 2학기부터 초1 누구나 갈 수 있다,늘봄 교육부 늘봄학교 어린이집 유치원 유보통합 사교육 2학기 무전공 관계자 보육료 모델학교 교육발전특구 전담조직 30곳,https://www.khan.co.kr/national/education/article/202401242036015,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7473958730697632
1101101.202401221,20240122,한국일보,전주시 학교 밖 청소년 돕는 대학생 꿈 멘토단 모집,대학생 전주시 꿈멘토단 검정고시 멘토 꿈드림 누리집 정혜선 전주시학교 토단 대비반 멘토단 전주 558회 학습지원 고등학교 멘티 게시판 재학생 꿈멘,https://www.hankookilbo.com/News/Read/A2024012214370000018,선택적교육활동,기타선택적교육활동,기타선택적교육운영,대학생멘토링제운영,"대학생 멘토링, 학습 멘토 프로그램, 교육기부 멘토링, 취약계층 학습지원",0.7465115189552307
1100301.202401181,20240118,내일신문,학교 밖 청소년 자립 취업 지원,일경험 직장체험 1인 누리집 편집디자인 가족부 꿈드림 재학생 김현숙 자격증 전문직업훈련 여성가족부 360만 200만 취업연계 인턴십 수강료 운영비 지원 취업 전문 최대 학교 지역 연간 수료 기회 훈련 기업 직업 청소년 연계 체험 직장 직종 진로 제공,http://www.naeil.com/news_view/?id_art=486518,선택적교육활동,직업교육,직업교육운영,취업역량강화지원,"취업 지원, 학생 취업역량 강화, 취업 연계 교육",0.7449575066566467
