뉴스 식별자,일자,언론사,제목,특성추출(가중치순 상위 50개),URL,대분류,중분류,소분류,세부항목 예시,뉴스 일반 표현,유사도
1100901.202407051,20240705,중앙일보,한국기술교육대 능력개발교육원 직업훈련교사 자격과정 교육생 모집,교직훈련과정 신중년 직업훈련교사 개발법 홈페이지 교육원 자격과정 근로자 기술자 직업능력개발훈련교사 공지사항 한국기술교육대 이러닝 40세 고용노동부장관 노동부 국가자격증 집체교육 자격증 전문가 제33조 유길상 사람들 경력자 집체 양성과정,https://www.joongang.co.kr/article/25261485,선택적교육활동,직업교육,직업교육운영,직업능력개발훈련,"직무 능력 향상, 직업훈련 프로그램, 직무역량 강화",0.8244718909263611
1100751.202407121,20240712,아시아투데이,안전보건공단 한국교육시설안전원 교육 연구시설 안전관리 강화 맞손,안전원 안종주 한국교육시설안전원 맞손 안전보건공단 종사자 학생들 부상자 다중이용시설 산업재해 안전문 배움터 700건 업무협약 이사장 한국 안전보건기술 연구시설 안전 시설 피해 공단 강화 교육 사고 활동 예방 발생 협약,https://www.asiatoday.co.kr/view.php?key=20240712010007729,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,산업안전보건관리,"학교 산업안전, 작업장 안전, 산업안전 교육, 교직원 안전관리",0.7974379658699036
1100751.202407161,20240716,아시아투데이,거창교육지원청 찾아가는 상담 부릉부릉 위 Wee 센터 운영,거창 거창교육지원청 학생들 wee 전교생 김인수 박현섭 대처법 안정감 아시아투데이 적응력 위기상황 아동용 학교부 학교부적응 우울평가척도 활동들 아동학대 미배치교 유대감 교육장 학교폭력 경남 스트레스볼 시간date 1대,https://www.asiatoday.co.kr/view.php?key=20240716010009976,교육활동지원,생활지도운영,학생생활상담지도,위클래스운영,"위클래스 상담실, 학생 정서 지원, 학교 상담센터",0.781417965888977
1100701.20240717,20240717,세계일보,금쪽이 에 고통받는 교실 학부모 거부 땐 심리치료 못해 심층기획 정서위기학생에 시달리는 학교,학부모 교육부 정서위기학생 관심군 b군 전문기관 전주 a씨 필요성 아동학대 아이들 학생정서 서울 1명 아동학 정신건강 연계율 전문가 교사들,http://www.segye.com/content/html/2024/07/16/20240716515845.html,교육활동지원,생활지도운영,학생생활상담지도,학교부적응학생상담,"학교 부적응 학생, 위기학생 상담, 적응력 강화 교육",0.7701994776725769
1100751.2024071,20240710,아시아투데이,경기도교육청 찾아가는 온품 학부모교육,학부모 경기도교육청 홍정표 학부모교육 유튜브 마리나베이 교육청 김주홍 아시아투데이 학부모들 온품 시간date 큐알 제자들 이현길 특별공연 홍보물 정신의학과 명지병원 김현수 서울 인재개발국장 고등학교 청소년기 qr 자녀,https://www.asiatoday.co.kr/view.php?key=20240710010006097,학교일반운영,학교운영협력,학부모협력,학부모회연수운영,"학부모 연수, 학부모 교육 프로그램, 보호자 교육",0.7618247866630554
1100301.202407212,20240721,내일신문,명지대 학부모 공동 연수 개최,학부모 상명대 명지대 입학사정관 경기대 강남대 사정관 입학처장 지원사업 청원여고 박문수 인공지능전공 이정환 강태구 학생부 대학별,https://www.naeil.com/news/read/517493?ref=bigkinds,학교일반운영,학교운영협력,학부모협력,학부모회연수운영,"학부모 연수, 학부모 교육 프로그램, 보호자 교육",0.75864577293396
1100901.202407221,20240722,중앙일보,재능교육 군 장병 대상 AI SW 역량 강화 코딩 교육 무료 제공,사고력 코코블 재능교육 스카티고 장병들 온라인 태블릿 심은정 사업본부장 만큼 학습자 영국,https://www.joongang.co.kr/article/25265221,기본적교육활동,교과활동,정보교과활동,코딩교육활동,"정보 수업, 코딩 교육, 소프트웨어 교육, 디지털 리터러시",0.7555534243583679
1101001.20240731,20240731,한겨레,초등 늘봄 늘린다는데 교실이 없거나 교사가 없거나,늘봄학교 학부모 늘봄 방과후 2학기 1학기 돌봄,http://www.hani.co.kr/arti/society/schooling/1151500.html,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄전담인력운영,"늘봄교실 전담 인력, 학교 돌봄 전담자, 돌봄 인력 확충",0.7549453377723694
1100751.202407151,20240715,아시아투데이,서울시교육청 2학기 늘봄학교 전면시행 앞두고 대학 등 맞손,공공기관 늘봄학교 늘봄 전문기관 서울 교육프로그램 시교육청 조희연 아시아투데이 진흥원 박지숙 업무협약 산림청 서울시교육청 전면시행,https://www.asiatoday.co.kr/view.php?key=20240715010009015,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7526772618293762
1100901.202407151,20240715,중앙일보,삼육대 엔터테인먼트 산업 직무 교육 운영,삼육대 오프라인 온라인 지역청년 재학생 졸업생 일자리 수료자들 수료자 취업연계 지원서 참가자 참가자들 타교생 입사지원서 교육과정 노동부 블렌디드 대학일자리플러스센터사업 교육 특화 지원,https://www.joongang.co.kr/article/25263539,선택적교육활동,직업교육,직업교육운영,직업교육운영,"직업교육, 진로직업 교육, 기술교육 강화, 실무형 인재 양성",0.7525678277015686
