뉴스 식별자,일자,언론사,제목,특성추출(가중치순 상위 50개),URL,대분류,중분류,소분류,세부항목 예시,뉴스 일반 표현,유사도
1100751.202203111,20220311,아시아투데이,부산교육청 학생 과목선택권 확대 위한 공동교육과정 운영,교육과정 고교학점제 학생들 부산시교육청 부산 공동교육과정 실시간 권혁제 일반고 1학기 온라인 조영돌 여름방학 논리학 융합과목 교양과목 화상수업시스템 교육과장 중등교육과장,https://www.asiatoday.co.kr/view.php?key=20220311010006348,기본적교육활동,교과활동,교과활동지원,공동교육과정운영,"고교 공동교육과정, 학교 간 교육과정 공유, 맞춤형 수업 운영, 교육과정 다양화",0.8365380167961121
1100751.202203091,20220309,아시아투데이,경남도교육청 공동교육과정 운영 고교학점제 기반 조성,공동교육과정 학생들 1학기 고교학점제 읍면 온라인 고등학교 누리집 교육청 농어촌 궁금증 창원 세부능력 박현섭 고등학생,https://www.asiatoday.co.kr/view.php?key=20220309010004985,기본적교육활동,교과활동,교과활동지원,공동교육과정운영,"고교 공동교육과정, 학교 간 교육과정 공유, 맞춤형 수업 운영, 교육과정 다양화",0.8156096935272217
1100751.202203101,20220310,아시아투데이,부산교육청 학부모 학교참여 활성화 지원 계획 추진,학부모 학교참여 부산시교육청 학부모회 원씩 부산 공모전 학부모교육 교육부 전문강사 지원사업 활성화 코로나19 팬데믹 고등학교 조영돌,https://www.asiatoday.co.kr/view.php?key=20220310010005701,학교일반운영,학교운영협력,학부모협력,학부모회참여제도운영,"학부모 참여 제도, 교육 참여 활성화, 학교 참여 문화",0.8134496808052063
1101001.202203301,20220330,한겨레,학부모의 학교운영위 무보수 참여 관행 개선하자,학부모 학부모회 민주주의 교통비 학부모들 학교운영위원회 봉사직 시간date 운영위원 교육청 경기도 공무원 용인 동대표 아이들 참석비 지방자치단체 참여자 간접비용 부모들 박용환 눈물,http://www.hani.co.kr/arti/opinion/because/1036884.html,학교일반운영,학교운영협력,학부모협력,학부모회참여제도운영,"학부모 참여 제도, 교육 참여 활성화, 학교 참여 문화",0.8077129125595093
1100401.20220314,20220314,동아일보,초등 저학년 체육 교육 강화해야 기고 김택천,아동청소년 통합교육과정 김택천 학교체육 정작 체육활동 학생들 신체활동 실외놀이 지방세포 2회 대한체육회 공급자 전문성,https://www.donga.com/news/article/all/20220314/112312799/1,기본적교육활동,교과활동,체육교과활동,체육교육활성화,"체육 수업, 체력 증진 활동, 체육대회, 학생 스포츠 활동",0.8073810935020447
1100751.202203021,20220302,아시아투데이,전남교육청 코로나19 확산 속 학교방역체계 전환 새학기 집중 방역,교직원 도교육청 교육감 코로나19 원격수업 등교수업 관계자 학교방역체계 기간제 전남 신속항원검사 지원청 관계자들,https://www.asiatoday.co.kr/view.php?key=20220302010000852,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7966834902763367
1100501.202203161,20220316,문화일보,학교 선제검사도 주1회 추진 사실상 방역해제 수순,교육부 코로나19 1회 오미크론 선제검사 감염병 정종철 학생들 교직원 유치원 교육감 11세 2주간 소아들 자가진단키트 자가검사키트 전문가들 대유행 2주 전문가 세종청사 키트 6050만 신속항원검사도구,http://www.munhwa.com/news/view.html?no=2022031601070803022001,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7893509864807129
1100751.202203281,20220328,아시아투데이,경남교육청 교육복지안전망 확대 교육복지사 연수,안전망 협의회 교육복지사 복지사 교육지원청 취약계층 활성화 허균 창원 김순희 교육복지 사각지대 지원청 에듀파 경남도교육청 8개,https://www.asiatoday.co.kr/view.php?key=20220328010015975,학생복지/교육격차해소,학생복지,교육복지우선,교육복지사인건비,"교육복지사 채용, 교육복지 인력 확충, 취약계층 교육 지원",0.7795905470848083
1100751.202203111,20220311,아시아투데이,당국 코로나19 일반 의료체계로 대응,코로나19 오미크론 이기일 서울대병원 확진자 의료체계 감염병 중환자 박아람 중대본 아시아투데이 코로나바이러스 일반병동 본인부담 건강보험 전담병 김부겸,https://www.asiatoday.co.kr/view.php?key=20220311010006414,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7671557068824768
1100301.202203031,20220303,내일신문,기고 신학기 개학준비 철저히 할 것,학생들 코로나19 학부모 교육부 학사운영 오미크론 신속항원검사도구 학부모님 감염병 교직원 확진자 일상회복 소담고교 세종시 아이들 원격수업 속항원 지역사회,http://www.naeil.com/news_view/?id_art=415777,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7656734585762024
