뉴스 식별자,일자,언론사,제목,특성추출(가중치순 상위 50개),URL,대분류,중분류,소분류,세부항목 예시,뉴스 일반 표현,유사도
1100701.202301091,20230109,세계일보,오후 8시까지 돌보는 늘봄학교 실시 초1 방과 후 공백 메운다,교육부 교육청 늘봄학교 학생들 늘봄 이용자,http://www.segye.com/content/html/2023/01/09/20230109512130.html,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.8418106436729431
1100611.2023011,20230110,서울신문,아침 7시 오후 8시 초등 돌봄교실 확대,방과후 교육부 교육청 돌봄 특별교부금 지방비 늘봄학교 다양화 거점형 에듀케어 정의당,http://www.seoul.co.kr/news/newsView.php?id=20230110001019,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.8337038159370422
1100751.202301091,20230109,아시아투데이,교육 돌봄 두 마리 토끼 잡는 늘봄학교 2025년부터 전국 운영,교육청 늘봄학교 부총리 학부모 늘봄 시범교육청 방과후학교 이주호 특별교부금 학교생활 맞벌이 돌봄 교육부 후학교 교부금 박지숙 4조 지방비 아시아투데이,https://www.asiatoday.co.kr/view.php?key=20230109010004566,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.8124492168426514
1100701.202301221,20230122,세계일보,8시 까지 돌봐주는 늘봄학교 당장 3월 도입 교사 돌봄전담사 모두 반발,늘봄학교 교육부 교육청 전담사 행정업무 교총 교육공무직 만큼 정규수업 늘봄 서울,http://www.segye.com/content/html/2023/01/22/20230122504146.html,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄전담인력운영,"늘봄교실 전담 인력, 학교 돌봄 전담자, 돌봄 인력 확충",0.8047097325325012
1100801.202301091,20230109,조선일보,초등 돌봄교실 저녁 8시까지 1학기부터 전국 200 시범운영,교육부 이주호 늘봄학교 1학기 교육청 부총리 거점형 늘봄 맞벌이 전담인력 공무원 에듀케어,https://www.chosun.com/national/education/2023/01/09/26U23DGYLNHERG576B5BKVJ47Q/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7972428798675537
1100701.20230126,20230126,세계일보,초등학교 200곳서 오후 8시까지 돌봐주는 늘봄학교 시범 시행,늘봄학교 교육청 교육부 1학기 에듀케어 5개 전남 인천 시범교육청 100억 경기지역 학생들 1프로젝트,http://www.segye.com/content/html/2023/01/25/20230125509462.html,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7904906868934631
1100901.202301091,20230109,중앙일보,오전 7시 오후 8시 아무때나 2025년 전국서 초등 늘봄학교,늘봄학교 방과후학교 맞춤형 교육부 학부모 1만 늘봄 후학교 돌봄 부총리 돌봄전담사 방과후,https://www.joongang.co.kr/article/25132207,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7873020172119141
1100501.202301101,20230110,문화일보,대학 입학 예정자 장학생 모집,장학생 mbk 예정자 김병주 입학예정자 장학 대학 모집 설립 회장 재단 우수 학생 어려움 지원 학업 파트너스 대상 입학 배출,http://www.munhwa.com/news/view.html?no=2023011001072921000001,학생복지/교육격차해소,학생복지,학생장학금운영,학생장학금지원,"장학금 지급, 학생 장학 제도, 교육비 지원, 장학생 선발 공고",0.7833282947540283
1100701.202301262,20230126,세계일보,교사 교대생 정원외 기간제 교사 제도화 전형적 땜질식 처방,뉴시스 교대련 공교육 땜질식 교원정원 제도화 전교조 서울 교육부 교대생 정원외 정규교사 해결책 정부서울청사 종로구 성명서 교사들 한시적,http://www.segye.com/content/html/2023/01/26/20230126517921.html,인적자원운용,기타교직원보수,교직원대체인건비,교원대체인건비,"기간제 교사, 대체 교사, 출산휴가 교사, 교사 인력난",0.7796831130981445
1100701.20230105,20230105,세계일보,부산교육청 다문화가정 자녀 학교생활 적응 돕는 프로그램 운영,학부모 한국 부산다문화교육지원센터 홈페이지 부산교육청 부산다 다문화 학교생활 외국인 학부모들 다국어 자료집 참가자 희망자 선착순 징검다리 부산시교육청 한국생활 자녀들 자녀,http://www.segye.com/content/html/2023/01/04/20230104504333.html,학생복지/교육격차해소,교육격차해소,기타교육격차해소지원,다문화가정지원,"다문화가정 학생 지원, 다문화 교육 정책, 중도입국 학생",0.7794746160507202
