뉴스 식별자,일자,언론사,제목,특성추출(가중치순 상위 50개),URL,대분류,중분류,소분류,세부항목 예시,뉴스 일반 표현,유사도
1100751.202209291,20220929,아시아투데이,교권 침해 막는다 교사 지도권한 법제화 등 방안 마련,교육활동 교육부 피해교원 학부모 코로나19 조치사항 생활지도 학습권,https://www.asiatoday.co.kr/view.php?key=20220929010017169,인적자원운용,교직원복지및역량강화,교직원복지,교육활동보호지원,"교권 보호 정책, 교사 폭력 방지, 교사 보호법, 교육활동 안전 확보",0.8417055010795593
1100301.202209131,20220913,내일신문,실내공기질 관리 컨트롤타워 필요,대기질 교육부 공기정화설비 공기질 보건법 컨트롤타워 환경부 사각지대 실내외 보고서 관리법 한국환경연구원 심장병 곰팡이 다중이용시설 실내공,http://www.naeil.com/news_view/?id_art=435241,학생복지/교육격차해소,보건관리,학교환경위생관리,공기질관리,"미세먼지 대응, 학교 공기질, 환기 시스템, 공기청정기 설치",0.8111373782157898
1100751.2022092,20220920,아시아투데이,문경시보건소 심폐소생술 및 응급처치교육 실시,심폐소생술 자동심장충격기 보건소 소생술 문경 심정지 충격기 사용법 생술 자동심장 도착시 김천대학교 대회의실 장성훈 문경시보건소 대원 119신고 공공보건시설 골든타임 체육시설 일반인 휴게소 가슴압박소생술 문경시민 경북 관계자 대처방법 50여명 응급처치교육 책임자 심폐소,https://www.asiatoday.co.kr/view.php?key=20220920010010587,교육활동지원,생활지도운영,학생안전교육,응급처치교육,"응급처치 교육, 심폐소생술 교육, 응급 상황 대처",0.7812650203704834
1100611.20220928,20220928,서울신문,진로를 잡아라 학생 꿈 설계하는 강서,온라인 탐색관 중학교 학과탐색관 학생들 진로검사관 진로비전관 진로비전 선언문 진로비 강점지능별 검사관 김태우 마이job웨이 홈페이지 직업인 강서진로직업체험지원센터 강서구청장 메타 job 학습법 대상자 강서구 이수증 서울 강서진로 진로체험 지능검사,http://go.seoul.co.kr/news/newsView.php?id=20220928010004,기본적교육활동,자유학기(년)활동,자유학기활동,진로탐색활동,"진로탐색 프로그램, 자유학기제 활동, 학생 진로 설계, 자기주도 진로활동",0.7807674407958984
1100751.20220913,20220913,아시아투데이,상주시 다함께돌봄센터 2022년 찾아가는 발명체험교실 열다,상주시 발명교육 아동들 발명체험교실 천인숙 상주 장성훈 한국발명진흥회 경북 발명품 아쿠아리움 전기회로 문제해결능력 창의성 열다 왕산로 센터 지원 발명 프로그램 교육 교실 아동 기관 창의 서비스 보관 주제 활동 식물 진행 능력 전기 상담 해결,https://www.asiatoday.co.kr/view.php?key=20220913010006129,선택적교육활동,기타선택적교육활동,창의교육운영,발명교실운영,"발명교육, 창의력 개발, 메이커 교육, 발명 아이디어 교실",0.775213360786438
1100751.202209191,20220919,아시아투데이,경남교육청 고교학점제 대비 공동교육과정 온라인 수업 지원,공동교육과정 온라인 고교학점제 교육청 일반고 학생들 수업교실 허균 창원 실시간 안내서 생활지도 겨울방학 구성원 교육과장 이정숙 경남도교육청 교사들 고교학점 쌍방향,https://www.asiatoday.co.kr/view.php?key=20220919010010171,기본적교육활동,교과활동,교과활동지원,공동교육과정운영,"고교 공동교육과정, 학교 간 교육과정 공유, 맞춤형 수업 운영, 교육과정 다양화",0.768155038356781
1100701.20220906,20220906,세계일보,생보사회공헌위 장학금 지급,장학금 대학원 장학생 성취도 보험학 1억 학생들 위원회 대학생 금융보험학 생명보험사회공헌위원회 대학원생 공헌위 대학교 생보사회공헌위 사회 학생 학기 장학 선발 대학 공헌 생명 지급 생보 우수 금융 규모 학업 전공 지원 보험,http://www.segye.com/content/html/2022/09/05/20220905520506.html,학생복지/교육격차해소,학생복지,학생장학금운영,학생장학금지원,"장학금 지급, 학생 장학 제도, 교육비 지원, 장학생 선발 공고",0.7640635967254639
1100751.202209011,20220901,아시아투데이,예산교육지원청 학교폭력전담기구 학부모위원 연수,학교폭력전담기구 교육적 학부모위원들 중학교 길라잡이 충남교육청 공감실 배방고 충남 김관태 지원청 학부모 교육장 코로나 피해학생 문추 가해학생 학생들 김우중 자체해결률 예산교육지원청,https://www.asiatoday.co.kr/view.php?key=20220901010000396,학교일반운영,학교운영협력,학부모협력,학부모회연수운영,"학부모 연수, 학부모 교육 프로그램, 보호자 교육",0.7616154551506042
1100301.202209221,20220922,내일신문,우리 아이 읽기 로 다잡는 핵심 역량,문해력 교육과정 진로연계학기 안산 집단지능 솔루 자기주도성 자유학 다양성 6학년 부모님 협업지능 주체성 리터 읽기능력 리터러시 3학년 메타인지 선택과목 개정교육 학업역량 다양화 자유학기제 중요성 독서습관 자율성 수용성,http://www.naeil.com/news_view/?id_art=436194,선택적교육활동,독서활동,독서활동운영,독서교육역량강화,"독서 교육, 문해력 강화, 책읽기 활동, 학생 독서 습관",0.7590087652206421
1100401.20220929,20220929,동아일보,전문가 기고 저출생시대 인재양성 위한 진로교육의 방향,이수 복수전공 학생들 우리나라 진로교육 수요자 상경계열 인문계열 한국직업능력연구원 주전공 부전공 13세 학습자,https://www.donga.com/news/article/all/20220928/115698184/1,선택적교육활동,직업교육,직업교육운영,직업교육운영,"직업교육, 진로직업 교육, 기술교육 강화, 실무형 인재 양성",0.7570387721061707
1100751.202209231,20220923,아시아투데이,실외 마스크 전면 해제 유증상자 고위험군은 착용 적극 권고,코로나19 고위험군 방역당국 백경란 아시아투데이 김한슬 과태료 호흡기 질환자 감염병 미접종자 면역저 침방울 위원회 미접 유증 전문가 국가감염병위기대응자문위원회 관리청장,https://www.asiatoday.co.kr/view.php?key=20220923010013546,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7556664943695068
1100101.202209291,20220929,경향신문,교원 학생지도 권한 법제화 교권침해 학생은 즉시 교사와 분리,교육활동 교육부 학부모 생활지도 교육청 학교생활기록부 위원회 고영종 학교생활 교권보호위원회 출석정지 중등교육법 교육법 명예훼손 공청회 경기남동교 충남,https://www.khan.co.kr/national/national-general/article/202209291444001,인적자원운용,교직원복지및역량강화,교직원복지,교육활동보호지원,"교권 보호 정책, 교사 폭력 방지, 교사 보호법, 교육활동 안전 확보",0.7517402172088623
1100901.20220928,20220928,중앙일보,교육이 미래다 준비된 미래 인재 양성 직업교육 으로 취업난 속에서 공무원 165명 배출,공무원 자동차 서정대 기능장 재학생 취업난 교수진 전문대 서송병원 국가자격증 2023학년도 학년도 가공과 간호학과 호텔외식조리학부 서정학원 경기도 자격증 그린식품가공과 김홍용 학생들 1명 서정대학교,https://www.joongang.co.kr/article/25105094,선택적교육활동,직업교육,직업교육운영,직업교육운영,"직업교육, 진로직업 교육, 기술교육 강화, 실무형 인재 양성",0.748031497001648
1100701.202209231,20220923,세계일보,증상 있거나 고위험군 밀집상황에선 실외 마스크 적극 권고,코로나19 고위험군 호흡기 백경란 겨울철 출근길 서울 체육수업 체험학습 옷소매 미접 미접종자 면역저 손소독제 질환자 안쪽 과태료 고령층,http://www.segye.com/content/html/2022/09/23/20220923506698.html,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7468515038490295
1100751.202209271,20220927,아시아투데이,인천시교육청 특수교육대상학생 맞춤형 교육 지원 확대,특수교육대상학생 인천 시교육청 만족도 박은영 관계자 인천시교육청 고등학교 청각장애 8개월 중복장애 시각장애 중복장애학생 특수교육통계 공동체 4개 영유아,https://www.asiatoday.co.kr/view.php?key=20220927010015667,학생복지/교육격차해소,교육격차해소,학비지원,특수교육대상자지원,"특수교육 대상 학생, 장애학생 학비 지원, 특수학교 무상교육, 통합교육 지원",0.7419729232788086
1100401.202209201,20220920,동아일보,방역당국 마스크 해제 필요성에 공감 실외부터 검토,코로나19 위원회 박혜경 감염증 방역당국 인플루엔자 방대본 관리청 중앙방역대책본부 과태료 방역지원단장 코로나바이러스 정례브리핑 감소세 방역 마스크 검토 실외 단장 의무 해제 상황 당국,https://www.donga.com/news/article/all/20220920/115538974/2,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7415666580200195
