뉴스 식별자,일자,언론사,제목,특성추출(가중치순 상위 50개),URL,대분류,중분류,소분류,세부항목 예시,뉴스 일반 표현,유사도
1100751.20250224,20250224,아시아투데이,서울시교육청 서울형 한국어 예비학교 운영 다문화학생 지원 강화,한국어 서울 다문화학생 이주배경학생 학교생활 시교육청 자격증 다문화 예비학교 정근식 박주연 아시아투데이 위탁기관 서울시교육청,https://www.asiatoday.co.kr/view.php?key=20250224010012162,선택적교육활동,기타선택적교육활동,다문화교육운영,다문화교육중점학교,"다문화중점학교, 다문화교육 시범학교, 다문화 특화 교육기관",0.8057901859283447
1100201.202502061,20250206,국민일보,김포교육지원청 산업안전보건교육 연수 실시,종사자 김포 지원청 중대재해 안전관리 스트레칭 김포교육지원청 근골격계 근로환경 산업재해보상보험 김영리 교육장 근로자 현업업무종사자들 msds 안전 교육 예방 산업 연수 이해 학교 현업 사항 환경 골격 재해 대상 업무 진행 정기 문화,https://www.kmib.co.kr/article/view.asp?arcid=0027739585&code=61121111&cp=kd,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,산업안전보건관리,"학교 산업안전, 작업장 안전, 산업안전 교육, 교직원 안전관리",0.764523446559906
1100751.202502031,20250203,아시아투데이,교육부 장애대학생 학사 생활 지원 확대,교육부 대교협 장애대학생 보조공학기기 장애대학 유지보수비 장애인고등교육지원센터 장애학생 지환혁 아시아투데이 온라인 최은희 보수비 운영비 실태조사 첫해 장애인고등 수어통,https://www.asiatoday.co.kr/view.php?key=20250203010000654,학생복지/교육격차해소,교육격차해소,학비지원,특수교육대상자지원,"특수교육 대상 학생, 장애학생 학비 지원, 특수학교 무상교육, 통합교육 지원",0.7626662850379944
1100401.20250213,20250213,동아일보,방과후 돌봄교사 1명이 31명 관리 보호자 동행 귀가 도 말뿐,보호자 늘봄학교 하굣길 맞벌이 서울 교육부 일자리 늘봄 1명 1인 경찰관 대리자 길라잡이 2학년,https://www.donga.com/news/Society/article/all/20250213/131021137/2,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄전담인력운영,"늘봄교실 전담 인력, 학교 돌봄 전담자, 돌봄 인력 확충",0.7603669762611389
1100201.20250226,20250226,국민일보,학부모가 교육의 주체 연합 활동으로 교육 바로 세워야,학부모 문제점 학생인권조례 성교육 도서관 아이들 조주미 서울시 서울 학부모들 책들 시간date 문제들 피임법 정작 자녀들 홈스쿨링 성혁명 교육계 소지품 사람들 동성애 다음세대,,선택적교육활동,방과후학교운영,방과후학교운영,학부모코디네이터운영,"학부모 코디네이터, 학교-가정 연계, 학부모 소통 지원, 교육 참여 확대",0.7551465034484863
1100751.202502121,20250212,아시아투데이,충남도내 유치원 99 맞춤형 방과후 과정 참여,유치원 방과후 수요자 양은주 학부모 충남도 김관태 연계형 아시아투데이 내실화 실행력 교육청 국가책임 충남 지원단 현장지원단 유아교육복지과장 이수 교육활동 늘봄 전문교육,https://www.asiatoday.co.kr/view.php?key=20250212010006241,선택적교육활동,방과후학교운영,유치원방과후과정운영,유치원방과후과정운영,"유치원 방과후 과정, 유아 돌봄 확대, 유치원 오후 프로그램",0.7518689632415771
1100501.202502161,20250216,문화일보,서초구 취약계층 학습 멘토링 2025 서리풀샘 멘토 모집,멘토 서리풀 전성수 멘티 1대 지역사회 멘토들 서리풀샘 온라인 고등학생 스쿨링 경력단절여성,http://www.munhwa.com/news/view.html?no=2025021601039927107002,선택적교육활동,기타선택적교육활동,기타선택적교육운영,대학생멘토링제운영,"대학생 멘토링, 학습 멘토 프로그램, 교육기부 멘토링, 취약계층 학습지원",0.7498531341552734
1100801.20250211,20250211,조선일보,기고 보이 걸스카우트 YMCA 청소년 단체 다시 활성화하자,한국 교부금 ymca 청소년들 소년단 걸스카우트 18조 보이스카우트 활성화 30여 중국 서울 문화체육관광부 친구들 공동체 관광부,https://www.chosun.com/opinion/contribution/2025/02/11/4R77U3RLVFDOFMF7TZT6GQARM4/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,기본적교육활동,창의적체험활동,동아리활동,청소년단체활동,"청소년 단체 활동, 스카우트 활동, 청소년 봉사단, 학교 조직 활동",0.748489499092102
1100901.202502271,20250227,중앙일보,계명문화대 다양한 장학제도로 인재 육성 박차,계명문화대학교 학생들 장학제도 장학금 kmcu 인증서 학위수여식 박승호,https://www.joongang.co.kr/article/25317006,교육활동지원,교무업무운영,교무학사운영,교내외장학초빙공모제운영,"장학생 선발, 장학 공모제, 우수학생 유치 프로그램",0.7402395606040955
1100611.202502031,20250203,서울신문,광주시교육청 지역대학 교육협력사업 박차,지역대학 교육협력사업 전남대 순천대 이정선 광주 23억 광주시교육청 반도체,http://www.seoul.co.kr/news/newsView.php?id=20250203500068,교육활동지원,연구학교운영,연구학교운영,교육지원청지정,"교육지원청 지정 연구학교, 지역 연구학교",0.7382303476333618
1101101.202502131,20250213,한국일보,학교마저 안전하지 않다 커지는 교내 CCTV 설치 의무화 목소리 영상,cctv 의무화 기본권 사생활 학부모 김양 시청각실 교수권 폐쇄회로 김하늘 tv cc 사건 학교 교사 교내 안전 의무 설치 목소리 반대 회로 요구 제한 기본 침해 파악 학생 어려움 동선 폐쇄 교수 범죄 확산 복도 예방 사이,https://www.hankookilbo.com/News/Read/A2025021317150003581,교육활동지원,생활지도운영,학교폭력예방,CCTV관리운영,"학교 CCTV 운영, 교내 감시카메라, 학교 보안 강화",0.7351588010787964
1100501.20250214,20250214,문화일보,서초구 응급처치 상설교육 확대해 소중한 생명 지킨다,심폐소생술 응급상황 응급처치교육 자동심장 전성수 처치법 목요일 충격기 aed 응급처치법 사용법 심정지 계절별 요일별 심폐소,http://www.munhwa.com/news/view.html?no=2025021401039927107003,교육활동지원,생활지도운영,학생안전교육,응급처치교육,"응급처치 교육, 심폐소생술 교육, 응급 상황 대처",0.734902560710907
1100101.202502271,20250227,경향신문,방과후 돌봄 서울형 늘봄 프로그램 시설 확대,늘봄 늘봄학교 서울시 협의체 자치구 저출생 김선순 테마과학체험 국정과제 저출 돌봄 교육청 지원청 보호자 미술관 자원연계 체육시설 지역아동센터 교육지원청 돌봄사업 시립미술관 거점센터 정규수업 광역협의체 학교폭력 지역사회 여성가족실장 2학년 아이들,https://www.khan.co.kr/article/202502271551011,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7283951044082642
1100301.202502262,20250226,내일신문,고교학점제에서 수학의 중요성,학생들 사고력 고교학점제 미적분 고교학점 현수학 중요성 김학현 언어학 심리학 가능성 성취도 이공계열 경영학,https://www.naeil.com/news/read/539432?ref=bigkinds,기본적교육활동,교과활동,수학교과활동,수학교과운영,"수학 수업, 수학 보충수업, 수학 창의력 프로그램, 수학 체험활동",0.72695392370224
1100751.202502121,20250212,아시아투데이,경북교육청 다문화 공존과 협력 위해 학생 동아리 활동 지원,경북교육청 선도교사 학생들 문제들 다문화 아시아투데이 문봉현 셰계 새계 교육청 셰계적 새계적 임종식 시도교육청 교육감 운영비 100만 도교육청 동아리 지원 활동,https://www.asiatoday.co.kr/view.php?key=20250212010006347,선택적교육활동,기타선택적교육활동,다문화교육운영,다문화교육/학급운영,"다문화 학급 운영, 다문화 학생 교육, 다문화 통합 교육",0.726134717464447
1100751.202502241,20250224,아시아투데이,교사는 안전하게 학생은 행복하게,보호자 교직원 경기도교육청 예방교육 교육지원단 상호존중 중학교 고등학교 특수학교 국립국제교육원 유치원 아시아투데이 김주홍 지원단 표준안 전문가,https://www.asiatoday.co.kr/view.php?key=20250224010012229,인적자원운용,교직원복지및역량강화,교직원복지,교육활동보호지원,"교권 보호 정책, 교사 폭력 방지, 교사 보호법, 교육활동 안전 확보",0.7256710529327393
1100751.202502061,20250206,아시아투데이,서울시교육청 학교 지역사회 전문가 협력해 학교 현장 정신건강문제 해소,서울시교육청 전문가 서울 마음건강 정신건강 학생들 국립정신건강센터 위플 학부모 시교육청 정근식 아시아투데이 업무협약 지환혁 광진구,https://www.asiatoday.co.kr/view.php?key=20250206010002979,교육활동지원,생활지도운영,학생생활상담지도,위클래스운영,"위클래스 상담실, 학생 정서 지원, 학교 상담센터",0.7250553965568542
1100501.20250221,20250221,문화일보,은평구 청소년을 위한 맞춤형 진로 설계 프로그램 지원,은평구 청소년들 청진기 은평구진로직업체험지원센터 학생들 헌법재판소 법무법인 재판소 신한은행 고등학생 고등학생들 줄임말 김미경 시간표 12회 은평대전 홈페이지 은평구청장 학점제,http://www.munhwa.com/news/view.html?no=2025022101039927301001,기본적교육활동,창의적체험활동,진로활동,진로상담활동,"진로 상담, 진로 멘토링, 학생 진로 설계 지도, 진로코칭 프로그램",0.7249862551689148
1100901.202502191,20250219,중앙일보,서울과학기술대학교 청년층 직업지도 CAP 프로그램 성료,서울과기대 재학생 대학일자리플러스센터 청년층 고용노동부 정호연 저학년 서울 cap 빌드업 점프업 고학년 실시간 서울과학기술대학교 노동부 과기대,https://www.joongang.co.kr/article/25315008,선택적교육활동,직업교육,직업교육운영,직업교육운영,"직업교육, 진로직업 교육, 기술교육 강화, 실무형 인재 양성",0.7238600850105286
1100201.202502131,20250213,국민일보,김포교육지원청 늘봄공유학교 운영 활성화 추진,김포 늘봄공유학교 늘봄 김포문화원 김포대학교 활성화 지원청 김영리 늘봄학교 김포교육지원청 공유학교 웨이브즈아이스링크 아이비스포츠 협조체계 공동연구 학생들 협약식 김포도예가협회 교육발전특구 거점늘봄 업무협약 거점늘봄학교 교육장 운영 교육 협약 기관,https://www.kmib.co.kr/article/view.asp?arcid=0027766265&code=61121111&cp=kd,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7232175469398499
1100751.202502161,20250216,아시아투데이,서초구 취약계층 아동 청소년 멘토 서리풀 샘 모집,멘토 서리풀 멘토들 김소영 아시아투데이 온라인 고등학생 지역사회 전성수 스쿨링 신청방법 구청장 서울 양극화 자기주도 학부모 멘티 자기주도학습 홈페이지 교육부담 자신감 문화체험활동 사각지대,https://www.asiatoday.co.kr/view.php?key=20250216010008121,선택적교육활동,기타선택적교육활동,기타선택적교육운영,대학생멘토링제운영,"대학생 멘토링, 학습 멘토 프로그램, 교육기부 멘토링, 취약계층 학습지원",0.7217599153518677
1100301.202502061,20250206,내일신문,우수 청소년활동 프로그램 찾아요,여성가족부 가족부 최은주 청소년들 문화예술 자유주제 신산업 사회변화 다문화청소년 진로탐색 신기술 디지털도구 다문화 사각지대 한국청소년활동진흥원 다양성 정책관 청소년정책관 진로이해 지원사업 체험기회 청소년 활동 체험 디지털 프로그램 우수 진로 분야 대상 지원 공모 제공 전국 여성,https://www.naeil.com/news/read/537185?ref=bigkinds,기본적교육활동,창의적체험활동,동아리활동,청소년단체활동,"청소년 단체 활동, 스카우트 활동, 청소년 봉사단, 학교 조직 활동",0.7208511829376221
1100201.202502251,20250225,국민일보,경남경찰청 개학 맞아 학교폭력 집중 관리 나서,학교폭력 경남경찰청 딥페이크 성범죄 경찰관 화상교육 학교전담경찰관 순찰대 기동순찰대 가용인력 안전지킴이 추가면담 피해자 경찰청 첩보수집 아동안전지킴이 경남 예방활동 개학철 협조체계 고위험군 다발지역 관계자 총동원,https://www.kmib.co.kr/article/view.asp?arcid=0027801816&code=61122023&cp=kd,교육활동지원,생활지도운영,학교폭력예방,학교폭력전담기구운영,"학교폭력 전담기구, 학교폭력대응 조직, 학교폭력대책위 운영",0.7205480337142944
1100201.202502171,20250217,국민일보,초등생 피살 방지책 면피성 지원 예방 중심으로 접근해야,교사운동 성명서 면피성 정신건강 교육부 교원들 방지책 기물파손 위원회 경쟁적 한성준 법안들 국회의원 학생들 심의위원회 현승호 국회의원들 공동대표 질환자 교원단체 교육활동 교사들 교원 지원 방안 대책 건강 정신 치료 운동 피살 교사 자체 교육 대전 면피 보완,https://www.kmib.co.kr/article/view.asp?arcid=0027777293&code=61171811&cp=kd,인적자원운용,교직원복지및역량강화,교직원복지,교육활동보호지원,"교권 보호 정책, 교사 폭력 방지, 교사 보호법, 교육활동 안전 확보",0.7188887596130371
1100611.202502201,20250220,서울신문,희망의 사다리 되도록 경남도 맞춤형 교육지원 강화,장학금 대학생 경남도 교육지원 바우처 저소득층 100여명 어학연수 온라인,http://go.seoul.co.kr/news/newsView.php?id=20250220500184,학생복지/교육격차해소,교육격차해소,학비지원,사회적배려대상자지원,"저소득층 학생 지원, 교육복지 대상자, 취약계층 장학금, 교육소외 해소",0.7176267504692078
1100701.20250225,20250225,세계일보,기업들 실무형 기술 인재 직접 키운다,대학원 사내대학 삼성전기 특별법 ai 성균관대 lg 써니 전문가 실무형 sk 삼성전자공과대학교 신소재 삼성전자 전자전기 졸업생,http://www.segye.com/content/html/2025/02/24/20250224514203.html,선택적교육활동,직업교육,직업교육운영,직업교육운영,"직업교육, 진로직업 교육, 기술교육 강화, 실무형 인재 양성",0.7164061665534973
1100611.202502122,20250212,서울신문,초등 저학년은 원어민 고학년은 외대쌤과 연령별 영어 교육 앞장서는 동대문,동대문구 원어민 학생들 한국외대 강남인강 교육도시 보조금 참가자 교육인프라 외대쌤 1만 155억 급식비 근무자 자치구 고등학교 급식실 구체화,http://go.seoul.co.kr/news/newsView.php?id=20250212022002,기본적교육활동,교과활동,외국어교과활동,외국어교과운영,"영어 수업, 외국어 말하기 대회, 원어민 수업, 글로벌 언어 교육",0.7161426544189453
1100301.202502262,20250226,내일신문,동서대 고용노동부 졸업생특화프로그램 사업 선정,졸업생 지역정주 동서대 대학일자리플러스센터 재학생 노동부 산업현장 원스톱지원서비스 직무교육 현직자 맞춤형 수요자 원스톱 동서대학교 대학일자리플러스센터장 재학단계 고용서비스 고도화 대학일자리플러스센터사업 ready 이력관리 센터장 일자리 장제국 특화프로그램 취업서비스 취업시스템 취업컨설팅등 plus 취업 졸업 사업,https://www.naeil.com/news/read/539441?ref=bigkinds,선택적교육활동,직업교육,직업교육운영,취업역량강화지원,"취업 지원, 학생 취업역량 강화, 취업 연계 교육",0.7158656716346741
1100751.202502201,20250220,아시아투데이,전북도교육청 3월부터 전북형 늘봄학교 확대 운영,늘봄 늘봄학교 전북교육청 전북 운영체제 안전관리 박윤근 학부모 아시아투데이 전북도교육청 안심알리미,https://www.asiatoday.co.kr/view.php?key=20250220010010724,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7130045294761658
1100501.20250221,20250221,문화일보,동작구 초등 늘봄학교 안전지원단 출범,동작구 신중년 일자리 안전지원단 지원단 동작 늘봄 학생들 퇴직자 관리원 행정력 박일하 동작구청장 업무협약 안전사고 일석이조 1가지 아이들 지원청 이수 17곳,http://www.munhwa.com/news/view.html?no=2025022101039927176001,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄전담인력운영,"늘봄교실 전담 인력, 학교 돌봄 전담자, 돌봄 인력 확충",0.7122737169265747
1101001.202502121,20250212,한겨레,충북교육청 학생 귀가 등 안전 점검 인력배치 확대,충북교육청 실무사 자원봉사자 늘봄 보호자 교직원 이종만 봉사자 올핸 대리인 장학사,http://www.hani.co.kr/arti/area/chungcheong/1182091.html,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄전담인력운영,"늘봄교실 전담 인력, 학교 돌봄 전담자, 돌봄 인력 확충",0.7110869288444519
1100101.202502182,20250218,경향신문,기고 교육공동체가 더욱 건강하고 신뢰받을 수 있으려면,정신건강 학부모 교육청 교사들 직무배제 심리상담 김한나,https://www.khan.co.kr/article/202502182136005,인적자원운용,교직원복지및역량강화,교직원역량강화,기타역량강화지원,"교직원 자기개발, 역량강화 프로그램, 교사 성장 지원, 교원 역량 개발 사업",0.7085603475570679
1100101.202502261,20250226,경향신문,보육교사 1명당 영유아 1 5명 마포구 베이비시터 하우스 서울25,영유아 마포구 베이비시터 어린이집 보육교사 맞벌이 보조교사 관계자 1명 밀착돌봄 1대 공덕크로시티 서울 미세먼지 시범운영 원아들 놀이방 아침식사 0세 국공립 서울25 보육환경 영유아들,https://www.khan.co.kr/article/202502261537001,선택적교육활동,방과후학교운영,유치원방과후과정운영,유치원방과후전담인력운영,"유치원 돌봄교사, 방과후 전담 인력, 유치원 보육인력",0.7084569334983826
1100401.20250228,20250228,동아일보,존경받는 스승이 되겠습니다,임명장 대구시교육청 대구 수여식 뉴스1 교사 신규 임용 스승 선서 다짐 수행 중등 임무 특수 유아 존경,https://www.donga.com/news/Society/article/all/20250227/131120796/2,인적자원운용,교직원복지및역량강화,교직원복지,스승의날행사,"스승의날 기념식, 교사 존중 문화, 교원 감사 행사",0.7078971862792969
1100401.20250226,20250226,동아일보,전북교육청 창의적 교육 수업 혁신 미래학교 운영,미래학교 전북미래학교 교육정보기술 도교육청 서거석 공동체 대한민국 교육과정 자율과제 전북도 인공지능 토론식 교육감 의무화 전북도교육청 창의성 과정도 에듀테크 ai 전북교육청 교육,https://www.donga.com/news/Society/article/all/20250226/131106183/1,교육활동지원,연구학교운영,연구학교운영,시도교육청지정,"교육청 지정 연구학교, 시도교육청 시범학교",0.7074862718582153
1100751.202502101,20250210,아시아투데이,전남교육청 학생 주도적 학습능력 키우는 독서인문선도교실 교원 74명 선발,독서인문교육 독서인문선도교실 전남교육청 미래교육 전남 운영교원 시군 그림책 학생들 글방 해설사 이명남 박준 아시아투데이 인문학 차인 독서인,https://www.asiatoday.co.kr/view.php?key=20250210010004550,선택적교육활동,독서활동,독서활동운영,독서교육역량강화,"독서 교육, 문해력 강화, 책읽기 활동, 학생 독서 습관",0.7070900797843933
1100611.202502122,20250212,서울신문,돌봄교실 하교 매뉴얼 학교마다 제각각 청원경찰 등 범죄 예방 인력 필요,spo 학부모 학폭 1인 더불어민주당 대구한의대 박동균 청원경찰 전담사 김지예 서울 민경석 경찰청,http://www.seoul.co.kr/news/newsView.php?id=20250212002003,교육활동지원,생활지도운영,학생생활상담지도,학생보호인력운영,"학교 안전요원, 학생 보호인력, 교내 지킴이 운영",0.7064687609672546
1100611.20250219,20250219,서울신문,사이버한국외대 홍보 서포터즈 사랑의 연탄 나눔 봉사활동 성료,개포동 구룡마을 꾸삐 외국어 봉사단 사이버한국외대 터즈 성료 봉사활동 서울 혹한기 한국외국어대 온라인상 온라인 이주민 사단법인 원격대학 다문화 사이버대학교 한강 대학교 사이버한국외국어대 강남구 해외봉사단,http://www.seoul.co.kr/news/newsView.php?id=20250219500013,기본적교육활동,창의적체험활동,봉사활동,봉사캠페인,"학생 봉사활동, 사회공헌 캠페인, 학교 내 봉사 문화, 지역사회 기여",0.706125795841217
1100611.20250218,20250218,서울신문,경희사이버대 이민자와 함께하는 삶 기획 강의 시리즈 성료,이민자 다문화 이주민 경희사이버대 한국어 한국인 외국인 성료 의사소통 교육부 학생들 충남 다문화전공,http://www.seoul.co.kr/news/newsView.php?id=20250218500023,기본적교육활동,창의적체험활동,봉사활동,다문화가정,"다문화가정 이해교육, 다문화 학생 봉사, 문화다양성 교육, 국제이해 교육",0.705757200717926
1100301.202502071,20250207,내일신문,SGI서울보증 청소년들에게 장학기금 전달,장학기금 심성보 김효승 동작구 서울시 sgi sgi서울보증 도서구입비 지원금 서울 구입비 진학지원금 상임이사 미래재단 청소년들 생활비 장학금 오른쪽 장학증서 전무이사 장학생 전달 장학 보증 제공 사진 재단 아이 도서 진학 상임 이사 미래 청소년 기금,https://www.naeil.com/news/read/537374?ref=bigkinds,학생복지/교육격차해소,학생복지,학생장학금운영,학생장학금지원,"장학금 지급, 학생 장학 제도, 교육비 지원, 장학생 선발 공고",0.7047407627105713
1100751.20250219,20250219,아시아투데이,군산시 맞춤형 기술인력 교육지원사업 훈련기관 모집,군산시 훈련기관 교육생 고용노동부 65세 18세 박윤근 기준단가 성공해 노동부 아시아투데이 교육기관 경제과 일자리 일자리경제과 건설기계 공고란 구인난 훈련비,https://www.asiatoday.co.kr/view.php?key=20250219010009819,선택적교육활동,직업교육,직업교육운영,직업능력개발훈련,"직무 능력 향상, 직업훈련 프로그램, 직무역량 강화",0.7036089897155762
1100701.202502191,20250219,세계일보,부산교육청 산림휴양 서비스로 학폭 피해 학생 치유회복 지원,양산시시설관리공단 부산교육청 최윤홍 위기학생 적응력 피해학생 업무협약 치유회복 교육청 장숭우 학폭 구성원 사회구성원 기념촬영 관계자 교육감 제1회의실 부산 협력체제 회의실,http://www.segye.com/content/html/2025/02/19/20250219507400.html,교육활동지원,생활지도운영,학교폭력예방,피해학생지원,"피해학생 보호, 심리치료 지원, 회복 프로그램",0.7027320861816406
1100751.202502261,20250226,아시아투데이,성결대 신입생 멘토링 드림크루 출범 대학생활 적응 지원,성결대 신입생 멘토 크루 엄명수 아시아투데이 조성범 학생들 드림크루 지도교수 성결대학교 실시간 소속감,https://www.asiatoday.co.kr/view.php?key=20250226010013896,선택적교육활동,기타선택적교육활동,기타선택적교육운영,대학생멘토링제운영,"대학생 멘토링, 학습 멘토 프로그램, 교육기부 멘토링, 취약계층 학습지원",0.7013758420944214
1100501.202502231,20250223,문화일보,화성시 글로벌청소년센터 문 활짝 외국인 학생에 국어교육 진로상담 제공,외국인 개소식 이주배경청소년들 화성시민대학 한국어 화성시 글로벌청소년센터 정구원 지역사회 다문화 기지스쿨 경기한국어랭기지스쿨 봉담읍 진로상담 경기한국어공유학교 학업중단 예체능실 상담실 통지서 사무실,http://www.munhwa.com/news/view.html?no=2025022301039927042006,학생복지/교육격차해소,교육격차해소,기타교육격차해소지원,다문화가정지원,"다문화가정 학생 지원, 다문화 교육 정책, 중도입국 학생",0.7008575201034546
1100701.202502141,20250214,세계일보,이주호 늘봄학교 모든 학생 대면 인계 추진,보호자 늘봄학교 부총리 안전원 이주호 차담회 서울 늘봄 한국 영등포구 제66차 학생들 정신질환 교육부 시간대 실효성,http://www.segye.com/content/html/2025/02/14/20250214509938.html,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7007558941841125
1100901.202502281,20250228,중앙일보,서울여자간호대 명지대 지역 현안 해결 협력 MOU,지역사회 명지대학교 서울여자간호대학교 김숙영 서울 대학원 협약식 전문성 취약계층 협력처,https://www.joongang.co.kr/article/25317427,학교일반운영,학교운영협력,관계기관협력,지역관계기관협력,"지역 교육기관 협력, 지역사회 연계, 공공기관 협업",0.7006750106811523
1100901.202502141,20250214,중앙일보,이주호 늘봄학교 참여 모든 학생 대면 인계 체계 갖추겠다,부총리 보호자 교육부 이주호 교육청 심의위원회 학생들 전문가 학부모 늘봄학교 영등포구 서울 학교내 위원회 차담회 실효성 cctv,https://www.joongang.co.kr/article/25314003,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7001546621322632
