뉴스 식별자,일자,언론사,제목,특성추출(가중치순 상위 50개),URL,대분류,중분류,소분류,세부항목 예시,뉴스 일반 표현,유사도
1100901.202308111,20230811,중앙일보,기술교대 능력개발교육원 디지털분야 직업훈련교사 교육생 모집,능력개발교육원 교육원 전문가 직업훈련교사 홈페이지 신기술 교육생 근로자 노동부 이진구 천안시 부대동 한국기술교육대학교 공지사항 직업훈련 교직훈련과정 based 취업률 고용노동부장관 제33조 고용노동부,https://www.joongang.co.kr/article/25184156,선택적교육활동,직업교육,직업교육운영,직업교육운영,"직업교육, 진로직업 교육, 기술교육 강화, 실무형 인재 양성",0.809684157371521
1100751.202308061,20230806,아시아투데이,코로나19 재유행에 마스크 착용 의무 유지하나,코로나19 감염병 고위험군 일상회복 확진자 로드맵 전문가 감염취약시설 4급 방역당국 저위험군 그동안 2단계 김우주 이필수,https://www.asiatoday.co.kr/view.php?key=20230806010002884,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7955877184867859
1100611.202308171,20230817,서울신문,교사들 수업방해 학생 제지 긍정적 학생도 학칙 정비 참여해야,교육활동 고시안 교육청 유치원 교육부 생활지도 만큼 학교장 보호장치 학습권 정의당,http://www.seoul.co.kr/news/newsView.php?id=20230817500150,인적자원운용,교직원복지및역량강화,교직원복지,교육활동보호지원,"교권 보호 정책, 교사 폭력 방지, 교사 보호법, 교육활동 안전 확보",0.7875247001647949
1100501.202308171,20230817,문화일보,유치원 교사 보호도 명시 교권침해하면 퇴학 가능,유치원 보호자 교육부 고시안 어린이집 이수 출석정지 시간date 교권침해 예방책 교원 침해 상담 교육 보호 사항 내달,http://www.munhwa.com/news/view.html?no=2023081701070221172001,인적자원운용,교직원복지및역량강화,교직원복지,교육활동보호지원,"교권 보호 정책, 교사 폭력 방지, 교사 보호법, 교육활동 안전 확보",0.7778444886207581
1101101.202308171,20230817,한국일보,저녁까지 봐주는 초등 늘봄학교 이번 학기 2배 늘리고 내년 전면 시행,늘봄학교 교육부 교육청 2학기 방과후 시도교육청 시범학교 1학기 703개,https://www.hankookilbo.com/News/Read/A2023081711020005789,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7718416452407837
1100751.202308301,20230830,아시아투데이,의령교육지원청 교사 대상 민주적 교사회 역량강화 연수 호응,교직원 경남 의령 지원청 의령교육지원청 교사회 강의식 공동체 오성환 인력풀 아시아투데이 교육청 교육공동체 교직원회 퍼실리데이션 참여활성화 학생자치 전달연수 전문직 퍼실리데이터,https://www.asiatoday.co.kr/view.php?key=20230830010015950,인적자원운용,교직원복지및역량강화,교직원역량강화,직무연수,"교사 연수, 직무교육, 교사 역량 강화 프로그램",0.7684577107429504
1100701.20230813,20230813,세계일보,교권침해 막으려면 교사 학부모 조치 부모 학생 교육,보호자 교사들 연구팀 중요도 학부모 정책대안 한국교육행정학회 학술지 최우선 서울 지원책 보호자들 특별교육,http://www.segye.com/content/html/2023/08/13/20230813501856.html,인적자원운용,교직원복지및역량강화,교직원복지,교육활동보호지원,"교권 보호 정책, 교사 폭력 방지, 교사 보호법, 교육활동 안전 확보",0.7681202292442322
1100201.202308231,20230823,국민일보,코로나19 독감처럼 관리한다 의료기관 요양시설 마스크는 유지,코로나19 감염병 로드맵 질병청 인플루엔자 의료기관 고위험군 관계자 4급 한국 전문가 위기단계 지영미 중수본 2단계,https://news.kmib.co.kr/article/view.asp?arcid=0018592738&code=61121111&cp=kd,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7677186727523804
1100701.202308231,20230823,세계일보,팬데믹 또 올 것 모든 병실 2인실 이하 지금부터 시작해야,코로나19 위원장 감염병 팬데믹 고위험군 전염병 정재훈 중수본 질병관리청 예방접종 만큼 지영미 보건소 김남중 충북 2인실 오송 2급 관리청 부원장,http://www.segye.com/content/html/2023/08/23/20230823510063.html,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7674546837806702
1101001.202308131,20230813,한겨레,교권침해 막으려면 교사 보호자 조치 학부모 학생 교육 협력,보호자 학부모 연구팀 최우선 교육청 협력적 그다음 구성원 온라인 중요도 실행도,http://www.hani.co.kr/arti/society/schooling/1104118.html,인적자원운용,교직원복지및역량강화,교직원복지,교육활동보호지원,"교권 보호 정책, 교사 폭력 방지, 교사 보호법, 교육활동 안전 확보",0.7673509120941162
