뉴스 식별자,일자,언론사,제목,특성추출(가중치순 상위 50개),URL,대분류,중분류,소분류,세부항목 예시,뉴스 일반 표현,유사도
1100611.202405061,20240506,서울신문,넷볼 피구 건강 줄넘기 0교시 체육 학생 체력 끌어올린다,저체력 운동장 학생들 1교시 부산 체육관 전북 교육청 체육활동 전주 서거석 유소년기 운동량 신체활동 비만군율 자기주도형 요일제,http://go.seoul.co.kr/news/newsView.php?id=20240506008001,기본적교육활동,교과활동,체육교과활동,체육교육활성화,"체육 수업, 체력 증진 활동, 체육대회, 학생 스포츠 활동",0.8330710530281067
1100751.202405141,20240514,아시아투데이,교육부 제43회 스승의날 기념식 다시 빛날 선생님의 길 개최,교육부 기념식 학부모 근정 선생님 스승의날 합창단 캘리그라피 근정훈장 더케이호텔 김상호 서울 이주호 아시아투데이 박지숙 방지혜 홀트학교 부총리 경쟁력,https://www.asiatoday.co.kr/view.php?key=20240514010006764,인적자원운용,교직원복지및역량강화,교직원복지,스승의날행사,"스승의날 기념식, 교사 존중 문화, 교원 감사 행사",0.8181711435317993
1100101.202405191,20240519,경향신문,경남도 교육지원 사각지대 대학 입학 장학생 모집,경상남도 교육지원 사각지대 경남도 장학생 행정복지센터 주소지 중소기업 4등급 장학금 200만 구비서류 경제난 법정저소득층 1인 소상공인 바우처 보호자,https://www.khan.co.kr/national/education/article/202405191129001,학생복지/교육격차해소,학생복지,학생장학금운영,학생장학금지원,"장학금 지급, 학생 장학 제도, 교육비 지원, 장학생 선발 공고",0.8150206804275513
1101101.202405261,20240526,한국일보,초중고생 건강검진 학생이 원하는 기관서 받는다,학생건강검진 추진단 학교장 시범사업 검진기관 통보서 건강검진 교육부 중학교 강원 고등학교 건강관리통합정보시스템 학생들 보호자 10가지 국민건강보험공단 나이스 원주시 보건복지부 근골격 건강관리,https://www.hankookilbo.com/News/Read/A2024052613320003547,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,학생건강검사,"학생 건강검진, 학교 건강관리, 정기 건강검사, 학생 건강 진단",0.7921420931816101
1100751.202405011,20240501,아시아투데이,안전하고 즐거운 과학실험교실 만들어요,과학실 시교육청 안전관리 사고력 권도연 아시아투데이 폐시약 학생들 교육부 한국환경공단 강은희 교육감,https://www.asiatoday.co.kr/view.php?key=20240501010000291,기본적교육활동,교과활동,과학교과활동,과학교과운영,"과학 실험 수업, 과학탐구 활동, 과학 체험 교육, 과학실습 지원",0.789499819278717
1100701.202405142,20240514,세계일보,스승의 날 포상 수여,교육부 김상호 김희수 부산대 서울 부총리 이주호 학생들 지역사회 교사들 정부포상 근정 학부모 앞줄 기념식 더케이호텔 포상 스승 장관 홍조 교실 이날 수여 학생 지역 사회 헌신 훈장 적극 요구 참석 대학 프로그램 해소,http://www.segye.com/content/html/2024/05/14/20240514514306.html,인적자원운용,교직원복지및역량강화,교직원복지,스승의날행사,"스승의날 기념식, 교사 존중 문화, 교원 감사 행사",0.7849410176277161
1100101.202405021,20240502,경향신문,서울시 학교 밖 늘봄학교 운영 전국에서 처음,늘봄학교 서울시 거점센터 지역사회 늘봄 종로 겨울방학 요일별 동작 성북 성범죄 서울 아이들,https://www.khan.co.kr/local/local-general/article/202405021115001,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7754528522491455
1100751.202405121,20240512,아시아투데이,다문화자녀 이중언어 성과 공교육으로 국제인재 키워야,다문화 이중언어 팀원 공교육 전문가 베트남 여가부 관계자 6세 학령기 진로설계 경북,https://www.asiatoday.co.kr/view.php?key=20240513010005617,선택적교육활동,기타선택적교육활동,다문화교육운영,다문화교육중점학교,"다문화중점학교, 다문화교육 시범학교, 다문화 특화 교육기관",0.7744759321212769
1100701.202405012,20240501,세계일보,교사 구인난에 서울 늘봄학교 확대 삐걱,서울시교육청 늘봄학교 서울 교육부 1학기 늘봄 2학기 시행률 어린 실무사 간담회 경찰청 교육청 통합버스,http://www.segye.com/content/html/2024/05/01/20240501511383.html,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄전담인력운영,"늘봄교실 전담 인력, 학교 돌봄 전담자, 돌봄 인력 확충",0.7709462642669678
1100901.20240522,20240522,중앙일보,시선집중 아동 장애인 시설 개보수 취약계층 The 안전한 행복 도와요,장애인 spc 임직원 장학금 사회공헌활동 관계자 시설물 봉사활동 취약계층 교육비 홈페이지 대상자 방호장치 장애어린이 노후기기 작업장 spc그룹,https://www.joongang.co.kr/article/25250978,기본적교육활동,창의적체험활동,봉사활동,장애학생돌보기,"장애학생 돌봄, 특수학생 지원 활동, 장애인식 개선 봉사, 통합교육 봉사활동",0.7688602805137634
