뉴스 식별자,일자,언론사,제목,특성추출(가중치순 상위 50개),URL,대분류,중분류,소분류,세부항목 예시,뉴스 일반 표현,유사도
1100301.202305031,20230503,내일신문,직업계고 채용연계형 직무교육 실시,대한상공회의소 교육과정 교육부 미취업자 반도체 직업계 최창익 3개 훈련수당 동영상기반 사업단 10만 신기술,http://www.naeil.com/news_view/?id_art=459516,선택적교육활동,직업교육,직업교육운영,직업교육운영,"직업교육, 진로직업 교육, 기술교육 강화, 실무형 인재 양성",0.8287094831466675
1100901.202305171,20230517,중앙일보,8700명 대기 중 돌봄교실 늘린다 다자녀 다문화 가정도 가능,늘봄학교 교육부 에듀케어 뒷받침 2학기 늘봄 전담사 교실당 다자녀,https://www.joongang.co.kr/article/25163182,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.817400336265564
1100751.202305281,20230528,아시아투데이,성동구 물놀이 시즌 대비 수상안전교육 실시,생존수영 사용법 물놀 만큼 박아람 수상안전교육 8세 아시아투데이 성동구 심폐소생술 성동 소생술 안전배 학부모 정원오 보조기구 호흡법 충격기 자동심장 움터 서울 물놀이 이수증 성동구청장 구조법 오랜만 수영법 안전사고 참여자,https://www.asiatoday.co.kr/view.php?key=20230528010015455,교육활동지원,생활지도운영,학생안전교육,생존수영교육,"생존 수영 교육, 수상 안전 교육, 물놀이 사고 예방",0.8045094609260559
1100101.202305171,20230517,경향신문,교실서 체험하는 다문화 유학생에게 배운다,유학생 지구촌 페루 전북도교육청 임경진 다문화 기부자 베라 한국 학생들 외국인 발칼 낱말게임 낱말 원광대 12주 군산 군산대 전주 전주대 익산,https://www.khan.co.kr/culture/culture-general/article/202305171049001,선택적교육활동,기타선택적교육활동,다문화교육운영,다문화교육/학급운영,"다문화 학급 운영, 다문화 학생 교육, 다문화 통합 교육",0.8030300140380859
1100101.202305251,20230525,경향신문,학생도 성인처럼 원하는 곳에서 건강검진 받는다,추진단 학생건강검진 교육부 그동안 건강관리 건강검진 보건복지부 진영주 영유아 국민건강보험공단 서울비즈허브센터 건강정책국장 제도개선 고영종 서울 지원관 복지부 교원단체 가족부 질병관리청 여성가족부 기관별 전문가들 교육청,https://www.khan.co.kr/national/education/article/202305251024011,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,학생건강검사,"학생 건강검진, 학교 건강관리, 정기 건강검사, 학생 건강 진단",0.8012911081314087
1100751.202305171,20230517,아시아투데이,세계 최고 교육 돌봄 연내까지 돌봄대기 제로화 늘봄학교교사 체계 구축,늘봄학교 교육부 부총리 대기자 늘봄 교육청 학교별 학부모 특별법 방과후 늘봄학교전담교사 시범운영 8700여명 시도교육청 지역별 전담사,https://www.asiatoday.co.kr/view.php?key=20230517010009720,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7900228500366211
1100701.202305142,20230514,세계일보,교육부 스승의날 맞아 교원 3200명 포상 표창,교육부 스승의날 이주호 부총리 서울 장관표창 정부포상 경쟁력 선생님 교총 잠재력 대한민국 한국교원단체총연합회 더케이호텔 기념식 교원 포상 표창 교육 성장 사회 장관 협력 관심 지속 지속적 지도 인재 선생 생활 비약적 가능 양성 비약 혁신 헌신 변화 설명,http://www.segye.com/content/html/2023/05/14/20230514513386.html,인적자원운용,교직원복지및역량강화,교직원복지,교직원포상,"우수 교사 포상, 교원 격려, 교직원 사기 진작, 교육 공로상",0.7881184220314026
1101101.202305171,20230517,한국일보,늘봄학교 시범 운영에도 돌봄교실 대기 8700명,교육부 늘봄학교 대기자 방과후 예방교육 2학기 교육청,https://www.hankookilbo.com/News/Read/A2023051714230005750,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7854844927787781
1100751.202305021,20230502,아시아투데이,교육부 늘봄학교 인력 안정적 확보 늘봄학교지원법 제정,늘봄학교 교육부 교육청 시범학교 강사진 구성원 늘봄 설동호 선생님 전진영 지역사회 윤기원 대전시교육청 아시아투데이 박지숙,https://www.asiatoday.co.kr/view.php?key=20230502010001246,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄전담인력운영,"늘봄교실 전담 인력, 학교 돌봄 전담자, 돌봄 인력 확충",0.7837601900100708
1100101.202305231,20230523,경향신문,다문화학생 150명 815명 세종교육청 다문화 이해교육 필수 운영,다문화 다문화학생 출신국 한국어 시교육청 베트남 세종시교육청 1대 세종시 유치원 관계자 일본 필리핀 중국 또래상담 담임교사 16만 문화체험 언어소통 세종지역 한국어학급 세종 학생들 진로상담 1만,https://www.khan.co.kr/national/national-general/article/202305231121001,선택적교육활동,기타선택적교육활동,다문화교육운영,다문화교육/학급운영,"다문화 학급 운영, 다문화 학생 교육, 다문화 통합 교육",0.7812544107437134
1100751.202305081,20230508,아시아투데이,아이도 부모도 교사도 웃는 늘봄학교 전국 확대 땐 인력 확충 관건,학부모 늘봄학교 교육청 교육부 시범학교 학생들 2학년 늘봄 선생님 전남 2명 만족도 학부모들 골프채 골프장갑,https://www.asiatoday.co.kr/view.php?key=20230508010003574,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄전담인력운영,"늘봄교실 전담 인력, 학교 돌봄 전담자, 돌봄 인력 확충",0.7808167934417725
1100101.202305181,20230518,경향신문,초등학교 돌봄 전담하는 늘봄교사 만든다는데 실효성 미지수,늘봄교사 교육부 늘봄 늘봄학교 한성준 전담사 김태훈 이주호 지원관 부총리 실효성 이형민 전국교직원노동조합 전담사들 교사들 미지수,https://www.khan.co.kr/national/education/article/202305181631001,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄전담인력운영,"늘봄교실 전담 인력, 학교 돌봄 전담자, 돌봄 인력 확충",0.7797691822052002
1100611.20230518,20230518,서울신문,늘봄 담당교사 신설 돌봄 대기 연내 제로화,늘봄학교 늘봄 교육부 부총리 교육청 대기자 전담사 특별법,http://www.seoul.co.kr/news/newsView.php?id=20230518009008,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄전담인력운영,"늘봄교실 전담 인력, 학교 돌봄 전담자, 돌봄 인력 확충",0.7784219980239868
1100751.20230517,20230517,아시아투데이,학부모가 체감 안심하는 늘봄학교 속도내는 돌봄강화,늘봄학교 교육부 부총리 학부모 교육청 개혁과제 늘봄 시범운영 학부모들 관계자 전일제 디지털교육 이주호 방과후 협의회 토론회,https://www.asiatoday.co.kr/view.php?key=20230516010009035,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.7730688452720642
1101001.202305071,20230507,한겨레,사설 코로나19 비상사태 해제 고위험군 보호 만전 기해야,코로나19 감염병 위기상황 세계보건기구 고위험군 질병관리청 관리청 확진자 비상사태 치명률 고령층 전문가 의료체계 일상회복 전파력 가능성 계절성 한국,http://www.hani.co.kr/arti/opinion/editorial/1090781.html,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7703531980514526
1100401.20230516,20230516,동아일보,만학도들 아주 특별한 스승의 날,만학도 중학교 서울 마포구 일성여중고 일성여자중고등학교 만학도들 중고교 담임 스승 특별 평생 인정 학력 카네이션 가슴 선생 학업 공부 재학 행사 학교,https://www.donga.com/news/Society/article/all/20230516/119308273/1,인적자원운용,교직원복지및역량강화,교직원복지,스승의날행사,"스승의날 기념식, 교사 존중 문화, 교원 감사 행사",0.7684415578842163
1100611.20230516,20230516,서울신문,사랑합니다 감사합니다 딸 같은 선생님과 함께하는 스승의 날,서울 마포구 일성여중 기념사진 만학도 학생들 고등학교 늦깎 선생님 평생학교 일성여자중학교 스승 감사 인정 학력 평생 개인 사정 학업 개인적 하트 학생 손가락 담임 공부 표시 교사 행사 선생 특별 학교 사랑,http://www.seoul.co.kr/news/newsView.php?id=20230516001006,인적자원운용,교직원복지및역량강화,교직원복지,스승의날행사,"스승의날 기념식, 교사 존중 문화, 교원 감사 행사",0.7680994272232056
1100201.202305292,20230529,국민일보,학폭 의 늪 빠진 학생들 전인적 회복에 앞장,학폭 학생들 교육청 학부모 실천가 안보경 봉사활동 앞장 가해자 피해자 전인적 협동조합 교사운동 학부모들 왕따클럽 선배들 친구들 기독교 공립학교 교육원 기독교원단체 한성준 생활지도부장,https://news.kmib.co.kr/article/view.asp?arcid=0018309736&code=61221111&cp=kd,교육활동지원,생활지도운영,학교폭력예방,피해학생지원,"피해학생 보호, 심리치료 지원, 회복 프로그램",0.767708420753479
1100401.20230515,20230515,동아일보,스승의 날 교원 3200명 포상 표창,한국 감염증 교육부 박용석 교수법 스승의날 중국 최갑용 생활지도 구성원 코로나19 코로나바이러스 선양한국국제학 교육혁신 대상자 팔다리 교원 교육 학생 포상 교사,https://www.donga.com/news/People/article/all/20230515/119290130/1,인적자원운용,교직원복지및역량강화,교직원복지,스승의날행사,"스승의날 기념식, 교사 존중 문화, 교원 감사 행사",0.7658786177635193
1100701.202305292,20230529,세계일보,단독 무늬뿐인 장애학생 통합교육 특수학교 재학 절반은 전학생,특수학교 통합교육 일반학교 한국수어 장애인 관계자 농인 수어통역 아바타수어 공용어 실태조사 전문가 최상배 공주대 교육원 비장애인 부모들,http://www.segye.com/content/html/2023/05/29/20230529509059.html,기본적교육활동,교과활동,특수교육교과활동,특수교육교과운영,"특수교과 운영, 장애학생 교과 수업, 통합교육 교과 지원",0.7655172944068909
1100751.202305161,20230516,아시아투데이,임태희경기교육감 다문화교육 대한민국 표준 만들겠다,다문화교육 경기도 다문화 교육감 지자체 분들 교육지원청 만큼 협의회 네트워크 도교육청 경기도청과 경기도청 지원청 다문화학생 서울대학교 협력체 대한민국 김현정 학생들,https://www.asiatoday.co.kr/view.php?key=20230516010009039,선택적교육활동,기타선택적교육활동,다문화교육운영,다문화교육중점학교,"다문화중점학교, 다문화교육 시범학교, 다문화 특화 교육기관",0.7617608308792114
1100301.202305021,20230502,내일신문,재난극복 의료대책 공공의료 강화 민간자원 아우르는 매뉴얼 갖춰야,코로나19 공공병원 코로나 팬데믹 확진자 의료원 일산병원 우리나라 중환자 중환자실 감염병 위원장 oecd 사망자,http://www.naeil.com/news_view/?id_art=459348,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7597233057022095
1101001.202305171,20230517,한겨레,늘봄학교 100곳 늘린다는데 인력 공간 없이 속도전 우려,늘봄학교 교육청 교육부 늘봄 방과후 2학기 도서실 돌봄 학생들 경북 속도전 학부모 이주호 씨,http://www.hani.co.kr/arti/society/schooling/1092187.html,선택적교육활동,방과후학교운영,늘봄학교운영,늘봄학교(교실)운영,"늘봄학교 운영, 돌봄교실 확장, 온종일 교육체계, 학교 중심 돌봄",0.757003903388977
1100751.202305011,20230501,아시아투데이,초등학생부터 성인까지 생애주기 진로교육 강화,진로교육 교육부 진로체험 커리어넷 산업체 만큼 정보망 교육기부 이주호 부총리 교육과정 진로체험지원센터 대학생,https://www.asiatoday.co.kr/view.php?key=20230501010000191,선택적교육활동,직업교육,직업교육운영,직업교육운영,"직업교육, 진로직업 교육, 기술교육 강화, 실무형 인재 양성",0.7569477558135986
1100611.202305161,20230516,서울신문,고광민 서울시의원 제42회 스승의 날 기념식 참석,이주호 서울시의회 고광민 한국교원단체총연합회 교육부 위원회 이배용 기념식 부총리 교육계 위원장 정책역량 여의도연구원 박수영 유기홍 이태규,http://go.seoul.co.kr/news/newsView.php?id=20230516500042,인적자원운용,교직원복지및역량강화,교직원복지,스승의날행사,"스승의날 기념식, 교사 존중 문화, 교원 감사 행사",0.7556654214859009
1100701.202305311,20230531,세계일보,서울특별시 학교밖청소년지원센터 학교 밖 청소년을 위한 맞춤형 성장 지원 프로그램 운영,인턴십 서울특별시 수업료 학업지원 1인 홈페이지 대상자 멘토 수시로 지원금 청소년들,http://www.segye.com/content/html/2023/05/31/20230531506196.html,선택적교육활동,기타선택적교육활동,기타선택적교육운영,대학생멘토링제운영,"대학생 멘토링, 학습 멘토 프로그램, 교육기부 멘토링, 취약계층 학습지원",0.7512351274490356
1100401.20230515,20230515,동아일보,코로나 경보 해제했지만 방역 전문가 감염병 관리 체계 재정비해야,코로나19 전문가 감염병 위원회 각국 사무총장,https://www.donga.com/news/Economy/article/all/20230514/119289282/1,학생복지/교육격차해소,보건관리,학생및교직원보건안전관리,감염병예방관리,"코로나19 대응, 학교 방역, 전염병 예방교육, 감염병 관리 지침",0.7493653297424316
1101001.202305301,20230530,한겨레,모두의 상담실 우리의 관심과 도움으로 학교폭력 STOP 푸른나무재단 학교폭력SOS센터,학교폭력 피해학생 가해자 피해자 가해학생 상담사 전정아 푸른나무재단 내담자 학생부 어른들 전문가 김석민 부모님,http://www.hani.co.kr/arti/society/schooling/1093892.html,교육활동지원,생활지도운영,학생생활상담지도,위클래스운영,"위클래스 상담실, 학생 정서 지원, 학교 상담센터",0.7470162510871887
1100751.202305021,20230502,아시아투데이,남양주시 청소년 진로N자기주도학습코칭 참가자 모집,코칭 도서관 참여자 홈페이지 자기주도 강혜숙 학생들 전문가 정약용도서관 남양주시 기억력 인원수 별빛도서관 남양주시인재 이석영 1회 중학생 미래교육과장 이석영뉴미디어도서관 mlst,https://www.asiatoday.co.kr/view.php?key=20230502010000890,기본적교육활동,창의적체험활동,진로활동,진로상담활동,"진로 상담, 진로 멘토링, 학생 진로 설계 지도, 진로코칭 프로그램",0.7465029954910278
